FSRQ,DWJZ,LJJZ,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,NAVTYPE,SDATE,ACTUALSYI,DTYPE,FHSP
2013-04-15,1.1760,1.1760,,,1,-0.09,开放申购,开放赎回,,,,
2013-04-12,1.1770,1.1770,,,1,0.00,开放申购,开放赎回,,,,
2013-04-11,1.1770,1.1770,,,1,0.09,开放申购,开放赎回,,,,
2013-04-10,1.1760,1.1760,,,1,0.09,开放申购,开放赎回,,,,
2013-04-09,1.1750,1.1750,,,1,0.43,开放申购,开放赎回,,,,
2013-04-08,1.1700,1.1700,,,1,0.09,开放申购,开放赎回,,,,
2013-04-03,1.1690,1.1690,,,1,0.00,开放申购,开放赎回,,,,
2013-04-02,1.1690,1.1690,,,1,0.09,开放申购,开放赎回,,,,
2013-04-01,1.1680,1.1680,,,1,0.09,开放申购,开放赎回,,,,
2013-03-29,1.1670,1.1670,,,1,0.17,开放申购,开放赎回,,,,
2013-03-28,1.1650,1.1650,,,1,-0.17,开放申购,开放赎回,,,,
2013-03-27,1.1670,1.1670,,,1,0.00,开放申购,开放赎回,,,,
2013-03-26,1.1670,1.1670,,,1,0.09,开放申购,开放赎回,,,,
2013-03-25,1.1660,1.1660,,,1,0.00,开放申购,开放赎回,,,,
2013-03-22,1.1660,1.1660,,,1,0.09,开放申购,开放赎回,,,,
2013-03-21,1.1650,1.1650,,,1,0.17,开放申购,开放赎回,,,,
2013-03-20,1.1630,1.1630,,,1,0.17,开放申购,开放赎回,,,,
2013-03-19,1.1610,1.1610,,,1,0.00,开放申购,开放赎回,,,,
2013-03-18,1.1610,1.1610,,,1,0.00,开放申购,开放赎回,,,,
2013-03-15,1.1610,1.1610,,,1,0.00,开放申购,开放赎回,,,,
2013-03-14,1.1610,1.1610,,,1,0.17,开放申购,开放赎回,,,,
2013-03-13,1.1590,1.1590,,,1,-0.17,开放申购,开放赎回,,,,
2013-03-12,1.1610,1.1610,,,1,0.00,开放申购,开放赎回,,,,
2013-03-11,1.1610,1.1610,,,1,0.09,开放申购,开放赎回,,,,
2013-03-08,1.1600,1.1600,,,1,-0.09,开放申购,开放赎回,,,,
2013-03-07,1.1610,1.1610,,,1,0.00,开放申购,开放赎回,,,,
2013-03-06,1.1610,1.1610,,,1,0.17,开放申购,开放赎回,,,,
2013-03-05,1.1590,1.1590,,,1,0.26,开放申购,开放赎回,,,,
2013-03-04,1.1560,1.1560,,,1,-0.34,开放申购,开放赎回,,,,
2013-03-01,1.1600,1.1600,,,1,0.17,开放申购,开放赎回,,,,
2013-02-28,1.1580,1.1580,,,1,0.26,开放申购,开放赎回,,,,
2013-02-27,1.1550,1.1550,,,1,-0.09,开放申购,开放赎回,,,,
2013-02-26,1.1560,1.1560,,,1,-0.09,开放申购,开放赎回,,,,
2013-02-25,1.1570,1.1570,,,1,0.00,开放申购,开放赎回,,,,
2013-02-22,1.1570,1.1570,,,1,0.00,开放申购,开放赎回,,,,
2013-02-21,1.1570,1.1570,,,1,-0.09,开放申购,开放赎回,,,,
2013-02-20,1.1580,1.1580,,,1,0.35,开放申购,开放赎回,,,,
2013-02-19,1.1540,1.1540,,,1,-0.17,开放申购,开放赎回,,,,
2013-02-18,1.1560,1.1560,,,1,0.09,开放申购,开放赎回,,,,
2013-02-08,1.1550,1.1550,,,1,0.35,开放申购,开放赎回,,,,
2013-02-07,1.1510,1.1510,,,1,0.09,开放申购,开放赎回,,,,
2013-02-06,1.1500,1.1500,,,1,0.17,开放申购,开放赎回,,,,
2013-02-05,1.1480,1.1480,,,1,0.26,开放申购,开放赎回,,,,
2013-02-04,1.1450,1.1450,,,1,0.00,开放申购,开放赎回,,,,
2013-02-01,1.1450,1.1450,,,1,0.18,开放申购,开放赎回,,,,
2013-01-31,1.1430,1.1430,,,1,0.00,开放申购,开放赎回,,,,
2013-01-30,1.1430,1.1430,,,1,0.00,开放申购,开放赎回,,,,
2013-01-29,1.1430,1.1430,,,1,0.18,开放申购,开放赎回,,,,
2013-01-28,1.1410,1.1410,,,1,0.18,开放申购,开放赎回,,,,
2013-01-25,1.1390,1.1390,,,1,0.00,开放申购,开放赎回,,,,
2013-01-24,1.1390,1.1390,,,1,-0.18,开放申购,开放赎回,,,,
2013-01-23,1.1410,1.1410,,,1,0.18,开放申购,开放赎回,,,,
2013-01-22,1.1390,1.1390,,,1,-0.09,开放申购,开放赎回,,,,
2013-01-21,1.1400,1.1400,,,1,0.18,开放申购,开放赎回,,,,
2013-01-18,1.1380,1.1380,,,1,0.26,开放申购,开放赎回,,,,
2013-01-17,1.1350,1.1350,,,1,-0.18,开放申购,开放赎回,,,,
2013-01-16,1.1370,1.1370,,,1,0.18,开放申购,开放赎回,,,,
2013-01-15,1.1350,1.1350,,,1,0.27,开放申购,开放赎回,,,,
2013-01-14,1.1320,1.1320,,,1,0.71,开放申购,开放赎回,,,,
2013-01-11,1.1240,1.1240,,,1,-0.27,开放申购,开放赎回,,,,
2013-01-10,1.1270,1.1270,,,1,0.27,开放申购,开放赎回,,,,
2013-01-09,1.1240,1.1240,,,1,0.18,开放申购,开放赎回,,,,
2013-01-08,1.1220,1.1220,,,1,0.18,开放申购,开放赎回,,,,
2013-01-07,1.1200,1.1200,,,1,0.09,开放申购,开放赎回,,,,
2013-01-04,1.1190,1.1190,,,1,-0.18,开放申购,开放赎回,,,,
2012-12-31,1.1210,1.1210,,,1,0.18,开放申购,开放赎回,,,,
2012-12-28,1.1190,1.1190,,,1,0.18,开放申购,开放赎回,,,,
2012-12-27,1.1170,1.1170,,,1,0.00,开放申购,开放赎回,,,,
2012-12-26,1.1170,1.1170,,,1,0.09,开放申购,开放赎回,,,,
2012-12-25,1.1160,1.1160,,,1,0.18,开放申购,开放赎回,,,,
2012-12-24,1.1140,1.1140,,,1,0.00,开放申购,开放赎回,,,,
2012-12-21,1.1140,1.1140,,,1,-0.09,开放申购,开放赎回,,,,
2012-12-20,1.1150,1.1150,,,1,0.00,开放申购,开放赎回,,,,
2012-12-19,1.1150,1.1150,,,1,0.09,开放申购,开放赎回,,,,
2012-12-18,1.1140,1.1140,,,1,-0.09,开放申购,开放赎回,,,,
2012-12-17,1.1150,1.1150,,,1,0.00,开放申购,开放赎回,,,,
2012-12-14,1.1150,1.1150,,,1,0.27,开放申购,开放赎回,,,,
2012-12-13,1.1120,1.1120,,,1,-0.09,开放申购,开放赎回,,,,
2012-12-12,1.1130,1.1130,,,1,0.00,开放申购,开放赎回,,,,
2012-12-11,1.1130,1.1130,,,1,0.00,开放申购,开放赎回,,,,
2012-12-10,1.1130,1.1130,,,1,0.27,开放申购,开放赎回,,,,
2012-12-07,1.1100,1.1100,,,1,0.00,开放申购,开放赎回,,,,
2012-12-06,1.1100,1.1100,,,1,0.00,开放申购,开放赎回,,,,
2012-12-05,1.1100,1.1100,,,1,0.18,开放申购,开放赎回,,,,
2012-12-04,1.1080,1.1080,,,1,0.00,开放申购,开放赎回,,,,
2012-12-03,1.1080,1.1080,,,1,-0.27,开放申购,开放赎回,,,,
2012-11-30,1.1110,1.1110,,,1,0.18,开放申购,开放赎回,,,,
2012-11-29,1.1090,1.1090,,,1,-0.09,开放申购,开放赎回,,,,
2012-11-28,1.1100,1.1100,,,1,0.00,开放申购,开放赎回,,,,
2012-11-27,1.1100,1.1100,,,1,-0.09,开放申购,开放赎回,,,,
2012-11-26,1.1110,1.1110,,,1,-0.09,开放申购,开放赎回,,,,
2012-11-23,1.1120,1.1120,,,1,0.09,开放申购,开放赎回,,,,
2012-11-22,1.1110,1.1110,,,1,-0.27,开放申购,开放赎回,,,,
2012-11-21,1.1140,1.1140,,,1,0.09,开放申购,开放赎回,,,,
2012-11-20,1.1130,1.1130,,,1,-0.18,开放申购,开放赎回,,,,
2012-11-19,1.1150,1.1150,,,1,0.00,开放申购,开放赎回,,,,
2012-11-16,1.1150,1.1150,,,1,0.00,开放申购,开放赎回,,,,
2012-11-15,1.1150,1.1150,,,1,0.09,开放申购,开放赎回,,,,
2012-11-14,1.1140,1.1140,,,1,0.09,开放申购,开放赎回,,,,
2012-11-13,1.1130,1.1130,,,1,-0.09,开放申购,开放赎回,,,,
2012-11-12,1.1140,1.1140,,,1,0.00,开放申购,开放赎回,,,,
2012-11-09,1.1140,1.1140,,,1,0.00,开放申购,开放赎回,,,,
2012-11-08,1.1140,1.1140,,,1,0.00,开放申购,开放赎回,,,,
2012-11-07,1.1140,1.1140,,,1,0.00,开放申购,开放赎回,,,,
2012-11-06,1.1140,1.1140,,,1,-0.09,开放申购,开放赎回,,,,
2012-11-05,1.1150,1.1150,,,1,0.00,开放申购,开放赎回,,,,
2012-11-02,1.1150,1.1150,,,1,-0.09,开放申购,开放赎回,,,,
2012-11-01,1.1160,1.1160,,,1,0.00,开放申购,开放赎回,,,,
2012-10-31,1.1160,1.1160,,,1,0.09,开放申购,开放赎回,,,,
2012-10-30,1.1150,1.1150,,,1,0.00,开放申购,开放赎回,,,,
2012-10-29,1.1150,1.1150,,,1,-0.09,开放申购,开放赎回,,,,
2012-10-26,1.1160,1.1160,,,1,-0.09,开放申购,开放赎回,,,,
2012-10-25,1.1170,1.1170,,,1,-0.18,开放申购,开放赎回,,,,
2012-10-24,1.1190,1.1190,,,1,0.09,开放申购,开放赎回,,,,
2012-10-23,1.1180,1.1180,,,1,-0.09,开放申购,开放赎回,,,,
2012-10-22,1.1190,1.1190,,,1,-0.18,开放申购,开放赎回,,,,
2012-10-19,1.1210,1.1210,,,1,0.00,开放申购,开放赎回,,,,
2012-10-18,1.1210,1.1210,,,1,0.27,开放申购,开放赎回,,,,
2012-10-17,1.1180,1.1180,,,1,0.00,开放申购,开放赎回,,,,
2012-10-16,1.1180,1.1180,,,1,0.00,开放申购,开放赎回,,,,
2012-10-15,1.1180,1.1180,,,1,0.00,开放申购,开放赎回,,,,
2012-10-12,1.1180,1.1180,,,1,0.18,开放申购,开放赎回,,,,
2012-10-11,1.1160,1.1160,,,1,0.00,开放申购,开放赎回,,,,
2012-10-10,1.1160,1.1160,,,1,0.00,开放申购,开放赎回,,,,
2012-10-09,1.1160,1.1160,,,1,0.27,开放申购,开放赎回,,,,
2012-10-08,1.1130,1.1130,,,1,-0.09,开放申购,开放赎回,,,,
2012-09-30,1.1140,1.1140,,,0,0.00,开放申购,开放赎回,,,,
2012-09-28,1.1140,1.1140,,,1,0.18,开放申购,开放赎回,,,,
2012-09-27,1.1120,1.1120,,,1,0.18,开放申购,开放赎回,,,,
2012-09-26,1.1100,1.1100,,,1,0.09,开放申购,开放赎回,,,,
2012-09-25,1.1090,1.1090,,,1,0.18,开放申购,开放赎回,,,,
2012-09-24,1.1070,1.1070,,,1,0.00,开放申购,开放赎回,,,,
2012-09-21,1.1070,1.1070,,,1,0.00,开放申购,开放赎回,,,,
2012-09-20,1.1070,1.1070,,,1,-0.09,开放申购,开放赎回,,,,
2012-09-19,1.1080,1.1080,,,1,0.00,开放申购,开放赎回,,,,
2012-09-18,1.1080,1.1080,,,1,0.09,开放申购,开放赎回,,,,
2012-09-17,1.1070,1.1070,,,1,-0.27,开放申购,开放赎回,,,,
2012-09-14,1.1100,1.1100,,,1,-0.27,开放申购,开放赎回,,,,
2012-09-13,1.1130,1.1130,,,1,-0.09,开放申购,开放赎回,,,,
2012-09-12,1.1140,1.1140,,,1,-0.18,开放申购,开放赎回,,,,
2012-09-11,1.1160,1.1160,,,1,-0.09,开放申购,开放赎回,,,,
2012-09-10,1.1170,1.1170,,,1,-0.27,开放申购,开放赎回,,,,
2012-09-07,1.1200,1.1200,,,1,0.18,开放申购,开放赎回,,,,
2012-09-06,1.1180,1.1180,,,1,0.09,开放申购,开放赎回,,,,
2012-09-05,1.1170,1.1170,,,1,0.00,限制大额申购,开放赎回,,,,
2012-09-04,1.1170,1.1170,,,1,-0.09,限制大额申购,开放赎回,,,,
2012-09-03,1.1180,1.1180,,,1,0.09,限制大额申购,开放赎回,,,,
2012-08-31,1.1170,1.1170,,,1,0.00,开放申购,开放赎回,,,,
2012-08-30,1.1170,1.1170,,,1,0.00,开放申购,开放赎回,,,,
2012-08-29,1.1170,1.1170,,,1,-0.18,开放申购,开放赎回,,,,
2012-08-28,1.1190,1.1190,,,1,0.09,开放申购,开放赎回,,,,
2012-08-27,1.1180,1.1180,,,1,-0.27,开放申购,开放赎回,,,,
2012-08-24,1.1210,1.1210,,,1,0.45,开放申购,开放赎回,,,,
2012-08-23,1.1160,1.1160,,,1,0.00,开放申购,开放赎回,,,,
2012-08-22,1.1160,1.1160,,,1,-0.18,开放申购,开放赎回,,,,
2012-08-21,1.1180,1.1180,,,1,0.00,开放申购,开放赎回,,,,
2012-08-20,1.1180,1.1180,,,1,0.00,开放申购,开放赎回,,,,
2012-08-17,1.1180,1.1180,,,1,0.00,开放申购,开放赎回,,,,
2012-08-16,1.1180,1.1180,,,1,0.00,开放申购,开放赎回,,,,
2012-08-15,1.1180,1.1180,,,1,-0.27,开放申购,开放赎回,,,,
2012-08-14,1.1210,1.1210,,,1,-0.09,开放申购,开放赎回,,,,
2012-08-13,1.1220,1.1220,,,1,-0.09,开放申购,开放赎回,,,,
2012-08-10,1.1230,1.1230,,,1,0.09,开放申购,开放赎回,,,,
2012-08-09,1.1220,1.1220,,,1,0.09,开放申购,开放赎回,,,,
2012-08-08,1.1210,1.1210,,,1,0.27,开放申购,开放赎回,,,,
2012-08-07,1.1180,1.1180,,,1,-0.27,开放申购,开放赎回,,,,
2012-08-06,1.1210,1.1210,,,1,0.09,开放申购,开放赎回,,,,
2012-08-03,1.1200,1.1200,,,1,-0.09,开放申购,开放赎回,,,,
2012-08-02,1.1210,1.1210,,,1,0.00,开放申购,开放赎回,,,,
2012-08-01,1.1210,1.1210,,,1,0.09,开放申购,开放赎回,,,,
2012-07-31,1.1200,1.1200,,,1,-0.27,开放申购,开放赎回,,,,
2012-07-30,1.1230,1.1230,,,1,-0.09,开放申购,开放赎回,,,,
2012-07-27,1.1240,1.1240,,,1,0.00,开放申购,开放赎回,,,,
2012-07-26,1.1240,1.1240,,,1,-0.09,开放申购,开放赎回,,,,
2012-07-25,1.1250,1.1250,,,1,0.00,开放申购,开放赎回,,,,
2012-07-24,1.1250,1.1250,,,1,0.00,开放申购,开放赎回,,,,
2012-07-23,1.1250,1.1250,,,1,0.00,开放申购,开放赎回,,,,
2012-07-20,1.1250,1.1250,,,1,-0.09,开放申购,开放赎回,,,,
2012-07-19,1.1260,1.1260,,,1,0.09,开放申购,开放赎回,,,,
2012-07-18,1.1250,1.1250,,,1,-0.09,开放申购,开放赎回,,,,
2012-07-17,1.1260,1.1260,,,1,-0.09,开放申购,开放赎回,,,,
2012-07-16,1.1270,1.1270,,,1,-0.18,开放申购,开放赎回,,,,
2012-07-13,1.1290,1.1290,,,1,0.00,开放申购,开放赎回,,,,
2012-07-12,1.1290,1.1290,,,1,0.18,开放申购,开放赎回,,,,
2012-07-11,1.1270,1.1270,,,1,0.09,开放申购,开放赎回,,,,
2012-07-10,1.1260,1.1260,,,1,0.18,开放申购,开放赎回,,,,
2012-07-09,1.1240,1.1240,,,1,0.09,开放申购,开放赎回,,,,
2012-07-06,1.1230,1.1230,,,1,0.36,开放申购,开放赎回,,,,
2012-07-05,1.1190,1.1190,,,1,-0.09,开放申购,开放赎回,,,,
2012-07-04,1.1200,1.1200,,,1,0.00,开放申购,开放赎回,,,,
2012-07-03,1.1200,1.1200,,,1,0.09,开放申购,开放赎回,,,,
2012-07-02,1.1190,1.1190,,,1,0.00,开放申购,开放赎回,,,,
2012-06-30,1.1190,1.1190,,,0,0.00,开放申购,开放赎回,,,,
2012-06-29,1.1190,1.1190,,,1,0.18,开放申购,开放赎回,,,,
2012-06-28,1.1170,1.1170,,,1,0.27,开放申购,开放赎回,,,,
2012-06-27,1.1140,1.1140,,,1,0.09,开放申购,开放赎回,,,,
2012-06-26,1.1130,1.1130,,,1,0.00,开放申购,开放赎回,,,,
2012-06-25,1.1130,1.1130,,,1,-0.18,开放申购,开放赎回,,,,
2012-06-21,1.1150,1.1150,,,1,-0.09,开放申购,开放赎回,,,,
2012-06-20,1.1160,1.1160,,,1,0.09,开放申购,开放赎回,,,,
2012-06-19,1.1150,1.1150,,,1,0.00,开放申购,开放赎回,,,,
2012-06-18,1.1150,1.1150,,,1,0.09,开放申购,开放赎回,,,,
2012-06-15,1.1140,1.1140,,,1,0.09,开放申购,开放赎回,,,,
2012-06-14,1.1130,1.1130,,,1,0.00,开放申购,开放赎回,,,,
2012-06-13,1.1130,1.1130,,,1,0.18,开放申购,开放赎回,,,,
2012-06-12,1.1110,1.1110,,,1,-0.09,开放申购,开放赎回,,,,
2012-06-11,1.1120,1.1120,,,1,-0.18,开放申购,开放赎回,,,,
2012-06-08,1.1140,1.1140,,,1,0.45,开放申购,开放赎回,,,,
2012-06-07,1.1090,1.1090,,,1,-0.09,开放申购,开放赎回,,,,
2012-06-06,1.1100,1.1100,,,1,0.09,开放申购,开放赎回,,,,
2012-06-05,1.1090,1.1090,,,1,0.00,开放申购,开放赎回,,,,
2012-06-04,1.1090,1.1090,,,1,-0.27,开放申购,开放赎回,,,,
2012-06-01,1.1120,1.1120,,,1,0.00,开放申购,开放赎回,,,,
2012-05-31,1.1120,1.1120,,,1,0.18,限制大额申购,开放赎回,,,,
2012-05-30,1.1100,1.1100,,,1,-0.09,限制大额申购,开放赎回,,,,
2012-05-29,1.1110,1.1110,,,1,0.09,限制大额申购,开放赎回,,,,
2012-05-28,1.1100,1.1100,,,1,0.00,限制大额申购,开放赎回,,,,
2012-05-25,1.1100,1.1100,,,1,0.00,限制大额申购,开放赎回,,,,
2012-05-24,1.1100,1.1100,,,1,0.18,限制大额申购,开放赎回,,,,
2012-05-23,1.1080,1.1080,,,1,0.09,开放申购,开放赎回,,,,
2012-05-22,1.1070,1.1070,,,1,0.18,开放申购,开放赎回,,,,
2012-05-21,1.1050,1.1050,,,1,-0.27,开放申购,开放赎回,,,,
2012-05-18,1.1080,1.1080,,,1,0.18,开放申购,开放赎回,,,,
2012-05-17,1.1060,1.1060,,,1,0.36,开放申购,开放赎回,,,,
2012-05-16,1.1020,1.1020,,,1,0.09,开放申购,开放赎回,,,,
2012-05-15,1.1010,1.1010,,,1,0.46,开放申购,开放赎回,,,,
2012-05-14,1.0960,1.0960,,,1,0.64,开放申购,开放赎回,,,,
2012-05-11,1.0890,1.0890,,,1,0.93,开放申购,开放赎回,,,,
2012-05-10,1.0790,1.0790,,,1,0.28,限制大额申购,开放赎回,,,,
2012-05-09,1.0760,1.0760,,,1,-0.19,限制大额申购,开放赎回,,,,
2012-05-08,1.0780,1.0780,,,1,-0.19,限制大额申购,开放赎回,,,,
2012-05-07,1.0800,1.0800,,,1,0.19,限制大额申购,开放赎回,,,,
2012-05-04,1.0780,1.0780,,,1,0.09,限制大额申购,开放赎回,,,,
2012-05-03,1.0770,1.0770,,,1,1.03,限制大额申购,开放赎回,,,,
2012-05-02,1.0660,1.0660,,,1,0.19,限制大额申购,开放赎回,,,,
2012-04-27,1.0640,1.0640,,,1,0.47,限制大额申购,开放赎回,,,,
2012-04-26,1.0590,1.0590,,,1,0.28,限制大额申购,开放赎回,,,,
2012-04-25,1.0560,1.0560,,,1,0.00,限制大额申购,开放赎回,,,,
2012-04-24,1.0560,1.0560,,,1,0.00,开放申购,开放赎回,,,,
2012-04-23,1.0560,1.0560,,,1,0.00,开放申购,开放赎回,,,,
2012-04-20,1.0560,1.0560,,,1,0.19,开放申购,开放赎回,,,,
2012-04-19,1.0540,1.0540,,,1,0.00,开放申购,开放赎回,,,,
2012-04-18,1.0540,1.0540,,,1,0.38,开放申购,开放赎回,,,,
2012-04-17,1.0500,1.0500,,,1,-0.28,开放申购,开放赎回,,,,
2012-04-16,1.0530,1.0530,,,1,0.10,开放申购,开放赎回,,,,
2012-04-13,1.0520,1.0520,,,1,0.10,开放申购,开放赎回,,,,
2012-04-12,1.0510,1.0510,,,1,0.38,开放申购,开放赎回,,,,
2012-04-11,1.0470,1.0470,,,1,0.10,开放申购,开放赎回,,,,
2012-04-10,1.0460,1.0460,,,1,0.10,开放申购,开放赎回,,,,
2012-04-09,1.0450,1.0450,,,1,-0.19,开放申购,开放赎回,,,,
2012-04-06,1.0470,1.0470,,,1,0.10,开放申购,开放赎回,,,,
2012-04-05,1.0460,1.0460,,,1,0.67,开放申购,开放赎回,,,,
2012-03-31,1.0390,1.0390,,,0,0.00,开放申购,开放赎回,,,,
2012-03-30,1.0390,1.0390,,,1,-0.10,开放申购,开放赎回,,,,
2012-03-29,1.0400,1.0400,,,1,-0.19,开放申购,开放赎回,,,,
2012-03-28,1.0420,1.0420,,,1,-0.48,开放申购,开放赎回,,,,
2012-03-27,1.0470,1.0470,,,1,-0.38,开放申购,开放赎回,,,,
2012-03-26,1.0510,1.0510,,,1,0.19,开放申购,开放赎回,,,,
2012-03-23,1.0490,1.0490,,,1,-0.10,开放申购,开放赎回,,,,
2012-03-22,1.0500,1.0500,,,1,0.00,开放申购,开放赎回,,,,
2012-03-21,1.0500,1.0500,,,1,-0.28,开放申购,开放赎回,,,,
2012-03-20,1.0530,1.0530,,,1,-0.28,开放申购,开放赎回,,,,
2012-03-19,1.0560,1.0560,,,1,-0.09,开放申购,开放赎回,,,,
2012-03-16,1.0570,1.0570,,,1,0.48,开放申购,开放赎回,,,,
2012-03-15,1.0520,1.0520,,,1,-0.19,开放申购,开放赎回,,,,
2012-03-14,1.0540,1.0540,,,1,-0.66,开放申购,开放赎回,,,,
2012-03-13,1.0610,1.0610,,,1,0.28,开放申购,开放赎回,,,,
2012-03-12,1.0580,1.0580,,,1,-0.09,开放申购,开放赎回,,,,
2012-03-09,1.0590,1.0590,,,1,1.15,开放申购,开放赎回,,,,
2012-03-08,1.0470,1.0470,,,1,0.19,限制大额申购,开放赎回,,,,
2012-03-07,1.0450,1.0450,,,1,-0.10,限制大额申购,开放赎回,,,,
2012-03-06,1.0460,1.0460,,,1,-0.10,限制大额申购,开放赎回,,,,
2012-03-05,1.0470,1.0470,,,1,-0.10,限制大额申购,开放赎回,,,,
2012-03-02,1.0480,1.0480,,,1,0.19,限制大额申购,开放赎回,,,,
2012-03-01,1.0460,1.0460,,,1,-0.38,限制大额申购,开放赎回,,,,
2012-02-29,1.0500,1.0500,,,1,-0.10,限制大额申购,开放赎回,,,,
2012-02-28,1.0510,1.0510,,,1,-0.10,限制大额申购,开放赎回,,,,
2012-02-27,1.0520,1.0520,,,1,0.10,限制大额申购,开放赎回,,,,
2012-02-24,1.0510,1.0510,,,1,0.29,限制大额申购,开放赎回,,,,
2012-02-23,1.0480,1.0480,,,1,0.00,开放申购,开放赎回,,,,
2012-02-22,1.0480,1.0480,,,1,0.19,开放申购,开放赎回,,,,
2012-02-21,1.0460,1.0460,,,1,0.10,开放申购,开放赎回,,,,
2012-02-20,1.0450,1.0450,,,1,0.10,开放申购,开放赎回,,,,
2012-02-17,1.0440,1.0440,,,1,0.19,开放申购,开放赎回,,,,
2012-02-16,1.0420,1.0420,,,1,0.00,开放申购,开放赎回,,,,
2012-02-15,1.0420,1.0420,,,1,0.29,开放申购,开放赎回,,,,
2012-02-14,1.0390,1.0390,,,1,-0.10,开放申购,开放赎回,,,,
2012-02-13,1.0400,1.0400,,,1,-0.29,开放申购,开放赎回,,,,
2012-02-10,1.0430,1.0430,,,1,0.10,开放申购,开放赎回,,,,
2012-02-09,1.0420,1.0420,,,1,0.00,开放申购,开放赎回,,,,
2012-02-08,1.0420,1.0420,,,1,0.29,开放申购,开放赎回,,,,
2012-02-07,1.0390,1.0390,,,1,-0.38,开放申购,开放赎回,,,,
2012-02-06,1.0430,1.0430,,,1,0.00,开放申购,开放赎回,,,,
2012-02-03,1.0430,1.0430,,,1,0.10,开放申购,开放赎回,,,,
2012-02-02,1.0420,1.0420,,,1,0.58,开放申购,开放赎回,,,,
2012-02-01,1.0360,1.0360,,,1,-0.38,开放申购,开放赎回,,,,
2012-01-31,1.0400,1.0400,,,1,0.10,开放申购,开放赎回,,,,
2012-01-30,1.0390,1.0390,,,1,-0.10,开放申购,开放赎回,,,,
2012-01-20,1.0400,1.0400,,,1,0.48,开放申购,开放赎回,,,,
2012-01-19,1.0350,1.0350,,,1,0.49,开放申购,开放赎回,,,,
2012-01-18,1.0300,1.0300,,,1,-0.58,开放申购,开放赎回,,,,
2012-01-17,1.0360,1.0360,,,1,0.97,开放申购,开放赎回,,,,
2012-01-16,1.0260,1.0260,,,1,-0.49,开放申购,开放赎回,,,,
2012-01-13,1.0310,1.0310,,,1,-1.25,开放申购,开放赎回,,,,
2012-01-12,1.0440,1.0440,,,1,0.00,开放申购,开放赎回,,,,
2012-01-11,1.0440,1.0440,,,1,-0.29,开放申购,开放赎回,,,,
2012-01-10,1.0470,1.0470,,,1,0.77,开放申购,开放赎回,,,,
2012-01-09,1.0390,1.0390,,,1,0.97,开放申购,开放赎回,,,,
2012-01-06,1.0290,1.0290,,,1,0.49,开放申购,开放赎回,,,,
2012-01-05,1.0240,1.0240,,,1,-0.49,开放申购,开放赎回,,,,
2012-01-04,1.0290,1.0290,,,1,-0.39,开放申购,开放赎回,,,,
2011-12-31,1.0330,1.0330,,,0,0.00,开放申购,开放赎回,,,,
2011-12-30,1.0330,1.0330,,,1,1.27,开放申购,开放赎回,,,,
2011-12-29,1.0200,1.0200,,,1,-0.20,开放申购,开放赎回,,,,
2011-12-28,1.0220,1.0220,,,1,0.39,开放申购,开放赎回,,,,
2011-12-27,1.0180,1.0180,,,1,-0.59,开放申购,开放赎回,,,,
2011-12-26,1.0240,1.0240,,,1,-0.29,开放申购,开放赎回,,,,
2011-12-23,1.0270,1.0270,,,1,0.00,开放申购,开放赎回,,,,
2011-12-22,1.0270,1.0270,,,1,-0.19,开放申购,开放赎回,,,,
2011-12-21,1.0290,1.0290,,,1,-0.58,开放申购,开放赎回,,,,
2011-12-20,1.0350,1.0350,,,1,-0.10,开放申购,开放赎回,,,,
2011-12-19,1.0360,1.0360,,,1,0.10,开放申购,开放赎回,,,,
2011-12-16,1.0350,1.0350,,,1,0.68,开放申购,开放赎回,,,,
2011-12-15,1.0280,1.0280,,,1,-0.19,开放申购,开放赎回,,,,
2011-12-14,1.0300,1.0300,,,1,-0.29,开放申购,开放赎回,,,,
2011-12-13,1.0330,1.0330,,,1,-0.29,开放申购,开放赎回,,,,
2011-12-12,1.0360,1.0360,,,1,0.00,开放申购,开放赎回,,,,
2011-12-09,1.0360,1.0360,,,1,-0.10,开放申购,开放赎回,,,,
2011-12-08,1.0370,1.0370,,,1,0.29,开放申购,开放赎回,,,,
2011-12-07,1.0340,1.0340,,,1,0.10,开放申购,开放赎回,,,,
2011-12-06,1.0330,1.0330,,,1,0.19,开放申购,开放赎回,,,,
2011-12-05,1.0310,1.0310,,,1,0.00,开放申购,开放赎回,,,,
2011-12-02,1.0310,1.0310,,,1,-0.77,开放申购,开放赎回,,,,
2011-12-01,1.0390,1.0390,,,1,0.58,开放申购,开放赎回,,,,
2011-11-30,1.0330,1.0330,,,1,0.19,开放申购,开放赎回,,,,
2011-11-29,1.0310,1.0310,,,1,0.10,限制大额申购,开放赎回,,,,
2011-11-28,1.0300,1.0300,,,1,0.00,限制大额申购,开放赎回,,,,
2011-11-25,1.0300,1.0300,,,1,-0.10,限制大额申购,开放赎回,,,,
2011-11-24,1.0310,1.0310,,,1,0.10,限制大额申购,开放赎回,,,,
2011-11-23,1.0300,1.0300,,,1,0.10,开放申购,开放赎回,,,,
2011-11-22,1.0290,1.0290,,,1,0.00,开放申购,开放赎回,,,,
2011-11-21,1.0290,1.0290,,,1,-0.10,开放申购,开放赎回,,,,
2011-11-18,1.0300,1.0300,,,1,-0.48,开放申购,开放赎回,,,,
