trade_date,close,open,北向资金,mid,upper,lower,ret,week,position,signal,capital_ret,策略净值,指数净值
2020-03-19,3589.0926,3623.789,-10220.35,823.9475600000001,7741.182798039457,-6093.287678039458,-0.012970454642019846,2020-03-16/2020-03-22,0.0,,-0.0,1.4827063053627756,1.1362268560692237
2020-03-20,3653.2239,3629.5126,1686.63,816.53584,7729.430069013952,-6096.358389013951,0.017868388238297284,2020-03-16/2020-03-22,0.0,,0.0,1.4827063053627756,1.1565293986602485
2020-03-23,3530.3058,3542.6837,-7999.26,767.9089600000001,7723.78266206288,-6187.964742062881,-0.03364647318769587,2020-03-23/2020-03-29,0.0,,-0.0,1.4827063053627756,1.1176162632574445
2020-03-24,3625.1146,3598.6548,3987.14,787.1959199999999,7748.070801148009,-6173.678961148009,0.026855690518368114,2020-03-23/2020-03-29,0.0,,0.0,1.4827063053627756,1.1476306197417814
2020-03-25,3722.5181,3711.4753,2503.86,813.091,7761.069466718645,-6134.887466718645,0.026869081600896072,2020-03-23/2020-03-29,0.0,,0.0,1.4827063053627756,1.1784664005113101
2020-03-26,3698.0472,3692.6083,-1357.51,812.57176,7760.905664730928,-6135.762144730928,-0.006573749097418702,2020-03-23/2020-03-29,0.0,,-0.0,1.4827063053627756,1.1707194580746105
2020-03-27,3710.0605,3746.3914,3413.73,834.1733200000001,7781.7357840767545,-6113.389144076755,0.0032485523711001107,2020-03-23/2020-03-29,0.0,,0.0,1.4827063053627756,1.174522601546032
2020-03-30,3674.1108,3657.4624,-125.69,829.6816,7777.82262309827,-6118.45942309827,-0.00968978807757992,2020-03-30/2020-04-05,0.0,,-0.0,1.4827063053627756,1.163141726444723
2020-03-31,3686.1551,3708.1404,1649.85,845.66956,7787.641188840408,-6096.302068840408,0.003278153723616617,2020-03-30/2020-04-05,0.0,,0.0,1.4827063053627756,1.1669546838263616
2020-04-01,3675.0758,3682.2966,4235.0,853.2783600000001,7801.275094568615,-6094.718374568614,-0.0030056521495799293,2020-03-30/2020-04-05,0.0,,-0.0,1.4827063053627756,1.1634472239724565
2020-04-02,3734.5306,3656.3225,4331.76,861.4513199999999,7815.962795167562,-6093.060155167562,0.01617784318897586,2020-03-30/2020-04-05,0.0,,0.0,1.4827063053627756,1.182269290720532
2020-04-03,3713.2183,3721.4815,-1943.18,840.12784,7795.529554588907,-6115.273874588906,-0.005706821628399528,2020-03-30/2020-04-05,0.0,,-0.0,1.4827063053627756,1.1755222907616556
2020-04-07,3798.0214,3779.9076,12673.76,897.2183200000001,7938.657964527383,-6144.221324527383,0.022838167096181694,2020-04-06/2020-04-12,0.0,1.0,0.0,1.4827063053627756,1.2023690652633565
2020-04-08,3780.3445,3776.4171,-3452.7,883.82988,7936.727184693829,-6169.067424693829,-0.0046542391783258585,2020-04-06/2020-04-12,1.0,,0.0010295806572848609,1.4842328710952115,1.1967729520530008
2020-04-09,3792.8105,3798.4879,0.0,888.60936,7939.2350272062195,-6162.016307206219,0.003297583064189036,2020-04-06/2020-04-12,1.0,,0.003297583064189036,1.4891272522742478,1.2007194102713703
2020-04-14,3825.6991,3777.8343,14228.98,950.954,8110.918330609013,-6209.010330609013,0.008671300609403021,2020-04-13/2020-04-19,1.0,,0.008671300609403021,1.5020399223243721,1.2111312092253785
2020-04-15,3797.3623,3820.8506,3354.39,1007.4693599999999,8083.32520824526,-6068.38648824526,-0.0074069599462226465,2020-04-13/2020-04-19,1.0,,-0.0074069599462226465,1.4909143727820882,1.2021604088690259
2020-04-16,3802.3806,3777.7986,3814.51,1018.74512,8099.610009287748,-6062.119769287749,0.0013215225737086556,2020-04-13/2020-04-19,1.0,,0.0013215225737086556,1.4928846497811863,1.2037490909865651
2020-04-17,3839.4871,3831.9232,8623.63,1055.2243999999998,8171.227635566803,-6060.778835566803,0.009758754817968507,2020-04-13/2020-04-19,1.0,,0.009758754817968507,1.5074533450499097,1.2154961832278555
2020-04-20,3853.4551,3845.4598,49.93,1061.67624,8173.961035193733,-6050.608555193733,0.0036379859174420215,2020-04-20/2020-04-26,1.0,,0.0036379859174420215,1.5129374390904022,1.219918141225143
2020-04-21,3808.0474,3838.2314,-2752.52,1006.2935600000001,8063.1918327881285,-6050.604712788128,-0.011783632823436863,2020-04-20/2020-04-26,1.0,,-0.011783632823436863,1.49510953982333,1.2055430737742963
2020-04-22,3839.3834,3789.1297,1178.06,998.53308,8052.584539660633,-6055.5183796606325,0.008228889167713582,2020-04-20/2020-04-26,1.0,,0.008228889167713582,1.5074126305201274,1.2154633541152897
2020-04-23,3829.7525,3851.9132,691.05,1001.943,8055.191315224932,-6051.305315224931,-0.0025084496640789267,2020-04-20/2020-04-26,1.0,,-0.0025084496640789267,1.503631361813471,1.212414425472959
2020-04-24,3796.9721,3826.3116,3249.75,1003.32064,8057.484419700015,-6050.843139700015,-0.00855940429570845,2020-04-20/2020-04-26,1.0,,-0.00855940429570845,1.4907611730760026,1.2020368802313868
2020-04-27,3822.769,3808.0171,3938.59,1024.88388,8080.629400579248,-6030.861640579247,0.006794071518197331,2020-04-27/2020-05-03,1.0,,0.006794071518197331,1.5008895111024327,1.2102036047631897
2020-04-28,3849.1465,3835.348,1036.69,1046.79368,8083.30720309933,-5989.71984309933,0.006900103040492489,2020-04-27/2020-05-03,1.0,,0.006900103040492489,1.511245803381434,1.218554134336031
2020-05-06,3936.2539,3867.2587,1140.35,1052.96556,8088.129557241362,-5982.198437241361,0.022630315577752302,2020-05-04/2020-05-10,1.0,,0.022630315577752302,1.5454457728275097,1.2461303989446302
2020-05-07,3924.8946,3937.5918,-3148.42,1053.78068,8087.81813997493,-5980.25677997493,-0.00288581486067252,2020-05-04/2020-05-10,1.0,,-0.00288581486067252,1.5409859024499206,1.24253429732102
2020-05-08,3963.6217,3942.9972,4865.05,1090.03556,8115.46646196148,-5935.395341961479,0.009867042034708451,2020-05-04/2020-05-10,1.0,,0.009867042034708451,1.5561908751242872,1.2547944354622536
2020-05-11,3960.1803,3974.7605,2647.56,1102.65472,8127.979389826909,-5922.66994982691,-0.0008682463313792743,2020-05-11/2020-05-17,1.0,,-0.0008682463313792743,1.5548397181060347,1.2537049647970284
2020-05-12,3960.2378,3961.3427,1749.94,1118.75176,8136.9665970728765,-5899.463077072876,1.451954094111585e-05,2020-05-11/2020-05-17,1.0,,1.451954094111585e-05,1.5548622936649785,1.2537231680175929
2020-05-13,3968.2529,3946.6428,-204.64,1104.20324,8120.064768672619,-5911.658288672619,0.002023893615681338,2020-05-11/2020-05-17,1.0,,0.002023893615681338,1.5580091695343907,1.2562605703331755
2020-05-14,3925.2177,3952.1986,-1324.81,1106.41428,8120.348699792407,-5907.5201397924075,-0.01084487331943984,2020-05-11/2020-05-17,1.0,,-0.01084487331943984,1.5411127574602645,1.242636583591705
2020-05-15,3912.8159,3941.125,1194.38,1111.1918,8124.338938426519,-5901.955338426518,-0.0031595190248938643,2020-05-11/2020-05-17,1.0,,-0.0031595190248938643,1.5362435823835623,1.238710449664818
2020-05-18,3922.9117,3914.6602,3403.87,1150.79808,8129.6974754723815,-5828.1013154723805,0.0025801878386355614,2020-05-18/2020-05-24,1.0,,0.0025801878386355614,1.5402073793920104,1.241906555302634
2020-05-19,3956.2495,3963.7754,3699.05,1179.69492,8148.5008343511945,-5789.110994351195,0.00849822849696058,2020-05-18/2020-05-24,1.0,,0.00849822849696058,1.5532964136347884,1.252460560981469
2020-05-20,3935.222,3955.7145,2038.56,1194.6746799999999,8158.520495704323,-5769.171135704323,-0.0053150085706170636,2020-05-18/2020-05-24,1.0,,-0.0053150085706170636,1.5450406298836108,1.2458037223654925
2020-05-21,3913.7949,3950.5981,2131.03,1207.3691999999999,8168.509734504792,-5753.771334504791,-0.0054449532961546865,2020-05-18/2020-05-24,1.0,,-0.0054449532961546865,1.5366279558132332,1.2390203792810368
2020-05-22,3824.064,3907.5761,-3325.51,1175.93624,8143.072613199855,-5791.200133199855,-0.022926827361341773,2020-05-18/2020-05-24,1.0,,-0.022926827361341773,1.5013979519516918,1.2106135729480763
2020-05-25,3829.3245,3828.3206,2145.31,1186.70504,8152.507071985872,-5779.096991985873,0.001375630742581846,2020-05-25/2020-05-31,1.0,,0.001375630742581846,1.503463321131246,1.2122789301964105
2020-05-26,3872.7701,3850.0009,3885.48,1224.7410799999998,8164.903424614227,-5715.421264614228,0.011345499708891316,2020-05-25/2020-05-31,1.0,,0.011345499708891316,1.5205208638034693,1.226032840446049
2020-05-27,3845.6135,3873.6984,1288.47,1234.4619200000002,8170.9647917212005,-5702.040951721201,-0.007012190060029733,2020-05-25/2020-05-31,1.0,,-0.007012190060029733,1.5098586825162388,1.2174356651490033
2020-05-28,3856.6324,3848.4892,2818.29,1265.5885600000001,8178.507201438833,-5647.330081438833,0.0028653165483218945,2020-05-25/2020-05-31,1.0,,0.0028653165483218945,1.51418490558488,1.220924003706872
2020-05-29,3867.0232,3838.3769,5107.17,1308.74104,8199.427285729573,-5581.945205729572,0.002694267672490591,2020-05-25/2020-05-31,1.0,,0.002694267672490591,1.5182645250261706,1.2242134997806273
2020-06-01,3971.3402,3901.7263,10485.64,1350.6835999999998,8294.968225259227,-5593.601025259226,0.026976047105173873,2020-06-01/2020-06-07,1.0,,0.026976047105173873,1.559221300371391,1.2572379408174994
2020-06-02,3983.5677,3969.9521,1928.68,1401.997,8247.732521654441,-5443.738521654442,0.0030789354183256012,2020-06-01/2020-06-07,1.0,,0.0030789354183256012,1.5640220420581121,1.2611088952427452
2020-06-03,3983.6477,4001.1708,4414.2,1416.024,8267.551463009902,-5435.503463009902,2.008250041796167e-05,2020-06-01/2020-06-07,1.0,,2.008250041796167e-05,1.5640534515314255,1.261134221462661
2020-06-04,3982.1851,3998.1636,2883.47,1441.14576,8278.699402836053,-5396.407882836053,-0.0003671509405813733,2020-06-01/2020-06-07,1.0,,-0.0003671509405813733,1.5634792078355761,1.2606711948470517
2020-06-05,4001.2509,3988.2239,4339.46,1480.94776,8290.872076829291,-5328.9765568292905,0.004787773426202513,2020-06-01/2020-06-07,1.0,,0.004787773426202513,1.5709647920392715,1.2667070028929195
2020-06-08,4021.9549,4023.606,614.24,1493.11048,8293.37237600144,-5307.15141600144,0.005174381841438702,2020-06-08/2020-06-14,1.0,,0.005174381841438702,1.579093563732739,1.2732614286071118
2020-06-09,4047.0293,4027.5613,4628.5,1526.3620399999998,8315.15191268602,-5262.42783268602,0.0062343811960696716,2020-06-08/2020-06-14,1.0,,0.0062343811960696716,1.588938234953309,1.2811994257153008
2020-06-10,4039.7051,4046.2317,422.41,1546.0271200000002,8311.402876076061,-5219.348636076062,-0.001809771923321657,2020-06-08/2020-06-14,1.0,,-0.001809771923321657,1.5860626191477982,1.2788807469664654
2020-06-11,3995.8846,4031.7396,145.18,1563.06412,8308.277048429263,-5182.148808429264,-0.01084745022600786,2020-06-08/2020-06-14,1.0,,-0.01084745022600786,1.5688578838312608,1.2650081517187468
2020-06-12,4003.0829,3931.6236,-895.01,1565.95424,8308.4362975029,-5176.5278175029,0.0018014283996088398,2020-06-08/2020-06-14,1.0,,0.0018014283996088398,1.5716840689781446,1.2672869733289895
2020-06-15,3954.9883,3982.9672,-4070.18,1557.2936000000002,8312.963269784175,-5198.376069784174,-0.012014390209106107,2020-06-15/2020-06-21,1.0,,-0.012014390209106107,1.5528012432880056,1.252061293124498
2020-06-16,4014.5702,3995.5786,3970.39,1550.90772,8299.709662345427,-5197.894222345428,0.015065000318711386,2020-06-15/2020-06-21,1.0,,0.015065000318711386,1.5761941945130349,1.2709235969044648
2020-06-17,4017.5941,4018.6094,-2721.42,1553.0276800000001,8298.608338922731,-5192.55297892273,0.0007532313172651239,2020-06-15/2020-06-21,1.0,,0.0007532313172651239,1.5773814333424336,1.2718808963595045
2020-06-18,4044.3842,4009.7831,4956.57,1576.0070399999997,8325.585392670933,-5173.571312670933,0.00666819477856162,2020-06-15/2020-06-21,1.0,,0.00666819477856162,1.5878997199800478,1.2803620459115612
2020-06-19,4098.7095,4047.0483,18233.36,1651.13956,8580.09747875856,-5277.818358758561,0.013432279752255027,2020-06-15/2020-06-21,1.0,,0.013432279752255027,1.6092288332373472,1.2975602270964148
2020-06-22,4102.0459,4097.5071,2182.37,1642.2411200000001,8566.41634902153,-5281.934109021529,0.0008140123128999033,2020-06-22/2020-06-28,1.0,,0.0008140123128999033,1.610538765321876,1.2986164570980006
2020-06-23,4121.7944,4098.0373,752.48,1640.99404,8565.46759679587,-5283.479516795869,0.004814304978888684,2020-06-22/2020-06-28,1.0,,0.004814304978888684,1.6182923901184583,1.3048683927730742
2020-06-24,4138.9895,4128.1003,1855.82,1636.18604,8559.37603580886,-5287.003955808859,0.004171751021836423,2020-06-22/2020-06-28,1.0,,0.004171751021836423,1.625043503050565,1.3103119788239874
2020-06-29,4109.7164,4127.9348,-1446.9,1626.0842,8555.255274141906,-5303.086874141906,-0.007072523377988582,2020-06-29/2020-07-05,1.0,,-0.007072523377988582,1.6135503448849915,1.3010447667212963
2020-06-30,4163.9637,4130.0028,0.0,1594.4951199999998,8499.542479920057,-5310.552239920058,0.013199767263746054,2020-06-29/2020-07-05,1.0,,0.013199767263746054,1.6348488339058105,1.3182182548417323
2020-07-02,4335.8445,4239.408,17115.09,1635.17164,8677.463113774771,-5407.11983377477,0.04127816964398612,2020-06-29/2020-07-05,1.0,,0.04127816964398612,1.7023324014140475,1.3726318915928886
2020-07-03,4419.5955,4353.1937,13193.88,1682.80312,8809.857565261223,-5444.2513252612225,0.019315960247190622,2020-06-29/2020-07-05,1.0,,0.019315960247190622,1.735214586407266,1.399145594644923
2020-07-06,4670.0949,4465.8081,13652.22,1732.7278399999998,8949.478402130726,-5484.022722130727,0.056679259448064734,2020-07-06/2020-07-12,1.0,,0.056679259448064734,1.8335652641483096,1.4784481308094193
2020-07-07,4698.1264,4739.6104,9843.85,1778.65608,9029.07223555399,-5471.760075553989,0.006002340552008878,2020-07-06/2020-07-12,1.0,,0.006002340552008878,1.8445709472880618,1.4873222799790184
2020-07-08,4774.0042,4692.8621,1153.29,1781.24,9030.891572119597,-5468.411572119598,0.016150651033995267,2020-07-06/2020-07-12,1.0,,0.016150651033995267,1.8743619689651574,1.5113435030980458
2020-07-09,4840.7712,4770.0769,7951.41,1806.677,9079.89349721713,-5466.539497217131,0.013985534407363831,2020-07-06/2020-07-12,1.0,,0.013985534407363831,1.9005759227739738,1.5324804496619693
2020-07-10,4753.1333,4796.0873,-4393.12,1769.4095599999998,9060.230601455605,-5521.411481455605,-0.018104119442786226,2020-07-06/2020-07-12,1.0,,-0.018104119442786226,1.86616766925799,1.5047362405575542
2020-07-13,4852.9612,4742.3738,6850.35,1774.55132,9072.43562565461,-5523.33298565461,0.02100254583644845,2020-07-13/2020-07-19,1.0,,0.02100254583644845,1.905361941270079,1.5363395324216294
2020-07-14,4806.6902,4836.1655,-17384.15,1675.69272,9177.35083730459,-5825.96539730459,-0.009534590962730127,2020-07-13/2020-07-19,1.0,0.0,-0.009534590962730127,1.8871950945241154,1.5216911634001171
2020-07-15,4744.4687,4821.5155,-2705.62,1672.5146399999999,9177.98317229148,-5832.953892291482,-0.012944770187186094,2020-07-13/2020-07-19,0.0,,0.0030534622347828666,1.8929575734749122,1.5019932209940308
2020-07-16,4516.2532,4741.5295,-6920.36,1658.0313600000002,9192.976934446557,-5876.914214446556,-0.04810138172057077,2020-07-13/2020-07-19,0.0,,-0.0,1.8929575734749122,1.4297452717292873
2020-07-17,4544.7007,4524.7717,1043.42,1667.05892,9197.273151467833,-5863.155311467834,0.0062989161015154504,2020-07-13/2020-07-19,0.0,,0.0,1.8929575734749122,1.4387511172424485
2020-07-20,4680.3046,4597.2038,-5898.96,1628.10756,9189.545786884797,-5933.330666884796,0.029837806480853546,2020-07-20/2020-07-26,0.0,,0.0,1.8929575734749122,1.4816802946528405
2020-07-21,4691.0425,4697.5026,-3011.24,1616.0625999999997,9188.747577565637,-5956.622377565638,0.002294273753037146,2020-07-20/2020-07-26,0.0,,0.0,1.8929575734749122,1.4850796748632549
2020-07-22,4714.4454,4682.6575,4170.26,1628.2564,9204.664889488435,-5948.152089488434,0.004988848427615045,2020-07-20/2020-07-26,0.0,,0.0,1.8929575734749122,1.4924885122640794
2020-07-23,4712.4357,4668.7401,-3653.61,1615.6000800000002,9205.933922391374,-5974.733762391374,-0.0004262855605453586,2020-07-20/2020-07-26,0.0,,-0.0,1.8929575734749122,1.4918522859620214
2020-07-24,4505.5906,4679.0273,-16357.39,1546.26324,9325.565989629718,-6233.039509629718,-0.04389345832347369,2020-07-20/2020-07-26,0.0,,-0.0,1.8929575734749122,1.4263697298233684
2020-07-27,4528.45,4535.0053,-1514.32,1538.4951199999998,9322.501310727856,-6245.511070727856,0.005073563496869715,2020-07-27/2020-08-02,0.0,,0.0,1.8929575734749122,1.4336065072176403
2020-07-28,4568.2576,4567.6691,-2232.8,1543.9875200000001,9320.880378653352,-6232.905338653351,0.008790557475515826,2020-07-27/2020-08-02,0.0,,0.0,1.8929575734749122,1.4462087076166104
2020-07-29,4679.008,4559.1634,7731.35,1585.39212,9374.195867985265,-6203.411627985266,0.024243466480524223,2020-07-27/2020-08-02,0.0,,0.0,1.8929575734749122,1.4812698199435559
2020-07-30,4656.1506,4689.7632,-6338.08,1566.58944,9385.675931991844,-6252.497051991844,-0.004885095302252118,2020-07-27/2020-08-02,0.0,,-0.0,1.8929575734749122,1.4740336757047818
2020-07-31,4695.0462,4652.1824,-1903.16,1549.2333199999998,9374.793524795503,-6276.326884795502,0.008353595779311718,2020-07-27/2020-08-02,0.0,,0.0,1.8929575734749122,1.4863471571967126
2020-08-03,4771.3108,4735.8985,-195.28,1542.6151200000002,9369.921194183918,-6284.690954183918,0.016243631425820748,2020-08-03/2020-08-09,0.0,,0.0,1.8929575734749122,1.5104908325890325
2020-08-04,4775.8024,4778.4866,2136.65,1556.92572,9379.265971158002,-6265.414531158002,0.000941376529066007,2020-08-03/2020-08-09,0.0,,0.0,1.8929575734749122,1.5119127732062012
2020-08-05,4777.1089,4761.7637,-1981.07,1544.9646400000001,9374.337673377288,-6284.408393377287,0.0002735665947990462,2020-08-03/2020-08-09,0.0,,0.0,1.8929575734749122,1.5123263820352004
2020-08-06,4762.7642,4779.2377,-2547.51,1527.7704,9366.735316013504,-6311.194516013505,-0.0030027994547079384,2020-08-03/2020-08-09,0.0,,-0.0,1.8929575734749122,1.5077851691998847
2020-08-07,4707.9262,4742.2939,-1862.27,1512.94144,9358.437713154713,-6332.5548331547125,-0.011513901947948546,2020-08-03/2020-08-09,0.0,,-0.0,1.8929575734749122,1.4904246786031463
2020-08-10,4724.8697,4681.7553,7.37,1488.21396,9322.32608658402,-6345.898166584019,0.0035989306714281355,2020-08-10/2020-08-16,0.0,,0.0,1.8929575734749122,1.4957886136924246
2020-08-11,4681.7837,4730.3748,3948.22,1502.46684,9339.337362199798,-6334.403682199798,-0.009118981630329426,2020-08-10/2020-08-16,0.0,,-0.0,1.8929575734749122,1.4821485448013074
2020-08-12,4647.6446,4668.8899,-1637.74,1497.5385199999998,9337.99061727343,-6342.913577273431,-0.007291900307141552,2020-08-10/2020-08-16,0.0,,-0.0,1.8929575734749122,1.4713408653722413
2020-08-13,4635.7126,4666.4901,-2082.17,1481.00908,9328.626807934648,-6366.608647934649,-0.002567321950563861,2020-08-10/2020-08-16,0.0,,-0.0,1.8929575734749122,1.4675634596718095
2020-08-14,4704.6288,4627.61,6429.07,1498.9304399999999,9360.459323450532,-6362.598443450532,0.01486636596065094,2020-08-10/2020-08-16,0.0,,0.0,1.8929575734749122,1.4893807951337696
2020-08-17,4815.2261,4727.1204,5713.43,1527.3308399999999,9394.164584978154,-6339.502904978155,0.0235081883612156,2020-08-17/2020-08-23,0.0,,0.0,1.8929575734749122,1.5243934394073513
2020-08-18,4812.7564,4816.5703,-2037.72,1518.94404,9391.826455407963,-6353.938375407964,-0.0005128938805177841,2020-08-17/2020-08-23,0.0,,-0.0,1.8929575734749122,1.5236115873407778
2020-08-19,4740.6784,4804.6655,-6133.63,1484.6056,9390.359069152482,-6421.147869152483,-0.014976448839172596,2020-08-17/2020-08-23,0.0,,-0.0,1.8929575734749122,1.5007932963521982
2020-08-20,4679.1544,4708.1253,-2832.48,1475.2723199999998,9389.410911360867,-6438.866271360866,-0.012977889409245602,2020-08-17/2020-08-23,0.0,,-0.0,1.8929575734749122,1.4813161669260022
2020-08-21,4718.8431,4717.7874,1126.79,1484.38276,9394.640845412263,-6425.875325412264,0.008482024016988943,2020-08-17/2020-08-23,0.0,,0.0,1.8929575734749122,1.4938807262306226
2020-08-24,4755.8491,4746.4035,1947.32,1519.42,9390.213497344954,-6351.373497344953,0.007842176401245515,2020-08-24/2020-08-30,0.0,,0.0,1.8929575734749122,1.5055960024081438
2020-08-25,4761.9507,4769.2107,1738.02,1540.2241999999999,9396.719842480512,-6316.271442480512,0.0012829675357024506,2020-08-24/2020-08-30,0.0,,0.0,1.8929575734749122,1.507527633201117
2020-08-26,4706.1302,4761.7186,-1177.28,1547.43,9396.417847887225,-6301.557847887225,-0.011722191916014757,2020-08-24/2020-08-30,0.0,,-0.0,1.8929575734749122,1.489856104966038
2020-08-27,4731.3451,4718.062,-1004.98,1555.6118,9396.166672012028,-6284.943072012028,0.005357884063641016,2020-08-24/2020-08-30,0.0,,0.0,1.8929575734749122,1.4978385812479538
2020-08-28,4844.2652,4727.292,6442.78,1571.18592,9424.889137955377,-6282.517297955377,0.023866384212810843,2020-08-24/2020-08-30,0.0,,0.0,1.8929575734749122,1.533586572316789
2020-08-31,4816.2153,4870.9337,-8026.02,1533.50224,9439.79415558812,-6372.789675588121,-0.005790331214732047,2020-08-31/2020-09-06,0.0,,-0.0,1.8929575734749122,1.5247065981166092
2020-09-01,4842.1223,4803.3922,-299.93,1523.34584,9431.259211473054,-6384.567531473055,0.005379119990752912,2020-08-31/2020-09-06,0.0,,0.0,1.8929575734749122,1.5329081778585711
2020-09-02,4843.887,4859.0754,-6614.26,1506.6331599999999,9443.331544979574,-6430.065224979573,0.0003644476307422817,2020-08-31/2020-09-06,0.0,,0.0,1.8929575734749122,1.5334668426121372
2020-09-03,4817.0952,4841.502,-1003.82,1497.8832799999998,9438.09831739687,-6442.331757396872,-0.005531053882966264,2020-08-31/2020-09-06,0.0,,-0.0,1.8929575734749122,1.5249851548779072
2020-09-04,4770.219,4737.2368,-6317.61,1472.06388,9445.816133690729,-6501.688373690729,-0.009731217269693948,2020-08-31/2020-09-06,0.0,,-0.0,1.8929575734749122,1.5101451930027323
2020-09-07,4669.3677,4759.5213,-5465.39,1451.07168,9450.37374656826,-6548.230386568262,-0.0211418595246885,2020-09-07/2020-09-13,0.0,,-0.0,1.8929575734749122,1.478217915470385
2020-09-08,4694.3894,4683.8256,6350.66,1445.0838800000001,9434.824409642993,-6544.656649642993,0.005358691284903516,2020-09-07/2020-09-13,0.0,,0.0,1.8929575734749122,1.4861392289312043
2020-09-09,4584.5887,4634.247,-3758.16,1435.1005599999999,9435.983956173244,-6565.782836173245,-0.023389772480314486,2020-09-07/2020-09-13,0.0,,-0.0,1.8929575734749122,1.4513787704924335
2020-09-10,4581.9775,4632.0994,998.87,1431.0984,9431.907169824175,-6569.710369824174,-0.0005695603620887724,2020-09-07/2020-09-13,0.0,,-0.0,1.8929575734749122,1.4505521226743838
2020-09-11,4627.2826,4572.2572,1290.93,1430.2008,9431.016544339953,-6570.614944339952,0.009887674044667394,2020-09-07/2020-09-13,0.0,,0.0,1.8929575734749122,1.4648947092481885
2020-09-14,4651.0507,4652.0539,-3143.33,1413.0323999999998,9425.56519064784,-6599.5003906478405,0.005136513598715586,2020-09-14/2020-09-20,0.0,,0.0,1.8929575734749122,1.4724191608429285
2020-09-15,4688.4826,4649.4472,3321.17,1438.452,9441.791587993688,-6564.887587993689,0.008048052454040278,2020-09-14/2020-09-20,0.0,,0.0,1.8929575734749122,1.4842692674837263
2020-09-16,4657.3584,4683.006,742.01,1396.33612,9344.934647190415,-6552.262407190416,-0.006638437775155714,2020-09-14/2020-09-20,0.0,,-0.0,1.8929575734749122,1.4744160383099596
2020-09-17,4632.7142,4642.0542,439.01,1401.2058,9347.633282126317,-6545.221682126317,-0.005291454486302749,2020-09-14/2020-09-20,0.0,,-0.0,1.8929575734749122,1.4666142329493677
2020-09-18,4737.0887,4636.6422,9473.56,1437.56736,9420.184680718983,-6545.049960718982,0.02252988107921694,2020-09-14/2020-09-20,0.0,1.0,0.0,1.8929575734749122,1.499656877206804
2020-09-21,4691.4281,4750.7481,-6495.77,1384.70608,9386.73580951251,-6617.323649512509,-0.0096389582065457,2020-09-21/2020-09-27,1.0,,-0.012361589956748008,1.8695576081460947,1.4852017472432488
2020-09-22,4635.7608,4654.2179,-2001.79,1355.4593200000002,9355.144062731744,-6644.225422731744,-0.011865747233768764,2020-09-21/2020-09-27,1.0,,-0.011865747233768764,1.8473739101288638,1.4675787187193088
2020-09-23,4652.3273,4639.6592,-2752.82,1344.3734,9352.559346083139,-6663.812546083138,0.003573631322824067,2020-09-21/2020-09-27,1.0,,0.003573631322824067,1.8539757433990682,1.472823303997234
2020-09-24,4563.0657,4623.9535,-12167.86,1275.81044,9378.357917423411,-6826.7370374234115,-0.01918644030053518,2020-09-21/2020-09-27,1.0,0.0,-0.01918644030053518,1.8184045484797018,1.4445650676018542
2020-09-25,4570.0216,4582.482,-1292.01,1233.90948,9304.961797969467,-6837.142837969466,0.001524391814038406,2020-09-21/2020-09-27,0.0,,0.0042125488133998015,1.8260646664026805,1.4467671507657522
2020-09-28,4581.9085,4582.6471,-1078.94,1195.49804,9239.543669817962,-6848.547589817961,0.00260105991621562,2020-09-28/2020-10-04,0.0,,0.0,1.8260646664026805,1.4505302788097065
2020-09-29,4591.7993,4608.2926,-93.94,1183.98044,9227.521400782885,-6859.560520782885,0.0021586637969746025,2020-09-28/2020-10-04,0.0,,0.0,1.8260646664026805,1.4536614860089885
2020-09-30,4587.3953,4607.5753,-2903.91,1162.84984,9214.90830449314,-6889.208624493139,-0.0009591011523520931,2020-09-28/2020-10-04,0.0,,-0.0,1.8260646664026805,1.4522672776026273
2020-10-09,4681.1412,4663.61,11266.84,1198.1891199999998,9306.257601722133,-6909.879361722134,0.020435539967528005,2020-10-05/2020-10-11,0.0,1.0,0.0,1.8260646664026805,1.481945143597609
2020-10-12,4823.1578,4705.1883,13509.99,1239.0471599999998,9428.489109681614,-6950.3947896816135,0.03033802953860909,2020-10-12/2020-10-18,1.0,,0.024821494391627275,1.8713903202785431,1.5269044391386715
2020-10-14,4807.1021,4830.4575,-1554.68,1229.18868,9422.862305546547,-6964.484945546547,-0.0033288771932777905,2020-10-12/2020-10-18,1.0,,-0.0033288771932777905,1.865160691721647,1.521821561774908
2020-10-15,4798.7361,4810.7821,-333.14,1229.9289199999998,9423.264726559762,-6963.406886559762,-0.0017403416499099933,2020-10-12/2020-10-18,1.0,,-0.0017403416499099933,1.8619146748860689,1.51917307232722
2020-10-16,4791.676,4798.9162,-502.89,1212.23188,9403.185432734637,-6978.721672734638,-0.0014712415629606346,2020-10-12/2020-10-18,1.0,,-0.0014712415629606346,1.8591753486296902,1.5169380017618816
2020-10-19,4755.4879,4823.4944,-3243.04,1188.4894,9389.099564284912,-7012.120764284911,-0.007552284419898192,2020-10-19/2020-10-25,1.0,,-0.007552284419898192,1.8451343276103755,1.5054816545252239
2020-10-20,4793.4672,4751.3694,-1112.52,1124.5899600000002,9223.917121248869,-6974.7372012488695,0.007986415021684623,2020-10-19/2020-10-25,1.0,,0.007986415021684623,1.859870336121429,1.5175050558257948
