trade_date,ts_code,trade_date,close,open,pct_chg,amount
2014-05-29,000300.SH,20140529,2155.164,2171.26,-0.654,41076912.68
2014-05-30,000300.SH,20140530,2156.464,2156.381,0.0603,39769199.791
2014-06-03,000300.SH,20140603,2149.918,2157.64,-0.3036,37906226.058
2014-06-04,000300.SH,20140604,2128.274,2149.407,-1.0067,35607022.812
2014-06-05,000300.SH,20140605,2150.602,2126.607,1.0491,33050774.675
2014-06-06,000300.SH,20140606,2134.716,2149.214,-0.7387,32415599.488
2014-06-09,000300.SH,20140609,2134.281,2128.225,-0.0204,35326732.064
2014-06-10,000300.SH,20140610,2161.268,2138.671,1.2645,44416141.206
2014-06-11,000300.SH,20140611,2160.766,2156.151,-0.0232,37311080.748
2014-06-12,000300.SH,20140612,2153.41,2156.761,-0.3404,37252041.741
2014-06-13,000300.SH,20140613,2176.242,2150.987,1.0603,51765511.45
2014-06-16,000300.SH,20140616,2191.855,2176.438,0.7174,56904298.384
2014-06-17,000300.SH,20140617,2169.674,2185.681,-1.012,46244977.817
2014-06-18,000300.SH,20140618,2160.239,2169.252,-0.4349,42538095.511
2014-06-19,000300.SH,20140619,2126.907,2161.426,-1.543,46029744.918
2014-06-20,000300.SH,20140620,2136.729,2124.963,0.4618,35425712.925
2014-06-23,000300.SH,20140623,2134.11,2137.926,-0.1226,37112428.752
2014-06-24,000300.SH,20140624,2144.821,2131.686,0.5019,38778505.304
2014-06-25,000300.SH,20140625,2133.371,2141.726,-0.5338,33809315.524
2014-06-26,000300.SH,20140626,2149.076,2135.156,0.7362,40601836.632
2014-06-27,000300.SH,20140627,2150.258,2146.374,0.055,45525673.947
2014-06-30,000300.SH,20140630,2165.118,2152.306,0.6911,50277570.814
2014-07-01,000300.SH,20140701,2164.559,2169.199,-0.0258,49936284.309
2014-07-02,000300.SH,20140702,2170.867,2163.998,0.2914,53273658.927
2014-07-03,000300.SH,20140703,2180.192,2169.003,0.4296,56024939.299
2014-07-04,000300.SH,20140704,2178.695,2180.445,-0.0687,47990033.413
2014-07-07,000300.SH,20140707,2176.289,2178.546,-0.1104,47663876.919
2014-07-08,000300.SH,20140708,2180.473,2174.828,0.1923,46017266.874
2014-07-09,000300.SH,20140709,2148.71,2178.135,-1.4567,58980248.398
2014-07-10,000300.SH,20140710,2142.847,2146.601,-0.2729,50931668.887
2014-07-11,000300.SH,20140711,2148.009,2136.317,0.2409,51551825.645
2014-07-14,000300.SH,20140714,2171.758,2149.542,1.1056,60467088.864
2014-07-15,000300.SH,20140715,2174.976,2170.089,0.1482,64304875.149
2014-07-16,000300.SH,20140716,2170.868,2172.824,-0.1889,61126054.498
2014-07-17,000300.SH,20140717,2157.068,2166.831,-0.6357,46354646.289
2014-07-18,000300.SH,20140718,2164.144,2147.663,0.328,53758919.136
2014-07-21,000300.SH,20140721,2166.295,2164.223,0.0994,47731629.577
2014-07-22,000300.SH,20140722,2192.698,2162.436,1.2188,66806114.43
2014-07-23,000300.SH,20140723,2197.833,2191.394,0.2342,69177998.063
2014-07-24,000300.SH,20140724,2237.015,2199.833,1.7828,99964367.602
2014-07-25,000300.SH,20140725,2260.454,2243.067,1.0478,81994560.081
2014-07-28,000300.SH,20140728,2323.897,2272.383,2.8066,145277424.291
2014-07-29,000300.SH,20140729,2331.369,2326.038,0.3215,112176546.316
2014-07-30,000300.SH,20140730,2322.011,2324.69,-0.4014,103362308.865
2014-07-31,000300.SH,20140731,2350.251,2321.967,1.2162,93135566.963
2014-08-01,000300.SH,20140801,2329.402,2341.227,-0.8871,106125190.266
2014-08-04,000300.SH,20140804,2375.62,2336.63,1.9841,101301888.277
2014-08-05,000300.SH,20140805,2369.353,2376.797,-0.2638,97906971.246
2014-08-06,000300.SH,20140806,2363.221,2358.206,-0.2588,96681298.733
2014-08-07,000300.SH,20140807,2327.457,2363.608,-1.5134,94254453.994
2014-08-08,000300.SH,20140808,2331.134,2329.184,0.158,72605666.133
2014-08-11,000300.SH,20140811,2365.349,2338.008,1.4677,82973900.36
2014-08-12,000300.SH,20140812,2357.052,2361.17,-0.3508,82973769.642
2014-08-13,000300.SH,20140813,2358.901,2358.459,0.0784,94185266.458
2014-08-14,000300.SH,20140814,2335.945,2357.198,-0.9732,84251435.869
2014-08-15,000300.SH,20140815,2360.635,2337.985,1.057,81888217.001
2014-08-18,000300.SH,20140818,2374.562,2366.272,0.59,90148909.855
2014-08-19,000300.SH,20140819,2374.768,2378.886,0.0087,102742759.96
2014-08-20,000300.SH,20140820,2366.14,2371.649,-0.3633,91374802.73
2014-08-21,000300.SH,20140821,2354.244,2365.731,-0.5028,92192063.269
2014-08-22,000300.SH,20140822,2365.364,2352.316,0.4723,85642463.757
2014-08-25,000300.SH,20140825,2342.863,2367.019,-0.9513,85182493.96
2014-08-26,000300.SH,20140826,2324.092,2339.6,-0.8012,83135033.15
2014-08-27,000300.SH,20140827,2327.595,2323.79,0.1507,62448675.179
2014-08-28,000300.SH,20140828,2311.278,2328.059,-0.701,66195966.855
2014-08-29,000300.SH,20140829,2338.287,2317.304,1.1686,58359967.752
2014-09-01,000300.SH,20140901,2355.317,2340.925,0.7283,73362240.553
2014-09-02,000300.SH,20140902,2386.46,2359.862,1.3222,106925790.139
2014-09-03,000300.SH,20140903,2408.838,2389.694,0.9377,123629189.433
2014-09-04,000300.SH,20140904,2426.224,2411.934,0.7218,108294703.239
2014-09-05,000300.SH,20140905,2449.259,2433.174,0.9494,123349320.057
2014-09-09,000300.SH,20140909,2445.224,2452.227,-0.1647,107795213.548
2014-09-10,000300.SH,20140910,2432.433,2435.593,-0.5231,97472682.969
2014-09-11,000300.SH,20140911,2423.454,2430.678,-0.3691,127203381.658
2014-09-12,000300.SH,20140912,2438.358,2418.752,0.615,96625765.409
2014-09-15,000300.SH,20140915,2437.189,2433.001,-0.0479,112507690.398
2014-09-16,000300.SH,20140916,2388.765,2440.339,-1.9869,147250169.859
2014-09-17,000300.SH,20140917,2401.326,2395.361,0.5258,98039470.145
2014-09-18,000300.SH,20140918,2408.664,2396.379,0.3056,92105332.013
2014-09-19,000300.SH,20140919,2425.211,2409.313,0.687,88221038.707
2014-09-22,000300.SH,20140922,2378.92,2419.326,-1.9087,88958056.522
2014-09-23,000300.SH,20140923,2399.462,2379.521,0.8635,75463683.722
2014-09-24,000300.SH,20140924,2441.864,2391.419,1.7671,120389934.642
2014-09-25,000300.SH,20140925,2436.965,2453.423,-0.2006,119612625.726
2014-09-26,000300.SH,20140926,2437.201,2430.808,0.0097,87757377.938
2014-09-29,000300.SH,20140929,2447.799,2443.91,0.4348,111463779.824
2014-09-30,000300.SH,20140930,2450.988,2452.166,0.1303,101906558.841
2014-10-08,000300.SH,20141008,2478.383,2460.87,1.1177,116500107.81
2014-10-09,000300.SH,20141009,2481.955,2480.197,0.1441,120752628.433
2014-10-10,000300.SH,20141010,2466.789,2472.096,-0.6111,121924973.049
2014-10-13,000300.SH,20141013,2454.946,2457.412,-0.4801,112784478.808
2014-10-14,000300.SH,20141014,2446.562,2451.094,-0.3415,106356643.094
2014-10-15,000300.SH,20141015,2463.874,2444.538,0.7076,114837290.107
2014-10-16,000300.SH,20141016,2444.395,2448.968,-0.7906,128340525.473
2014-10-17,000300.SH,20141017,2441.732,2443.222,-0.1089,112685625.525
2014-10-20,000300.SH,20141020,2454.711,2448.453,0.5315,84843604.9
2014-10-21,000300.SH,20141021,2433.391,2453.406,-0.8685,86622201.933
2014-10-22,000300.SH,20141022,2418.641,2434.886,-0.6062,82251744.245
2014-10-23,000300.SH,20141023,2395.936,2415.44,-0.9388,86045452.83
2014-10-24,000300.SH,20141024,2390.706,2397.848,-0.2183,65601225.156
2014-10-27,000300.SH,20141027,2368.832,2377.542,-0.915,65956480.803
2014-10-28,000300.SH,20141028,2416.653,2373.155,2.0188,90529903.107
2014-10-29,000300.SH,20141029,2451.384,2423.813,1.4372,134541723.619
2014-10-30,000300.SH,20141030,2468.925,2450.361,0.7156,139157358.014
2014-10-31,000300.SH,20141031,2508.325,2473.501,1.5958,181604617.039
2014-11-03,000300.SH,20141103,2512.548,2515.824,0.1684,151406835.108
2014-11-04,000300.SH,20141104,2513.172,2511.036,0.0248,155291882.55
2014-11-05,000300.SH,20141105,2503.448,2516.87,-0.3869,146130895.12
2014-11-06,000300.SH,20141106,2506.067,2505.167,0.1046,118839203.631
2014-11-07,000300.SH,20141107,2502.153,2508.765,-0.1562,176868665.325
2014-11-10,000300.SH,20141110,2565.73,2529.83,2.5409,187612569.248
2014-11-11,000300.SH,20141111,2558.612,2578.438,-0.2774,265840509.803
2014-11-12,000300.SH,20141112,2594.318,2545.403,1.3955,157847382.809
2014-11-13,000300.SH,20141113,2579.75,2597.389,-0.5615,192985452.9
2014-11-14,000300.SH,20141114,2581.093,2569.211,0.0521,145409933.865
2014-11-17,000300.SH,20141117,2567.101,2613.513,-0.5421,147724645.089
2014-11-18,000300.SH,20141118,2541.416,2565.273,-1.0005,124246649.435
2014-11-19,000300.SH,20141119,2537.223,2538.233,-0.165,113031721.938
2014-11-20,000300.SH,20141120,2537.099,2528.78,-0.0049,98145538.65
2014-11-21,000300.SH,20141121,2583.455,2537.538,1.8271,143750813.26
2014-11-24,000300.SH,20141124,2649.258,2614.16,2.5471,264974912.281
2014-11-25,000300.SH,20141125,2685.561,2650.085,1.3703,206879208.489
2014-11-26,000300.SH,20141126,2723.018,2695.263,1.3948,239333899.163
2014-11-27,000300.SH,20141127,2754.49,2737.03,1.1558,261164877.169
2014-11-28,000300.SH,20141128,2808.819,2753.925,1.9724,330256023.242
2014-12-01,000300.SH,20141201,2819.812,2825.611,0.3914,338833084.229
2014-12-02,000300.SH,20141202,2923.94,2807.338,3.6927,341185189.116
2014-12-03,000300.SH,20141203,2967.549,2936.124,1.4914,464857500.377
2014-12-04,000300.SH,20141204,3104.351,2975.403,4.6099,433875560.243
2014-12-05,000300.SH,20141205,3124.885,3143.968,0.6615,554362904.944
2014-12-08,000300.SH,20141208,3252.881,3108.272,4.096,515773683.037
2014-12-09,000300.SH,20141209,3106.913,3233.097,-4.4873,702150099.247
2014-12-10,000300.SH,20141210,3221.546,3120.212,3.6896,477300103.105
2014-12-11,000300.SH,20141211,3183.012,3185.161,-1.1961,392944833.604
2014-12-12,000300.SH,20141212,3193.227,3182.923,0.3209,337817436.996
2014-12-15,000300.SH,20141215,3217.228,3176.829,0.7516,326668040.798
2014-12-16,000300.SH,20141216,3303.402,3221.358,2.6785,425665729.151
2014-12-17,000300.SH,20141217,3360.598,3325.82,1.7314,527748937.956
2014-12-18,000300.SH,20141218,3345.927,3359.09,-0.4366,416260448.852
2014-12-19,000300.SH,20141219,3383.167,3345.629,1.113,435516864.94
2014-12-22,000300.SH,20141222,3394.481,3396.251,0.3344,537021101.759
2014-12-23,000300.SH,20141223,3324.924,3358.798,-2.0491,377227774.057
2014-12-24,000300.SH,20141224,3230.385,3332.146,-2.8433,339475799.573
2014-12-25,000300.SH,20141225,3335.419,3254.48,3.2514,330128939.928
2014-12-26,000300.SH,20141226,3445.839,3343.64,3.3105,438838427.11
2014-12-29,000300.SH,20141229,3455.455,3502.183,0.2791,505004508.391
2014-12-30,000300.SH,20141230,3457.554,3450.814,0.0607,394607772.399
2014-12-31,000300.SH,20141231,3533.705,3462.389,2.2025,403710888.146
2015-01-05,000300.SH,20150105,3641.541,3566.089,3.0516,519849817.448
2015-01-06,000300.SH,20150106,3641.059,3608.428,-0.0132,498529588.258
2015-01-07,000300.SH,20150107,3643.79,3620.924,0.075,398731720.502
2015-01-08,000300.SH,20150108,3559.259,3650.073,-2.3199,355831967.325
2015-01-09,000300.SH,20150109,3546.723,3547.574,-0.3522,430210592.272
2015-01-12,000300.SH,20150112,3513.576,3531.515,-0.9346,334257133.083
2015-01-13,000300.SH,20150113,3514.04,3506.451,0.0132,250796676.069
2015-01-14,000300.SH,20150114,3502.423,3522.907,-0.3306,241285837.533
2015-01-15,000300.SH,20150115,3604.121,3501.719,2.9036,303445351.108
2015-01-16,000300.SH,20150116,3635.146,3616.248,0.8608,355568710.742
2015-01-19,000300.SH,20150119,3355.155,3414.013,-7.7023,366017532.103
2015-01-20,000300.SH,20150120,3396.222,3336.793,1.224,381917903.845
2015-01-21,000300.SH,20150121,3548.885,3420.491,4.4951,425433704.264
2015-01-22,000300.SH,20150122,3567.613,3551.052,0.5277,345026040.998
2015-01-23,000300.SH,20150123,3571.732,3582.088,0.1155,361835546.416
2015-01-26,000300.SH,20150126,3607.985,3580.118,1.015,309585710.088
2015-01-27,000300.SH,20150127,3574.931,3614.038,-0.9161,357548249.621
2015-01-28,000300.SH,20150128,3525.323,3547.239,-1.3877,278749164.896
2015-01-29,000300.SH,20150129,3481.798,3474.915,-1.2346,251897926.442
2015-01-30,000300.SH,20150130,3434.39,3496.885,-1.3616,237420793.858
2015-02-02,000300.SH,20150202,3353.96,3360.193,-2.3419,224837769.887
2015-02-03,000300.SH,20150203,3437.445,3388.602,2.4891,241100023.193
2015-02-04,000300.SH,20150204,3401.768,3446.144,-1.0379,244034297.155
2015-02-05,000300.SH,20150205,3366.946,3487.951,-1.0236,311523669.172
2015-02-06,000300.SH,20150206,3312.42,3352.33,-1.6194,221433183.351
2015-02-09,000300.SH,20150209,3345.921,3305.734,1.0114,220766525.021
2015-02-10,000300.SH,20150210,3406.943,3345.077,1.8238,199120680.699
2015-02-11,000300.SH,20150211,3434.124,3415.977,0.7978,185979219.656
2015-02-12,000300.SH,20150212,3442.874,3435.361,0.2548,191285873.488
2015-02-13,000300.SH,20150213,3469.828,3458.827,0.7829,247076153.339
2015-02-16,000300.SH,20150216,3499.483,3473.289,0.8547,222799721.247
2015-02-17,000300.SH,20150217,3522.322,3511.544,0.6526,214457267.905
2015-02-25,000300.SH,20150225,3478.729,3529.55,-1.2376,211739059.322
2015-02-26,000300.SH,20150226,3566.295,3473.713,2.5172,279809075.234
2015-02-27,000300.SH,20150227,3572.843,3565.233,0.1836,271861944.608
2015-03-02,000300.SH,20150302,3601.265,3603.452,0.7955,325164897.145
2015-03-03,000300.SH,20150303,3507.9,3579.315,-2.5926,335700118.167
2015-03-04,000300.SH,20150304,3530.822,3514.667,0.6534,257468790.961
2015-03-05,000300.SH,20150305,3496.344,3513.249,-0.9765,279030592.35
2015-03-06,000300.SH,20150306,3478.52,3501.184,-0.5098,233468244.766
2015-03-09,000300.SH,20150309,3537.75,3449.696,1.7027,277860471.571
2015-03-10,000300.SH,20150310,3520.611,3523.64,-0.4845,245366625.918
2015-03-11,000300.SH,20150311,3524.653,3524.575,0.1148,235772755.479
2015-03-12,000300.SH,20150312,3592.844,3557.686,1.9347,322141249.344
2015-03-13,000300.SH,20150313,3617.657,3604.671,0.6906,297298516.465
2015-03-16,000300.SH,20150316,3705.671,3641.773,2.4329,358497570.207
2015-03-17,000300.SH,20150317,3757.122,3733.961,1.3884,455003825.887
2015-03-18,000300.SH,20150318,3846.055,3769.086,2.3671,484465529.242
2015-03-19,000300.SH,20150319,3839.739,3851.249,-0.1642,463212821.639
2015-03-20,000300.SH,20150320,3892.574,3852.492,1.376,544468374.302
2015-03-23,000300.SH,20150323,3972.061,3923.083,2.042,519760220.709
2015-03-24,000300.SH,20150324,3973.046,3980.066,0.0248,591066800.604
2015-03-25,000300.SH,20150325,3940.412,3961.578,-0.8214,501733891.68
2015-03-26,000300.SH,20150326,3949.999,3921.745,0.2433,468538490.771
2015-03-27,000300.SH,20150327,3971.697,3957.542,0.5493,393132347.578
2015-03-30,000300.SH,20150330,4088.178,3999.024,2.9328,546211078.887
2015-03-31,000300.SH,20150331,4051.204,4138.885,-0.9044,598121732.643
2015-04-01,000300.SH,20150401,4123.895,4057.501,1.7943,466596904.663
2015-04-02,000300.SH,20150402,4124.776,4149.946,0.0214,476617837.707
2015-04-03,000300.SH,20150403,4170.538,4104.672,1.1094,466965600.575
2015-04-07,000300.SH,20150407,4260.044,4213.894,2.1461,564646323.685
2015-04-08,000300.SH,20150408,4295.803,4277.45,0.8394,658308062.76
2015-04-09,000300.SH,20150409,4262.138,4316.958,-0.7837,650419151.486
2015-04-10,000300.SH,20150410,4344.416,4249.383,1.9304,509354291.196
2015-04-13,000300.SH,20150413,4421.073,4394.047,1.7645,598518139.93
2015-04-14,000300.SH,20150414,4438.184,4432.126,0.387,602127441.917
2015-04-15,000300.SH,20150415,4380.513,4439.314,-1.2994,596822875.636
2015-04-16,000300.SH,20150416,4513.546,4355.491,3.0369,564722844.124
2015-04-17,000300.SH,20150417,4596.136,4578.679,1.8298,733953610.122
2015-04-20,000300.SH,20150420,4521.919,4615.034,-1.6148,939264904.128
2015-04-21,000300.SH,20150421,4619.164,4520.461,2.1505,685365027.867
2015-04-22,000300.SH,20150422,4739.814,4637.055,2.6119,769924803.864
2015-04-23,000300.SH,20150423,4740.892,4764.481,0.0227,752258236.225
2015-04-24,000300.SH,20150424,4702.641,4682.626,-0.8068,721273097.49
2015-04-27,000300.SH,20150427,4807.592,4753.871,2.2317,765910402.328
2015-04-28,000300.SH,20150428,4741.861,4811.319,-1.3672,860349875.255
2015-04-29,000300.SH,20150429,4774.326,4722.903,0.6846,601676350.605
2015-04-30,000300.SH,20150430,4749.886,4788.412,-0.5119,612511415.165
2015-05-04,000300.SH,20150504,4787.741,4757.637,0.797,565453373.624
2015-05-05,000300.SH,20150505,4596.837,4785.192,-3.9874,660020218.474
2015-05-06,000300.SH,20150506,4553.327,4626.231,-0.9465,586033987.365
2015-05-07,000300.SH,20150507,4470.089,4520.818,-1.8281,427189953.161
2015-05-08,000300.SH,20150508,4558.404,4515.554,1.9757,452090694.881
2015-05-11,000300.SH,20150511,4690.532,4582.091,2.8986,583260408.778
2015-05-12,000300.SH,20150512,4747.421,4692.122,1.2128,607123299.939
2015-05-13,000300.SH,20150513,4718.436,4746.713,-0.6105,590479847.838
2015-05-14,000300.SH,20150514,4700.778,4717.955,-0.3742,513219655.55
2015-05-15,000300.SH,20150515,4617.47,4690.755,-1.7722,506695010.176
2015-05-18,000300.SH,20150518,4575.14,4582.058,-0.9167,434083129.375
2015-05-19,000300.SH,20150519,4731.222,4577.637,3.4115,524232160.128
2015-05-20,000300.SH,20150520,4754.919,4751.572,0.5009,589956272.979
2015-05-21,000300.SH,20150521,4840.976,4768.689,1.8099,505346105.539
2015-05-22,000300.SH,20150522,4951.335,4895.925,2.2797,719129953.2
2015-05-25,000300.SH,20150525,5099.495,4949.11,2.9923,757085825.931
2015-05-26,000300.SH,20150526,5198.918,5140.798,1.9497,802295843.467
2015-05-27,000300.SH,20150527,5181.434,5216.17,-0.3363,777826309.129
2015-05-28,000300.SH,20150528,4834.007,5174.101,-6.7052,873207363.731
2015-05-29,000300.SH,20150529,4840.829,4839.53,0.1411,636008152.61
2015-06-01,000300.SH,20150601,5076.179,4862.756,4.8618,637843681.462
2015-06-02,000300.SH,20150602,5161.87,5091.272,1.6881,658452859.697
2015-06-03,000300.SH,20150603,5143.59,5176.597,-0.3541,672056532.157
2015-06-04,000300.SH,20150604,5181.416,5156.012,0.7354,735170669.363
2015-06-05,000300.SH,20150605,5230.552,5254.905,0.9483,855224403.052
2015-06-08,000300.SH,20150608,5353.751,5259.408,2.3554,949498013.951
2015-06-09,000300.SH,20150609,5317.461,5379.47,-0.6778,871431819.564
2015-06-10,000300.SH,20150610,5309.112,5254.3042,-0.157,711509256.785
2015-06-11,000300.SH,20150611,5306.59,5305.1407,-0.0475,660584867.997
2015-06-12,000300.SH,20150612,5335.1151,5329.2781,0.5375,694213173.337
2015-06-15,000300.SH,20150615,5221.1665,5354.0138,-2.1358,766237730.233
2015-06-16,000300.SH,20150616,5064.8212,5165.0245,-2.9945,651522532.247
2015-06-17,000300.SH,20150617,5138.8307,5072.3064,1.4612,589868366.44
2015-06-18,000300.SH,20150618,4930.5491,5107.6946,-4.0531,555646755.662
2015-06-19,000300.SH,20150619,4637.0517,4847.0568,-5.9526,519609575.034
2015-06-23,000300.SH,20150623,4786.0906,4641.4248,3.2141,536984113.004
2015-06-24,000300.SH,20150624,4880.1261,4811.5949,1.9648,615374085.939
2015-06-25,000300.SH,20150625,4706.5159,4906.2416,-3.5575,640246401.379
2015-06-26,000300.SH,20150626,4336.1947,4573.8723,-7.8683,612959478.689
2015-06-29,000300.SH,20150629,4191.5486,4446.8419,-3.3358,704014548.847
2015-06-30,000300.SH,20150630,4472.9976,4161.0672,6.7147,716045824.698
2015-07-01,000300.SH,20150701,4253.021,4408.9843,-4.9179,623330596.858
2015-07-02,000300.SH,20150702,4107.9961,4287.7344,-3.4099,593506685.518
2015-07-03,000300.SH,20150703,3885.9169,4017.2019,-5.406,538216869.728
2015-07-06,000300.SH,20150706,3998.537,4218.266,2.8982,779558044.352
2015-07-07,000300.SH,20150707,3928.0025,3877.8539,-1.764,795962644.454
2015-07-08,000300.SH,20150708,3663.0375,3651.0604,-6.7455,640122398.881
2015-07-09,000300.SH,20150709,3897.6263,3621.6804,6.4042,564744043.358
2015-07-10,000300.SH,20150710,4106.5561,3916.2717,5.3604,629079512.954
2015-07-13,000300.SH,20150713,4211.8116,4132.2308,2.5631,659251724.205
2015-07-14,000300.SH,20150714,4112.1488,4178.6295,-2.3663,597521262.486
2015-07-15,000300.SH,20150715,3966.7585,4068.8803,-3.5356,514064532.339
2015-07-16,000300.SH,20150716,3997.3555,3949.639,0.7713,410050894.56
2015-07-17,000300.SH,20150717,4151.4956,4023.7567,3.8561,435597103.716
2015-07-20,000300.SH,20150720,4160.612,4157.0598,0.2196,483493894.661
2015-07-21,000300.SH,20150721,4166.0057,4109.7606,0.1296,431695843.789
2015-07-22,000300.SH,20150722,4157.1604,4148.5601,-0.2123,441832505.196
2015-07-23,000300.SH,20150723,4250.805,4158.932,2.2526,483972220.006
2015-07-24,000300.SH,20150724,4176.2787,4255.1977,-1.7532,535901647.23
2015-07-27,000300.SH,20150727,3818.7314,4097.7963,-8.5614,477952010.794
2015-07-28,000300.SH,20150728,3811.0926,3690.9741,-0.2,482654543.336
2015-07-29,000300.SH,20150729,3930.3791,3839.9585,3.13,372287868.068
2015-07-30,000300.SH,20150730,3815.4118,3915.7795,-2.9251,376351170.573
2015-07-31,000300.SH,20150731,3816.6993,3777.1546,0.0337,299312543.754
2015-08-03,000300.SH,20150803,3829.2354,3766.0719,0.3285,309631297.7
2015-08-04,000300.SH,20150804,3948.1554,3827.3726,3.1056,288756503.266
2015-08-05,000300.SH,20150805,3866.8998,3937.6232,-2.0581,272693513.971
2015-08-06,000300.SH,20150806,3831.8516,3802.928,-0.9064,195532363.765
2015-08-07,000300.SH,20150807,3906.9448,3866.4298,1.9597,246546119.056
2015-08-10,000300.SH,20150810,4084.3646,3947.4724,4.5411,401702020.648
2015-08-11,000300.SH,20150811,4066.6692,4083.5887,-0.4332,416996541.243
2015-08-12,000300.SH,20150812,4016.1262,4025.6735,-1.2429,339799364.935
2015-08-13,000300.SH,20150813,4075.463,4010.0129,1.4775,319887602.964
2015-08-14,000300.SH,20150814,4073.54,4097.9177,-0.0472,340076813.259
2015-08-17,000300.SH,20150817,4077.8721,4058.1129,0.1063,336830563.044
2015-08-18,000300.SH,20150818,3825.4122,4084.3108,-6.191,424924184.411
2015-08-19,000300.SH,20150819,3886.1357,3748.2663,1.5874,340923470.856
2015-08-20,000300.SH,20150820,3761.4541,3848.4034,-3.2084,270576698.834
2015-08-21,000300.SH,20150821,3589.5358,3714.2891,-4.5705,267498426.435
2015-08-24,000300.SH,20150824,3275.5342,3454.5977,-8.7477,273124228.208
2015-08-25,000300.SH,20150825,3042.9266,3070.0069,-7.1014,281160333.742
2015-08-26,000300.SH,20150826,3025.692,3062.566,-0.5664,312188248.685
2015-08-27,000300.SH,20150827,3205.6375,3092.8123,5.9473,278769983.405
2015-08-28,000300.SH,20150828,3342.2863,3246.236,4.2628,318763482.694
2015-08-31,000300.SH,20150831,3366.5359,3307.3962,0.7255,306610891.136
2015-09-01,000300.SH,20150901,3362.0827,3296.5289,-0.1323,351387828.324
2015-09-02,000300.SH,20150902,3365.8318,3220.8505,0.1115,348986389.305
2015-09-07,000300.SH,20150907,3250.485,3347.2934,-3.427,221756790.269
2015-09-08,000300.SH,20150908,3334.0233,3221.789,2.57,168294750.03
2015-09-09,000300.SH,20150909,3399.3054,3344.8238,1.9581,258815794.996
2015-09-10,000300.SH,20150910,3357.561,3349.2806,-1.228,168108269.695
2015-09-11,000300.SH,20150911,3347.1878,3349.8772,-0.309,130262410.873
2015-09-14,000300.SH,20150914,3281.1317,3367.642,-1.9735,226168550.065
2015-09-15,000300.SH,20150915,3152.2319,3208.744,-3.9285,145989213.753
2015-09-16,000300.SH,20150916,3309.2484,3149.1577,4.9811,168269840.344
2015-09-17,000300.SH,20150917,3236.9986,3287.6567,-2.1833,190270181.393
2015-09-18,000300.SH,20150918,3251.2732,3254.4432,0.441,121752531.747
2015-09-21,000300.SH,20150921,3308.2467,3222.6029,1.7523,145323018.237
2015-09-22,000300.SH,20150922,3339.03,3312.3655,0.9305,172492862.561
2015-09-23,000300.SH,20150923,3263.0275,3290.0712,-2.2762,136885975.737
2015-09-24,000300.SH,20150924,3284.9991,3278.8962,0.6734,120820642.496
2015-09-25,000300.SH,20150925,3231.9514,3272.665,-1.6148,137602168.79
2015-09-28,000300.SH,20150928,3242.7524,3226.6072,0.3342,88007466.971
2015-09-29,000300.SH,20150929,3178.8544,3197.2209,-1.9705,96691510.035
2015-09-30,000300.SH,20150930,3202.9475,3195.901,0.7579,95881598.729
2015-10-08,000300.SH,20151008,3296.482,3324.981,2.9203,164120601.354
2015-10-09,000300.SH,20151009,3340.1159,3302.3596,1.3237,144731343.186
2015-10-12,000300.SH,20151012,3447.6934,3351.1391,3.2208,263706468.495
2015-10-13,000300.SH,20151013,3445.0431,3422.4772,-0.0769,174978937.957
2015-10-14,000300.SH,20151014,3406.1116,3431.1352,-1.1301,174599255.68
2015-10-15,000300.SH,20151015,3486.815,3403.3891,2.3694,201881880.361
2015-10-16,000300.SH,20151016,3534.0653,3508.5177,1.3551,252211491.386
2015-10-19,000300.SH,20151019,3534.1821,3548.9525,0.0033,254890985.147
2015-10-20,000300.SH,20151020,3577.7027,3527.875,1.2314,226525577.194
2015-10-21,000300.SH,20151021,3473.2544,3580.8378,-2.9194,326886985.805
2015-10-22,000300.SH,20151022,3524.5339,3453.2013,1.4764,223583606.54
2015-10-23,000300.SH,20151023,3571.2411,3536.8425,1.3252,247059685.203
2015-10-26,000300.SH,20151026,3589.2611,3614.7023,0.5046,270489759.134
2015-10-27,000300.SH,20151027,3592.8794,3569.4486,0.1008,239042538.536
2015-10-28,000300.SH,20151028,3524.9199,3575.8048,-1.8915,213303023.833
2015-10-29,000300.SH,20151029,3533.3065,3539.9777,0.2379,161051885.808
2015-10-30,000300.SH,20151030,3534.0788,3530.2233,0.0219,183317149.529
2015-11-02,000300.SH,20151102,3475.9623,3489.2252,-1.6445,167455101.934
2015-11-03,000300.SH,20151103,3465.4927,3484.7218,-0.3012,132231502.584
2015-11-04,000300.SH,20151104,3628.5377,3477.1592,4.7048,266955889.953
2015-11-05,000300.SH,20151105,3705.9697,3630.7817,2.134,495138171.518
2015-11-06,000300.SH,20151106,3793.3739,3698.342,2.3585,389779446.699
2015-11-09,000300.SH,20151109,3840.3547,3796.3792,1.2385,463161707.601
2015-11-10,000300.SH,20151110,3833.2379,3806.6685,-0.1853,380910629.424
2015-11-11,000300.SH,20151111,3833.6457,3828.4476,0.0106,307008336.072
2015-11-12,000300.SH,20151112,3795.3241,3841.7376,-0.9996,302446791.881
2015-11-13,000300.SH,20151113,3746.2422,3756.2044,-1.2932,281961129.453
2015-11-16,000300.SH,20151116,3764.1262,3682.7349,0.4774,227483711.616
