日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量
2016-10-26,'000300,沪深300,3354.8003,3367.831,3349.5744,3365.1975,3367.4547,-12.6544,-0.3758,98024786
2016-10-25,'000300,沪深300,3367.4547,3373.9139,3356.5853,3367.4753,3367.5778,-0.1231,-0.0037,111191693
2016-10-24,'000300,沪深300,3367.5778,3382.8259,3330.9674,3332.5125,3327.74,39.8378,1.1971,153014345
2016-10-21,'000300,沪深300,3327.74,3341.5603,3309.1787,3315.7156,3318.6044,9.1356,0.2753,109785176
2016-10-20,'000300,沪深300,3318.6044,3324.9031,3312.1741,3317.1792,3316.2407,2.3637,0.0713,79238871
2016-10-19,'000300,沪深300,3316.2407,3332.5201,3309.8313,3323.3038,3321.3324,-5.0917,-0.1533,101167725
2016-10-18,'000300,沪深300,3321.3324,3321.3324,3272.6815,3272.6815,3277.8787,43.4537,1.3257,102860714
2016-10-17,'000300,沪深300,3277.8787,3309.0097,3271.5413,3305.9635,3305.8481,-27.9694,-0.8461,86113509
2016-10-14,'000300,沪深300,3305.8481,3306.6859,3285.729,3298.734,3302.6455,3.2026,0.097,82316271
2016-10-13,'000300,沪深300,3302.6455,3307.4091,3292.3974,3299.1557,3300.0099,2.6356,0.0799,81224198
2016-10-12,'000300,沪深300,3300.0099,3302.561,3289.7532,3299.1388,3306.5573,-6.5474,-0.198,68669781
2016-10-11,'000300,沪深300,3306.5573,3308.0042,3292.8775,3296.8672,3293.8689,12.6884,0.3852,87713163
2016-10-10,'000300,沪深300,3293.8689,3294.6409,3258.9584,3265.3644,3253.2848,40.5841,1.2475,80519260
2016-09-30,'000300,沪深300,3253.2848,3260.9405,3239.0364,3240.1775,3244.3874,8.8974,0.2742,44978022
2016-09-29,'000300,沪深300,3244.3874,3257.7668,3234.8032,3234.857,3230.8904,13.497,0.4177,55452556
2016-09-28,'000300,沪深300,3230.8904,3243.647,3227.996,3243.647,3240.7546,-9.8642,-0.3044,44727498
2016-09-27,'000300,沪深300,3240.7546,3240.7756,3214.4414,3214.8704,3220.2838,20.4708,0.6357,58460550
2016-09-26,'000300,沪深300,3220.2838,3267.6905,3220.2838,3267.6905,3275.6665,-55.3827,-1.6907,70452186
2016-09-23,'000300,沪深300,3275.6665,3293.9162,3275.025,3292.2788,3291.1211,-15.4546,-0.4696,57993986
2016-09-22,'000300,沪深300,3291.1211,3303.1993,3277.9791,3281.4718,3266.6363,24.4848,0.7495,75753542
2016-09-21,'000300,沪深300,3266.6363,3270.9022,3254.3214,3257.7097,3257.4034,9.2329,0.2834,59142979
2016-09-20,'000300,沪深300,3257.4034,3265.0353,3252.3885,3264.6649,3263.1242,-5.7208,-0.1753,52784206
2016-09-19,'000300,沪深300,3263.1242,3264.8995,3242.7429,3242.7429,3238.7299,24.3943,0.7532,58831082
2016-09-14,'000300,沪深300,3238.7299,3254.995,3231.3355,3245.7371,3260.333,-21.6031,-0.6626,70432697
2016-09-13,'000300,沪深300,3260.333,3269.2224,3246.3857,3265.3373,3262.6043,-2.2713,-0.0696,67180288
2016-09-12,'000300,沪深300,3262.6043,3276.7163,3234.573,3271.8702,3318.044,-55.4397,-1.6709,122917682
2016-09-09,'000300,沪深300,3318.044,3344.951,3318.044,3339.3733,3339.564,-21.52,-0.6444,82657036
2016-09-08,'000300,沪深300,3339.564,3343.395,3328.2264,3338.0082,3340.8172,-1.2532,-0.0375,71916158
2016-09-07,'000300,沪深300,3340.8172,3357.3567,3337.7508,3344.0657,3342.6259,-1.8087,-0.0541,102940106
2016-09-06,'000300,沪深300,3342.6259,3347.9511,3300.1257,3322.018,3319.6803,22.9456,0.6912,98283998
2016-09-05,'000300,沪深300,3319.6803,3338.4197,3314.6293,3321.0053,3314.1142,5.5661,0.168,78292477
2016-09-02,'000300,沪深300,3314.1142,3320.4252,3295.7554,3298.7217,3301.5767,12.5375,0.3797,82791803
2016-09-01,'000300,沪深300,3301.5767,3329.3455,3301.2129,3326.7389,3327.7938,-26.2171,-0.7878,84947219
2016-08-31,'000300,沪深300,3327.7938,3333.9729,3304.6552,3310.5654,3311.9872,15.8066,0.4773,79570805
2016-08-30,'000300,沪深300,3311.9872,3325.1218,3304.5966,3310.3188,3307.7812,4.206,0.1272,75725987
2016-08-29,'000300,沪深300,3307.7812,3315.0789,3297.0697,3306.5749,3307.0902,0.691,0.0209,77036333
2016-08-26,'000300,沪深300,3307.0902,3328.9453,3301.7359,3312.4991,3308.9721,-1.8819,-0.0569,81530691
2016-08-25,'000300,沪深300,3308.9721,3315.0812,3279.8064,3314.0846,3329.8631,-20.891,-0.6274,100589153
2016-08-24,'000300,沪深300,3329.8631,3348.1291,3323.7251,3341.9304,3341.8298,-11.9667,-0.3581,81191429
2016-08-23,'000300,沪深300,3341.8298,3359.6477,3324.9603,3332.621,3336.7949,5.0349,0.1509,92924516
2016-08-22,'000300,沪深300,3336.7949,3372.8331,3335.4695,3364.681,3365.0197,-28.2248,-0.8388,107951008
2016-08-19,'000300,沪深300,3365.0197,3374.045,3341.1922,3358.555,3364.4851,0.5346,0.0159,119961508
2016-08-18,'000300,沪深300,3364.4851,3394.7912,3349.6879,3369.9472,3373.0476,-8.5625,-0.2539,142380169
2016-08-17,'000300,沪深300,3373.0476,3394.3887,3356.9244,3377.7713,3378.2451,-5.1975,-0.1539,138847688
2016-08-16,'000300,沪深300,3378.2451,3418.6884,3372.0206,3403.3839,3393.4239,-15.1788,-0.4473,196389740
2016-08-15,'000300,沪深300,3393.4239,3417.9147,3302.3776,3303.4688,3294.2337,99.1902,3.011,220543421
2016-08-12,'000300,沪深300,3294.2337,3294.2337,3231.1366,3231.8065,3233.3604,60.8733,1.8827,116254044
2016-08-11,'000300,沪深300,3233.3604,3274.0261,3232.6127,3239.5583,3243.3409,-9.9805,-0.3077,101041213
2016-08-10,'000300,沪深300,3243.3409,3261.8609,3242.7509,3255.1822,3256.9813,-13.6404,-0.4188,90430372
2016-08-09,'000300,沪深300,3256.9813,3257.3336,3229.1741,3232.603,3234.1833,22.798,0.7049,91065259
2016-08-08,'000300,沪深300,3234.1833,3234.4795,3187.2521,3199.5723,3205.1101,29.0732,0.9071,86676051
2016-08-05,'000300,沪深300,3205.1101,3224.873,3192.8614,3201.3543,3201.2888,3.8213,0.1194,77196366
2016-08-04,'000300,沪深300,3201.2888,3201.5539,3170.4189,3190.546,3193.5073,7.7815,0.2437,73504373
2016-08-03,'000300,沪深300,3193.5073,3197.1573,3173.5356,3179.6842,3189.0529,4.4544,0.1397,72864102
2016-08-02,'000300,沪深300,3189.0529,3189.0529,3165.5422,3173.7576,3176.8091,12.2438,0.3854,62167639
2016-08-01,'000300,沪深300,3176.8091,3199.9751,3156.7488,3196.425,3203.9304,-27.1213,-0.8465,87003497
2016-07-29,'000300,沪深300,3203.9304,3225.4184,3198.6839,3217.1923,3221.1365,-17.2061,-0.5342,88044837
2016-07-28,'000300,沪深300,3221.1365,3235.7816,3195.2696,3204.4645,3218.243,2.8935,0.0899,112779964
2016-07-27,'000300,沪深300,3218.243,3276.5112,3157.4093,3270.0837,3269.5882,-51.3452,-1.5704,160188665
2016-07-26,'000300,沪深300,3269.5882,3269.7457,3228.0075,3228.234,3230.885,38.7032,1.1979,81051089
2016-07-25,'000300,沪深300,3230.885,3243.7902,3218.1419,3220.1658,3225.1621,5.7229,0.1774,70203185
2016-07-22,'000300,沪深300,3225.1621,3253.7694,3220.8937,3251.242,3252.5227,-27.3606,-0.8412,86029128
2016-07-21,'000300,沪深300,3252.5227,3271.3739,3238.3034,3238.3367,3237.6051,14.9176,0.4608,86004825
2016-07-20,'000300,沪深300,3237.6051,3254.5076,3232.2568,3246.8626,3248.2341,-10.629,-0.3272,72701255
2016-07-19,'000300,沪深300,3248.2341,3264.7303,3226.1987,3260.4349,3262.0222,-13.7881,-0.4227,88886861
2016-07-18,'000300,沪深300,3262.0222,3281.6375,3251.7659,3269.7077,3276.2775,-14.2553,-0.4351,110312518
2016-07-15,'000300,沪深300,3276.2775,3285.026,3265.2906,3278.8357,3276.7637,-0.4862,-0.0148,102665026
2016-07-14,'000300,沪深300,3276.7637,3281.9503,3259.0653,3277.4816,3282.8681,-6.1044,-0.1859,107525798
2016-07-13,'000300,沪深300,3282.8681,3300.9912,3271.7752,3274.0202,3273.1823,9.6858,0.2959,175196090
2016-07-12,'000300,沪深300,3273.1823,3273.4738,3200.3034,3201.9062,3203.3298,69.8525,2.1806,172534217
2016-07-11,'000300,沪深300,3203.3298,3235.9623,3197.6255,3199.0383,3192.2804,11.0494,0.3461,138529511
2016-07-08,'000300,沪深300,3192.2804,3204.9283,3183.9594,3199.7542,3209.9542,-17.6738,-0.5506,89734855
2016-07-07,'000300,沪深300,3209.9542,3220.5404,3190.1235,3206.5507,3216.8035,-6.8493,-0.2129,118595202
2016-07-06,'000300,沪深300,3216.8035,3217.5158,3183.4511,3197.6249,3207.3827,9.4208,0.2937,124897458
2016-07-05,'000300,沪深300,3207.3827,3216.7029,3197.9956,3199.1572,3204.6962,2.6865,0.0838,130226895
2016-07-04,'000300,沪深300,3204.6962,3210.6016,3134.0233,3136.3852,3154.2003,50.4959,1.6009,133310529
2016-07-01,'000300,沪深300,3154.2003,3170.2583,3148.2948,3156.932,3153.921,0.2793,0.0089,71746283
2016-06-30,'000300,沪深300,3153.921,3163.7205,3148.1987,3152.8331,3151.3898,2.5312,0.0803,79692617
2016-06-29,'000300,沪深300,3151.3898,3158.0762,3139.1325,3142.4842,3136.4013,14.9885,0.4779,103723668
2016-06-28,'000300,沪深300,3136.4013,3139.4301,3099.7012,3107.3979,3120.5443,15.857,0.5081,92024637
2016-06-27,'000300,沪深300,3120.5443,3120.6405,3064.9664,3065.128,3077.1554,43.3889,1.41,83267259
2016-06-24,'000300,沪深300,3077.1554,3130.5391,3033.9651,3110.6465,3117.3168,-40.1614,-1.2883,104792208
2016-06-23,'000300,沪深300,3117.3168,3129.7207,3102.4811,3129.7207,3133.9611,-16.6443,-0.5311,67751738
2016-06-22,'000300,沪深300,3133.9611,3134.0608,3096.9919,3100.4496,3106.3175,27.6436,0.8899,66487113
2016-06-21,'000300,沪深300,3106.3175,3155.4927,3097.9402,3124.8984,3112.6744,-6.3569,-0.2042,87965345
2016-06-20,'000300,沪深300,3112.6744,3118.7254,3089.7127,3114.9064,3110.3572,2.3172,0.0745,63587141
2016-06-17,'000300,沪深300,3110.3572,3131.0485,3096.0901,3096.0901,3094.6748,15.6824,0.5068,85402985
2016-06-16,'000300,沪深300,3094.6748,3112.4755,3089.4777,3104.3619,3116.3682,-21.6934,-0.6961,82974703
2016-06-15,'000300,沪深300,3116.3682,3128.6733,3042.2328,3043.9577,3075.9834,40.3848,1.3129,87393257
2016-06-14,'000300,沪深300,3075.9834,3078.7494,3055.6553,3058.4433,3066.3413,9.6421,0.3144,66279457
2016-06-13,'000300,沪深300,3066.3413,3145.6057,3065.7674,3134.0453,3163.9864,-97.6451,-3.0861,92975947
2016-06-08,'000300,沪深300,3163.9864,3174.9719,3148.3517,3171.8134,3177.0536,-13.0672,-0.4113,76291775
2016-06-07,'000300,沪深300,3177.0536,3186.6167,3168.1792,3182.4374,3178.7883,-1.7347,-0.0546,68928314
2016-06-06,'000300,沪深300,3178.7883,3197.2204,3168.554,3192.7793,3189.3255,-10.5372,-0.3304,76693751
2016-06-03,'000300,沪深300,3189.3255,3201.7492,3162.088,3172.946,3167.0997,22.2258,0.7018,101491783
2016-06-02,'000300,沪深300,3167.0997,3168.824,3151.0654,3158.0259,3160.547,6.5527,0.2073,86003427
2016-06-01,'000300,沪深300,3160.547,3181.7926,3159.8175,3172.9619,3169.5598,-9.0128,-0.2844,113148482
2016-05-31,'000300,沪深300,3169.5598,3170.926,3068.5964,3068.5964,3066.7095,102.8503,3.3538,138863111
2016-05-30,'000300,沪深300,3066.7095,3075.2613,3037.6647,3056.3138,3062.4993,4.2102,0.1375,63098579
2016-05-27,'000300,沪深300,3062.4993,3073.7562,3052.1793,3059.732,3064.2111,-1.7118,-0.0559,60468750
2016-05-26,'000300,沪深300,3064.2111,3072.524,3027.444,3056.6004,3059.2259,4.9852,0.163,60392981
2016-05-25,'000300,沪深300,3059.2259,3089.1022,3054.8697,3079.7486,3063.5556,-4.3297,-0.1413,56652803
2016-05-24,'000300,沪深300,3063.5556,3083.2571,3052.5905,3083.2441,3087.2225,-23.6669,-0.7666,58734385
2016-05-23,'000300,沪深300,3087.2225,3098.4782,3076.5039,3078.515,3078.2183,9.0042,0.2925,59697216
2016-05-20,'000300,沪深300,3078.2183,3078.5316,3041.5169,3047.7778,3062.5002,15.7181,0.5132,56080842
2016-05-19,'000300,沪深300,3062.5002,3086.977,3058.145,3060.3426,3068.0358,-5.5356,-0.1804,60444166
2016-05-18,'000300,沪深300,3068.0358,3072.6122,3039.4618,3071.5292,3086.0249,-17.9891,-0.5829,82715369
2016-05-17,'000300,沪深300,3086.0249,3105.2013,3073.459,3095.5229,3095.3085,-9.2836,-0.2999,65278125
2016-05-16,'000300,沪深300,3095.3085,3095.5554,3053.6619,3064.5261,3074.9351,20.3734,0.6626,59461856
2016-05-13,'000300,沪深300,3074.9351,3103.0955,3064.691,3081.6797,3090.1372,-15.2021,-0.492,62629755
2016-05-12,'000300,沪深300,3090.1372,3095.3489,3035.0228,3059.3831,3082.8086,7.3286,0.2377,78765726
2016-05-11,'000300,沪深300,3082.8086,3102.8768,3063.0883,3080.6361,3069.1124,13.6962,0.4463,81794258
2016-05-10,'000300,沪深300,3069.1124,3084.7245,3055.1831,3055.2119,3065.6154,3.497,0.1141,68849935
2016-05-09,'000300,沪深300,3065.6154,3115.4301,3055.0057,3115.4301,3130.3544,-64.739,-2.0681,99230477
2016-05-06,'000300,沪深300,3130.3544,3216.893,3130.1469,3213.1358,3213.9199,-83.5655,-2.6001,108680240
2016-05-05,'000300,沪深300,3213.9199,3217.282,3196.5661,3204.1686,3209.4614,4.4585,0.1389,74733681
2016-05-04,'000300,沪深300,3209.4614,3222.8816,3198.2919,3203.4653,3213.5397,-4.0783,-0.1269,90862408
2016-05-03,'000300,沪深300,3213.5397,3218.485,3151.4045,3159.823,3156.7451,56.7946,1.7992,98164835
2016-04-29,'000300,沪深300,3156.7451,3171.2887,3149.3966,3153.5371,3160.5809,-3.8358,-0.1214,58029776
2016-04-28,'000300,沪深300,3160.5809,3174.7662,3135.6425,3169.3333,3165.9156,-5.3347,-0.1685,69870660
2016-04-27,'000300,沪深300,3165.9156,3188.8264,3162.6914,3181.9305,3179.1605,-13.2449,-0.4166,60004147
2016-04-26,'000300,沪深300,3179.1605,3181.0954,3150.4041,3159.7706,3162.0331,17.1274,0.5417,59020734
2016-04-25,'000300,沪深300,3162.0331,3172.2694,3137.113,3164.7384,3174.9012,-12.8681,-0.4053,67519351
2016-04-22,'000300,沪深300,3174.9012,3175.3799,3137.9927,3142.5611,3160.6033,14.2979,0.4524,77078492
2016-04-21,'000300,沪深300,3160.6033,3198.557,3150.9395,3160.7958,3181.0264,-20.4231,-0.642,104752651
2016-04-20,'000300,沪深300,3181.0264,3248.4218,3107.3693,3244.1419,3238.3029,-57.2765,-1.7687,162207858
2016-04-19,'000300,沪深300,3238.3029,3250.7253,3221.5773,3243.9712,3228.4531,9.8498,0.3051,80871440
2016-04-18,'000300,沪深300,3228.4531,3252.6706,3221.6623,3252.6706,3272.2053,-43.7522,-1.3371,97090069
2016-04-15,'000300,沪深300,3272.2053,3282.9846,3261.7299,3279.8566,3275.8321,-3.6268,-0.1107,99807529
2016-04-14,'000300,沪深300,3275.8321,3286.0716,3252.0499,3277.0982,3261.3831,14.449,0.443,113157327
2016-04-13,'000300,沪深300,3261.3831,3296.5228,3237.8575,3237.8575,3218.4497,42.9334,1.334,195613866
2016-04-12,'000300,沪深300,3218.4497,3232.2642,3198.9027,3227.3673,3230.0957,-11.646,-0.3605,92869437
2016-04-11,'000300,沪深300,3230.0957,3251.5717,3213.507,3213.507,3185.7258,44.3699,1.3928,125212709
2016-04-08,'000300,沪深300,3185.7258,3197.7736,3163.305,3189.8456,3209.2902,-23.5644,-0.7343,101005625
2016-04-07,'000300,沪深300,3209.2902,3270.8202,3208.6443,3266.2883,3257.5276,-48.2374,-1.4808,112409467
2016-04-06,'000300,沪深300,3257.5276,3267.64,3236.1961,3250.5215,3264.4858,-6.9582,-0.2131,120196305
2016-04-05,'000300,沪深300,3264.4858,3271.9301,3205.2065,3211.3046,3221.8948,42.591,1.3219,146047772
2016-04-01,'000300,沪深300,3221.8948,3222.6124,3165.8555,3213.674,3218.0879,3.8069,0.1183,118122139
2016-03-31,'000300,沪深300,3218.0879,3241.9268,3208.6649,3229.1995,3216.2753,1.8126,0.0564,121552074
2016-03-30,'000300,沪深300,3216.2753,3216.6755,3161.2886,3161.2886,3135.4098,80.8655,2.5791,117802512
2016-03-29,'000300,沪深300,3135.4098,3178.0748,3122.7605,3171.3138,3169.7283,-34.3185,-1.0827,97294747
2016-03-28,'000300,沪深300,3169.7283,3229.6237,3161.8782,3206.9532,3197.8169,-28.0886,-0.8784,103441933
2016-03-25,'000300,沪深300,3197.8169,3204.4423,3174.3179,3176.8101,3181.8507,15.9662,0.5018,97395330
2016-03-24,'000300,沪深300,3181.8507,3221.9061,3181.8128,3211.496,3236.0924,-54.2417,-1.6761,133131122
2016-03-23,'000300,沪深300,3236.0924,3242.2466,3202.9759,3217.7288,3225.7903,10.3021,0.3194,125679286
2016-03-22,'000300,沪深300,3225.7903,3249.6772,3218.7276,3231.6146,3249.4372,-23.6469,-0.7277,161020897
2016-03-21,'000300,沪深300,3249.4372,3267.7751,3198.3608,3203.2929,3171.963,77.4742,2.4425,233269464
2016-03-18,'000300,沪深300,3171.963,3197.6683,3130.1021,3136.2234,3124.2039,47.7591,1.5287,197302564
2016-03-17,'000300,沪深300,3124.2039,3147.8413,3077.5717,3096.8076,3090.0328,34.1711,1.1058,121661777
2016-03-16,'000300,沪深300,3090.0328,3100.3518,3064.5209,3068.8664,3074.7796,15.2532,0.4961,124736448
2016-03-15,'000300,沪深300,3074.7796,3077.0846,3028.5781,3061.3427,3065.6904,9.0892,0.2965,98311941
2016-03-14,'000300,沪深300,3065.6904,3106.8002,3033.9997,3039.5689,3018.2844,47.406,1.5706,117108655
2016-03-11,'000300,沪深300,3018.2844,3026.4368,2982.1722,2990.2135,3013.1457,5.1387,0.1705,73333564
2016-03-10,'000300,沪深300,3013.1457,3074.1602,3012.6908,3056.2104,3071.907,-58.7613,-1.9129,76072197
2016-03-09,'000300,沪深300,3071.907,3072.9156,3020.1335,3045.9238,3107.6727,-35.7657,-1.1509,111466245
2016-03-08,'000300,沪深300,3107.6727,3109.2499,3001.8285,3100.1492,3104.8397,2.833,0.0912,136235742
2016-03-07,'000300,沪深300,3104.8397,3130.9032,3083.5843,3108.9994,3093.8895,10.9502,0.3539,132462037
2016-03-04,'000300,沪深300,3093.8895,3101.6556,3032.4235,3047.5371,3058.4219,35.4676,1.1597,219172534
2016-03-03,'000300,沪深300,3058.4219,3078.4437,3040.2463,3050.3886,3051.3327,7.0892,0.2323,173105744
2016-03-02,'000300,沪深300,3051.3327,3054.7237,2933.1162,2933.9209,2930.6937,120.639,4.1164,175972347
2016-03-01,'000300,沪深300,2930.6937,2950.4361,2863.3228,2881.3353,2877.4666,53.2271,1.8498,116045918
2016-02-29,'000300,沪深300,2877.4666,2939.8745,2821.2149,2939.5802,2948.0306,-70.564,-2.3936,129341020
2016-02-26,'000300,沪深300,2948.0306,2964.3851,2902.948,2942.0954,2918.7501,29.2805,1.0032,106949729
2016-02-25,'000300,沪深300,2918.7501,3104.4357,2905.4565,3104.4097,3109.5454,-190.7953,-6.1358,157829752
2016-02-24,'000300,沪深300,3109.5454,3109.5454,3055.2511,3077.6062,3089.3632,20.1822,0.6533,111782650
2016-02-23,'000300,沪深300,3089.3632,3119.2209,3061.4294,3117.2027,3118.8675,-29.5043,-0.946,112567391
2016-02-22,'000300,沪深300,3118.8675,3128.2069,3071.3289,3083.9325,3051.585,67.2825,2.2048,140946968
2016-02-19,'000300,沪深300,3051.585,3065.9677,3032.6336,3047.9417,3053.6985,-2.1135,-0.0692,87338012
2016-02-18,'000300,沪深300,3053.6985,3093.5129,3049.8407,3079.5272,3063.3199,-9.6214,-0.3141,124401464
2016-02-17,'000300,沪深300,3063.3199,3065.7845,3027.0458,3034.0902,3037.0353,26.2846,0.8655,128291607
2016-02-16,'000300,沪深300,3037.0353,3042.0886,2962.1871,2962.1871,2946.7066,90.3287,3.0654,112579643
2016-02-15,'000300,沪深300,2946.7066,2961.4926,2886.0183,2888.4277,2963.7894,-17.0828,-0.5764,72919434
2016-02-05,'000300,沪深300,2963.7894,2988.3597,2962.8471,2982.0563,2984.7598,-20.9704,-0.7026,76850808
2016-02-04,'000300,沪深300,2984.7598,2999.2061,2960.2065,2960.3335,2948.6386,36.1212,1.225,91779724
2016-02-03,'000300,沪深300,2948.6386,2954.71,2909.8982,2931.2883,2961.3337,-12.6951,-0.4287,77389000
2016-02-02,'000300,沪深300,2961.3337,2972.4258,2901.5119,2901.5284,2901.0477,60.286,2.0781,88601963
2016-02-01,'000300,沪深300,2901.0477,2944.5172,2869.5614,2939.0401,2946.0902,-45.0425,-1.5289,86795342
2016-01-29,'000300,沪深300,2946.0902,2965.3093,2854.3712,2855.5983,2853.7562,92.334,3.2355,113304259
2016-01-28,'000300,沪深300,2853.7562,2941.8866,2841.8442,2909.3341,2930.3519,-76.5957,-2.6139,99222756
2016-01-27,'000300,沪深300,2930.3519,2963.5438,2839.2899,2953.1826,2940.5085,-10.1566,-0.3454,132229366
2016-01-26,'000300,沪深300,2940.5085,3106.5302,2934.6469,3099.5957,3128.886,-188.3775,-6.0206,126933921
2016-01-25,'000300,沪深300,3128.886,3149.3322,3105.1004,3129.0279,3113.4626,15.4234,0.4954,81540061
2016-01-22,'000300,沪深300,3113.4626,3132.1708,3053.9581,3114.895,3081.3454,32.1172,1.0423,89951087
2016-01-21,'000300,沪深300,3081.3454,3202.5381,3081.3454,3136.3841,3174.3781,-93.0327,-2.9307,111189733
2016-01-20,'000300,沪深300,3174.3781,3225.9496,3154.4259,3204.2183,3223.1251,-48.747,-1.5124,130650504
2016-01-19,'000300,沪深300,3223.1251,3227.908,3119.2163,3132.7047,3130.7289,92.3962,2.9513,127653893
2016-01-18,'000300,沪深300,3130.7289,3165.6164,3066.727,3068.2348,3118.73,11.9989,0.3847,101128386
2016-01-15,'000300,沪深300,3118.73,3216.798,3101.052,3200.888,3221.571,-102.841,-3.1923,124601779
2016-01-14,'000300,沪深300,3221.571,3226.658,3072.039,3076.645,3155.879,65.692,2.0816,134537671
2016-01-13,'000300,沪深300,3155.879,3257.295,3155.879,3240.484,3215.71,-59.831,-1.8606,120666494
2016-01-12,'000300,沪深300,3215.71,3242.253,3174.55,3214.823,3192.45,23.26,0.7286,128225796
2016-01-11,'000300,沪深300,3192.45,3342.481,3192.45,3303.125,3361.563,-169.113,-5.0308,174638387
2016-01-08,'000300,沪深300,3361.563,3418.851,3237.931,3371.871,3294.384,67.179,2.0392,185959451
2016-01-07,'000300,沪深300,3294.384,3481.15,3284.737,3481.15,3539.808,-245.424,-6.9333,44102641
2016-01-06,'000300,沪深300,3539.808,3543.739,3468.467,3482.406,3478.78,61.028,1.7543,145966144
2016-01-05,'000300,沪深300,3478.78,3518.217,3377.28,3382.177,3469.066,9.714,0.28,162116984
2016-01-04,'000300,沪深300,3469.066,3726.245,3468.949,3725.856,3731.005,-261.939,-7.0206,115370674
2015-12-31,'000300,沪深300,3731.005,3772.617,3727.325,3760.904,3765.175,-34.17,-0.9075,101873556
2015-12-30,'000300,沪深300,3765.175,3765.657,3726.278,3762.914,3761.875,3.3,0.0877,105629955
2015-12-29,'000300,沪深300,3761.875,3762.052,3710.48,3723.05,3727.632,34.243,0.9186,101885555
2015-12-28,'000300,沪深300,3727.632,3853.389,3727.632,3847.532,3838.201,-110.569,-2.8808,153988440
2015-12-25,'000300,沪深300,3838.201,3848.025,3813.204,3832.085,3829.402,8.799,0.2298,119624013
2015-12-24,'000300,沪深300,3829.402,3867.679,3787.084,3858.135,3866.381,-36.979,-0.9564,147181397
2015-12-23,'000300,沪深300,3866.381,3926.686,3862.965,3877.872,3876.733,-10.352,-0.267,207017147
2015-12-22,'000300,沪深300,3876.733,3880.468,3841.593,3872.098,3865.965,10.768,0.2785,180303661
2015-12-21,'000300,沪深300,3865.965,3877.82,3759.989,3762.097,3767.913,98.052,2.6023,217435275
