trade_date,ts_code,trade_date,close
2012-12-27,399006.SZ,20121227,699.569
2012-12-28,399006.SZ,20121228,707.668
2012-12-31,399006.SZ,20121231,713.863
2013-01-04,399006.SZ,20130104,705.342
2013-01-07,399006.SZ,20130107,718.114
2013-01-08,399006.SZ,20130108,733.138
2013-01-09,399006.SZ,20130109,734.506
2013-01-10,399006.SZ,20130110,741.18
2013-01-11,399006.SZ,20130111,731.587
2013-01-14,399006.SZ,20130114,760.55
2013-01-15,399006.SZ,20130115,778.603
2013-01-16,399006.SZ,20130116,774.485
2013-01-17,399006.SZ,20130117,768.308
2013-01-18,399006.SZ,20130118,787.386
2013-01-21,399006.SZ,20130121,792.6
2013-01-22,399006.SZ,20130122,775.135
2013-01-23,399006.SZ,20130123,778.478
2013-01-24,399006.SZ,20130124,757.869
2013-01-25,399006.SZ,20130125,762.848
2013-01-28,399006.SZ,20130128,784.76
2013-01-29,399006.SZ,20130129,791.671
2013-01-30,399006.SZ,20130130,783.682
2013-01-31,399006.SZ,20130131,776.005
2013-02-01,399006.SZ,20130201,782.363
2013-02-04,399006.SZ,20130204,771.902
2013-02-05,399006.SZ,20130205,780.981
2013-02-06,399006.SZ,20130206,791.263
2013-02-07,399006.SZ,20130207,805.586
2013-02-08,399006.SZ,20130208,823.028
2013-02-18,399006.SZ,20130218,835.277
2013-02-19,399006.SZ,20130219,819.709
2013-02-20,399006.SZ,20130220,850.863
2013-02-21,399006.SZ,20130221,839.298
2013-02-22,399006.SZ,20130222,838.763
2013-02-25,399006.SZ,20130225,855.694
2013-02-26,399006.SZ,20130226,851.217
2013-02-27,399006.SZ,20130227,846.09
2013-02-28,399006.SZ,20130228,861.095
2013-03-01,399006.SZ,20130301,884.891
2013-03-04,399006.SZ,20130304,863.5
2013-03-05,399006.SZ,20130305,888.099
2013-03-06,399006.SZ,20130306,902.903
2013-03-07,399006.SZ,20130307,877.337
2013-03-08,399006.SZ,20130308,864.699
2013-03-11,399006.SZ,20130311,869.15
2013-03-12,399006.SZ,20130312,839.836
2013-03-13,399006.SZ,20130313,834.049
2013-03-14,399006.SZ,20130314,842.036
2013-03-15,399006.SZ,20130315,853.906
2013-03-18,399006.SZ,20130318,852.117
2013-03-19,399006.SZ,20130319,842.685
2013-03-20,399006.SZ,20130320,866.267
2013-03-21,399006.SZ,20130321,882.734
2013-03-22,399006.SZ,20130322,882.001
2013-03-25,399006.SZ,20130325,881.756
2013-03-26,399006.SZ,20130326,876.361
2013-03-27,399006.SZ,20130327,882.752
2013-03-28,399006.SZ,20130328,867.511
2013-03-29,399006.SZ,20130329,866.455
2013-04-01,399006.SZ,20130401,877.001
2013-04-02,399006.SZ,20130402,845.163
2013-04-03,399006.SZ,20130403,835.138
2013-04-08,399006.SZ,20130408,853.484
2013-04-09,399006.SZ,20130409,861.991
2013-04-10,399006.SZ,20130410,850.533
2013-04-11,399006.SZ,20130411,847.782
2013-04-12,399006.SZ,20130412,846.612
2013-04-15,399006.SZ,20130415,836.342
2013-04-16,399006.SZ,20130416,846.054
2013-04-17,399006.SZ,20130417,867.511
2013-04-18,399006.SZ,20130418,873.481
2013-04-19,399006.SZ,20130419,892.21
2013-04-22,399006.SZ,20130422,916.021
2013-04-23,399006.SZ,20130423,893.79
2013-04-24,399006.SZ,20130424,923.406
2013-04-25,399006.SZ,20130425,903.634
2013-04-26,399006.SZ,20130426,889.381
2013-05-02,399006.SZ,20130502,913.651
2013-05-03,399006.SZ,20130503,939.21
2013-05-06,399006.SZ,20130506,958.022
2013-05-07,399006.SZ,20130507,957.44
2013-05-08,399006.SZ,20130508,980.083
2013-05-09,399006.SZ,20130509,992.161
2013-05-10,399006.SZ,20130510,988.3
2013-05-13,399006.SZ,20130513,995.109
2013-05-14,399006.SZ,20130514,976.333
2013-05-15,399006.SZ,20130515,1012.656
2013-05-16,399006.SZ,20130516,1009.526
2013-05-17,399006.SZ,20130517,1023.403
2013-05-20,399006.SZ,20130520,1051.653
2013-05-21,399006.SZ,20130521,1073.583
2013-05-22,399006.SZ,20130522,1039.811
2013-05-23,399006.SZ,20130523,1042.897
2013-05-24,399006.SZ,20130524,1073.782
2013-05-27,399006.SZ,20130527,1089.724
2013-05-28,399006.SZ,20130528,1059.002
2013-05-29,399006.SZ,20130529,1065.96
2013-05-30,399006.SZ,20130530,1073.869
2013-05-31,399006.SZ,20130531,1073.023
2013-06-03,399006.SZ,20130603,1052.136
2013-06-04,399006.SZ,20130604,1022.46
2013-06-05,399006.SZ,20130605,1032.756
2013-06-06,399006.SZ,20130606,1022.13
2013-06-07,399006.SZ,20130607,1030.139
2013-06-13,399006.SZ,20130613,1029.275
2013-06-14,399006.SZ,20130614,1068.147
2013-06-17,399006.SZ,20130617,1073.691
2013-06-18,399006.SZ,20130618,1072.93
2013-06-19,399006.SZ,20130619,1067.625
2013-06-20,399006.SZ,20130620,1029.528
2013-06-21,399006.SZ,20130621,1025.497
2013-06-24,399006.SZ,20130624,971.454
2013-06-25,399006.SZ,20130625,984.746
2013-06-26,399006.SZ,20130626,1038.976
2013-06-27,399006.SZ,20130627,1022.503
2013-06-28,399006.SZ,20130628,1011.658
2013-07-01,399006.SZ,20130701,1055.839
2013-07-02,399006.SZ,20130702,1083.248
2013-07-03,399006.SZ,20130703,1104.578
2013-07-04,399006.SZ,20130704,1087.904
2013-07-05,399006.SZ,20130705,1057.273
2013-07-08,399006.SZ,20130708,1030.604
2013-07-09,399006.SZ,20130709,1050.715
2013-07-10,399006.SZ,20130710,1068.857
2013-07-11,399006.SZ,20130711,1080.782
2013-07-12,399006.SZ,20130712,1096.296
2013-07-15,399006.SZ,20130715,1139.567
2013-07-16,399006.SZ,20130716,1143.195
2013-07-17,399006.SZ,20130717,1129.48
2013-07-18,399006.SZ,20130718,1127.966
2013-07-19,399006.SZ,20130719,1116.005
2013-07-22,399006.SZ,20130722,1153.772
2013-07-23,399006.SZ,20130723,1178.588
2013-07-24,399006.SZ,20130724,1203.308
2013-07-25,399006.SZ,20130725,1150.387
2013-07-26,399006.SZ,20130726,1158.354
2013-07-29,399006.SZ,20130729,1136.984
2013-07-30,399006.SZ,20130730,1124.102
2013-07-31,399006.SZ,20130731,1134.015
2013-08-01,399006.SZ,20130801,1190.113
2013-08-02,399006.SZ,20130802,1188.851
2013-08-05,399006.SZ,20130805,1202.832
2013-08-06,399006.SZ,20130806,1211.782
2013-08-07,399006.SZ,20130807,1175.702
2013-08-08,399006.SZ,20130808,1185.955
2013-08-09,399006.SZ,20130809,1172.519
2013-08-12,399006.SZ,20130812,1161.872
2013-08-13,399006.SZ,20130813,1172.329
2013-08-14,399006.SZ,20130814,1180.656
2013-08-15,399006.SZ,20130815,1167.094
2013-08-16,399006.SZ,20130816,1132.086
2013-08-19,399006.SZ,20130819,1171.402
2013-08-20,399006.SZ,20130820,1175.783
2013-08-21,399006.SZ,20130821,1181.34
2013-08-22,399006.SZ,20130822,1197.134
2013-08-23,399006.SZ,20130823,1219.825
2013-08-26,399006.SZ,20130826,1238.172
2013-08-27,399006.SZ,20130827,1250.751
2013-08-28,399006.SZ,20130828,1227.995
2013-08-29,399006.SZ,20130829,1226.296
2013-08-30,399006.SZ,20130830,1185.145
2013-09-02,399006.SZ,20130902,1210.185
2013-09-03,399006.SZ,20130903,1234.587
2013-09-04,399006.SZ,20130904,1236.35
2013-09-05,399006.SZ,20130905,1267.26
2013-09-06,399006.SZ,20130906,1282.746
2013-09-09,399006.SZ,20130909,1275.912
2013-09-10,399006.SZ,20130910,1263.589
2013-09-11,399006.SZ,20130911,1220.705
2013-09-12,399006.SZ,20130912,1220.633
2013-09-13,399006.SZ,20130913,1253.448
2013-09-16,399006.SZ,20130916,1278.798
2013-09-17,399006.SZ,20130917,1269.36
2013-09-18,399006.SZ,20130918,1289.642
2013-09-23,399006.SZ,20130923,1326.091
2013-09-24,399006.SZ,20130924,1328.404
2013-09-25,399006.SZ,20130925,1323.04
2013-09-26,399006.SZ,20130926,1306.344
2013-09-27,399006.SZ,20130927,1323.759
2013-09-30,399006.SZ,20130930,1367.912
2013-10-08,399006.SZ,20131008,1387.663
2013-10-09,399006.SZ,20131009,1415.833
2013-10-10,399006.SZ,20131010,1378.148
2013-10-11,399006.SZ,20131011,1379.9
2013-10-14,399006.SZ,20131014,1393.602
2013-10-15,399006.SZ,20131015,1389.749
2013-10-16,399006.SZ,20131016,1335.1
2013-10-17,399006.SZ,20131017,1322.988
2013-10-18,399006.SZ,20131018,1349.937
2013-10-21,399006.SZ,20131021,1400.967
2013-10-22,399006.SZ,20131022,1350.473
2013-10-23,399006.SZ,20131023,1311.231
2013-10-24,399006.SZ,20131024,1295.932
2013-10-25,399006.SZ,20131025,1269.171
2013-10-28,399006.SZ,20131028,1279.05
2013-10-29,399006.SZ,20131029,1261.684
2013-10-30,399006.SZ,20131030,1273.291
2013-10-31,399006.SZ,20131031,1235.555
2013-11-01,399006.SZ,20131101,1221.962
2013-11-04,399006.SZ,20131104,1222.456
2013-11-05,399006.SZ,20131105,1260.025
2013-11-06,399006.SZ,20131106,1241.789
2013-11-07,399006.SZ,20131107,1224.05
2013-11-08,399006.SZ,20131108,1211.11
2013-11-11,399006.SZ,20131111,1212.689
2013-11-12,399006.SZ,20131112,1228.346
2013-11-13,399006.SZ,20131113,1212.08
2013-11-14,399006.SZ,20131114,1249.667
2013-11-15,399006.SZ,20131115,1269.052
2013-11-18,399006.SZ,20131118,1291.151
2013-11-19,399006.SZ,20131119,1298.166
2013-11-20,399006.SZ,20131120,1299.264
2013-11-21,399006.SZ,20131121,1298.953
2013-11-22,399006.SZ,20131122,1295.067
2013-11-25,399006.SZ,20131125,1293.795
2013-11-26,399006.SZ,20131126,1291.854
2013-11-27,399006.SZ,20131127,1329.477
2013-11-28,399006.SZ,20131128,1336.661
2013-11-29,399006.SZ,20131129,1366.834
2013-12-02,399006.SZ,20131202,1253.929
2013-12-03,399006.SZ,20131203,1255.329
2013-12-04,399006.SZ,20131204,1240.287
2013-12-05,399006.SZ,20131205,1202.066
2013-12-06,399006.SZ,20131206,1206.783
2013-12-09,399006.SZ,20131209,1241.715
2013-12-10,399006.SZ,20131210,1231.921
2013-12-11,399006.SZ,20131211,1244.505
2013-12-12,399006.SZ,20131212,1279.318
2013-12-13,399006.SZ,20131213,1278.143
2013-12-16,399006.SZ,20131216,1279.958
2013-12-17,399006.SZ,20131217,1267.673
2013-12-18,399006.SZ,20131218,1256.0
2013-12-19,399006.SZ,20131219,1256.084
2013-12-20,399006.SZ,20131220,1253.714
2013-12-23,399006.SZ,20131223,1242.806
2013-12-24,399006.SZ,20131224,1258.823
2013-12-25,399006.SZ,20131225,1288.341
2013-12-26,399006.SZ,20131226,1269.535
2013-12-27,399006.SZ,20131227,1294.302
2013-12-30,399006.SZ,20131230,1307.988
2013-12-31,399006.SZ,20131231,1304.444
2014-01-02,399006.SZ,20140102,1333.003
2014-01-03,399006.SZ,20140103,1352.84
2014-01-06,399006.SZ,20140106,1323.328
2014-01-07,399006.SZ,20140107,1352.276
2014-01-08,399006.SZ,20140108,1405.023
2014-01-09,399006.SZ,20140109,1380.244
2014-01-10,399006.SZ,20140110,1353.302
2014-01-13,399006.SZ,20140113,1362.788
2014-01-14,399006.SZ,20140114,1400.916
2014-01-15,399006.SZ,20140115,1415.323
2014-01-16,399006.SZ,20140116,1395.163
2014-01-17,399006.SZ,20140117,1395.509
2014-01-20,399006.SZ,20140120,1372.736
2014-01-21,399006.SZ,20140121,1407.152
2014-01-22,399006.SZ,20140122,1431.741
2014-01-23,399006.SZ,20140123,1461.525
2014-01-24,399006.SZ,20140124,1484.432
2014-01-27,399006.SZ,20140127,1477.669
2014-01-28,399006.SZ,20140128,1471.34
2014-01-29,399006.SZ,20140129,1496.527
2014-01-30,399006.SZ,20140130,1495.978
2014-02-07,399006.SZ,20140207,1532.687
2014-02-10,399006.SZ,20140210,1553.415
2014-02-11,399006.SZ,20140211,1527.151
2014-02-12,399006.SZ,20140212,1539.966
2014-02-13,399006.SZ,20140213,1485.131
2014-02-14,399006.SZ,20140214,1515.784
2014-02-17,399006.SZ,20140217,1558.616
2014-02-18,399006.SZ,20140218,1545.341
2014-02-19,399006.SZ,20140219,1544.402
2014-02-20,399006.SZ,20140220,1515.164
2014-02-21,399006.SZ,20140221,1519.665
2014-02-24,399006.SZ,20140224,1540.026
2014-02-25,399006.SZ,20140225,1472.691
2014-02-26,399006.SZ,20140226,1465.985
2014-02-27,399006.SZ,20140227,1414.657
2014-02-28,399006.SZ,20140228,1434.894
2014-03-03,399006.SZ,20140303,1465.139
2014-03-04,399006.SZ,20140304,1460.452
2014-03-05,399006.SZ,20140305,1464.578
2014-03-06,399006.SZ,20140306,1462.528
2014-03-07,399006.SZ,20140307,1460.611
2014-03-10,399006.SZ,20140310,1407.073
2014-03-11,399006.SZ,20140311,1395.813
2014-03-12,399006.SZ,20140312,1399.266
2014-03-13,399006.SZ,20140313,1436.856
2014-03-14,399006.SZ,20140314,1434.021
2014-03-17,399006.SZ,20140317,1477.415
2014-03-18,399006.SZ,20140318,1485.64
2014-03-19,399006.SZ,20140319,1466.217
2014-03-20,399006.SZ,20140320,1417.658
2014-03-21,399006.SZ,20140321,1419.84
2014-03-24,399006.SZ,20140324,1397.294
2014-03-25,399006.SZ,20140325,1394.824
2014-03-26,399006.SZ,20140326,1417.614
2014-03-27,399006.SZ,20140327,1367.964
2014-03-28,399006.SZ,20140328,1330.5
2014-03-31,399006.SZ,20140331,1327.8
2014-04-01,399006.SZ,20140401,1355.051
2014-04-02,399006.SZ,20140402,1327.983
2014-04-03,399006.SZ,20140403,1326.1764
2014-04-04,399006.SZ,20140404,1346.738
2014-04-08,399006.SZ,20140408,1351.183
2014-04-09,399006.SZ,20140409,1370.462
2014-04-10,399006.SZ,20140410,1381.142
2014-04-11,399006.SZ,20140411,1363.899
2014-04-14,399006.SZ,20140414,1372.728
2014-04-15,399006.SZ,20140415,1369.889
2014-04-16,399006.SZ,20140416,1359.304
2014-04-17,399006.SZ,20140417,1367.591
2014-04-18,399006.SZ,20140418,1377.419
2014-04-21,399006.SZ,20140421,1363.851
2014-04-22,399006.SZ,20140422,1336.187
2014-04-23,399006.SZ,20140423,1326.438
2014-04-24,399006.SZ,20140424,1319.505
2014-04-25,399006.SZ,20140425,1291.903
2014-04-28,399006.SZ,20140428,1257.263
2014-04-29,399006.SZ,20140429,1266.543
2014-04-30,399006.SZ,20140430,1283.209
2014-05-05,399006.SZ,20140505,1302.146
2014-05-06,399006.SZ,20140506,1316.858
2014-05-07,399006.SZ,20140507,1290.025
2014-05-08,399006.SZ,20140508,1279.837
2014-05-09,399006.SZ,20140509,1258.584
2014-05-12,399006.SZ,20140512,1278.282
2014-05-13,399006.SZ,20140513,1276.244
2014-05-14,399006.SZ,20140514,1278.661
2014-05-15,399006.SZ,20140515,1253.879
2014-05-16,399006.SZ,20140516,1226.473
2014-05-19,399006.SZ,20140519,1228.371
2014-05-20,399006.SZ,20140520,1244.647
2014-05-21,399006.SZ,20140521,1257.796
2014-05-22,399006.SZ,20140522,1269.513
2014-05-23,399006.SZ,20140523,1295.998
2014-05-26,399006.SZ,20140526,1320.759
2014-05-27,399006.SZ,20140527,1306.284
2014-05-28,399006.SZ,20140528,1338.971
2014-05-29,399006.SZ,20140529,1314.212
2014-05-30,399006.SZ,20140530,1318.127
2014-06-03,399006.SZ,20140603,1319.625
2014-06-04,399006.SZ,20140604,1321.718
2014-06-05,399006.SZ,20140605,1355.482
2014-06-06,399006.SZ,20140606,1350.447
2014-06-09,399006.SZ,20140609,1326.675
2014-06-10,399006.SZ,20140610,1353.871
2014-06-11,399006.SZ,20140611,1367.388
2014-06-12,399006.SZ,20140612,1363.739
2014-06-13,399006.SZ,20140613,1382.733
2014-06-16,399006.SZ,20140616,1395.611
2014-06-17,399006.SZ,20140617,1377.431
2014-06-18,399006.SZ,20140618,1363.991
2014-06-19,399006.SZ,20140619,1320.655
2014-06-20,399006.SZ,20140620,1333.982
2014-06-23,399006.SZ,20140623,1361.283
2014-06-24,399006.SZ,20140624,1369.439
2014-06-25,399006.SZ,20140625,1358.708
2014-06-26,399006.SZ,20140626,1386.273
2014-06-27,399006.SZ,20140627,1388.815
2014-06-30,399006.SZ,20140630,1404.71
2014-07-01,399006.SZ,20140701,1411.736
2014-07-02,399006.SZ,20140702,1419.937
2014-07-03,399006.SZ,20140703,1422.603
2014-07-04,399006.SZ,20140704,1411.638
2014-07-07,399006.SZ,20140707,1393.889
2014-07-08,399006.SZ,20140708,1410.725
2014-07-09,399006.SZ,20140709,1384.579
2014-07-10,399006.SZ,20140710,1363.882
2014-07-11,399006.SZ,20140711,1359.342
2014-07-14,399006.SZ,20140714,1367.07
2014-07-15,399006.SZ,20140715,1341.269
2014-07-16,399006.SZ,20140716,1318.615
2014-07-17,399006.SZ,20140717,1312.809
2014-07-18,399006.SZ,20140718,1305.922
2014-07-21,399006.SZ,20140721,1306.965
2014-07-22,399006.SZ,20140722,1329.349
2014-07-23,399006.SZ,20140723,1293.094
2014-07-24,399006.SZ,20140724,1271.879
2014-07-25,399006.SZ,20140725,1285.768
2014-07-28,399006.SZ,20140728,1314.527
2014-07-29,399006.SZ,20140729,1331.764
2014-07-30,399006.SZ,20140730,1342.738
2014-07-31,399006.SZ,20140731,1344.544
2014-08-01,399006.SZ,20140801,1325.938
2014-08-04,399006.SZ,20140804,1329.821
2014-08-05,399006.SZ,20140805,1360.692
2014-08-06,399006.SZ,20140806,1365.74
2014-08-07,399006.SZ,20140807,1362.028
2014-08-08,399006.SZ,20140808,1377.445
2014-08-11,399006.SZ,20140811,1397.784
2014-08-12,399006.SZ,20140812,1396.438
2014-08-13,399006.SZ,20140813,1384.309
2014-08-14,399006.SZ,20140814,1380.303
2014-08-15,399006.SZ,20140815,1392.451
2014-08-18,399006.SZ,20140818,1428.739
2014-08-19,399006.SZ,20140819,1436.396
2014-08-20,399006.SZ,20140820,1427.404
2014-08-21,399006.SZ,20140821,1447.881
2014-08-22,399006.SZ,20140822,1461.722
2014-08-25,399006.SZ,20140825,1443.806
2014-08-26,399006.SZ,20140826,1411.15
2014-08-27,399006.SZ,20140827,1420.54
2014-08-28,399006.SZ,20140828,1403.795
2014-08-29,399006.SZ,20140829,1424.469
2014-09-01,399006.SZ,20140901,1452.843
2014-09-02,399006.SZ,20140902,1465.033
2014-09-03,399006.SZ,20140903,1477.673
2014-09-04,399006.SZ,20140904,1495.513
2014-09-05,399006.SZ,20140905,1489.835
2014-09-09,399006.SZ,20140909,1494.017
2014-09-10,399006.SZ,20140910,1504.914
2014-09-11,399006.SZ,20140911,1513.014
2014-09-12,399006.SZ,20140912,1524.121
2014-09-15,399006.SZ,20140915,1526.135
2014-09-16,399006.SZ,20140916,1473.13
2014-09-17,399006.SZ,20140917,1479.118
2014-09-18,399006.SZ,20140918,1490.787
2014-09-19,399006.SZ,20140919,1499.124
2014-09-22,399006.SZ,20140922,1483.353
2014-09-23,399006.SZ,20140923,1500.99
2014-09-24,399006.SZ,20140924,1517.421
2014-09-25,399006.SZ,20140925,1508.416
2014-09-26,399006.SZ,20140926,1511.357
2014-09-29,399006.SZ,20140929,1526.175
2014-09-30,399006.SZ,20140930,1540.874
2014-10-08,399006.SZ,20141008,1557.568
2014-10-09,399006.SZ,20141009,1561.166
2014-10-10,399006.SZ,20141010,1554.217
2014-10-13,399006.SZ,20141013,1548.327
2014-10-14,399006.SZ,20141014,1539.119
2014-10-15,399006.SZ,20141015,1545.623
2014-10-16,399006.SZ,20141016,1526.56
2014-10-17,399006.SZ,20141017,1511.054
2014-10-20,399006.SZ,20141020,1532.38
2014-10-21,399006.SZ,20141021,1517.483
2014-10-22,399006.SZ,20141022,1504.552
2014-10-23,399006.SZ,20141023,1477.837
2014-10-24,399006.SZ,20141024,1477.588
2014-10-27,399006.SZ,20141027,1492.01
2014-10-28,399006.SZ,20141028,1522.052
2014-10-29,399006.SZ,20141029,1530.084
2014-10-30,399006.SZ,20141030,1525.767
2014-10-31,399006.SZ,20141031,1513.267
2014-11-03,399006.SZ,20141103,1529.892
2014-11-04,399006.SZ,20141104,1516.396
2014-11-05,399006.SZ,20141105,1512.487
2014-11-06,399006.SZ,20141106,1532.52
2014-11-07,399006.SZ,20141107,1522.625
2014-11-10,399006.SZ,20141110,1514.818
2014-11-11,399006.SZ,20141111,1461.508
2014-11-12,399006.SZ,20141112,1475.753
2014-11-13,399006.SZ,20141113,1442.859
2014-11-14,399006.SZ,20141114,1441.213
2014-11-17,399006.SZ,20141117,1471.685
2014-11-18,399006.SZ,20141118,1481.86
2014-11-19,399006.SZ,20141119,1505.552
2014-11-20,399006.SZ,20141120,1494.591
2014-11-21,399006.SZ,20141121,1504.833
2014-11-24,399006.SZ,20141124,1507.811
2014-11-25,399006.SZ,20141125,1541.922
2014-11-26,399006.SZ,20141126,1554.22
2014-11-27,399006.SZ,20141127,1563.409
2014-11-28,399006.SZ,20141128,1570.851
2014-12-01,399006.SZ,20141201,1552.306
2014-12-02,399006.SZ,20141202,1565.417
2014-12-03,399006.SZ,20141203,1604.447
2014-12-04,399006.SZ,20141204,1621.845
2014-12-05,399006.SZ,20141205,1581.907
2014-12-08,399006.SZ,20141208,1567.163
2014-12-09,399006.SZ,20141209,1504.623
2014-12-10,399006.SZ,20141210,1572.685
2014-12-11,399006.SZ,20141211,1587.665
2014-12-12,399006.SZ,20141212,1623.569
2014-12-15,399006.SZ,20141215,1657.498
2014-12-16,399006.SZ,20141216,1649.582
2014-12-17,399006.SZ,20141217,1644.212
2014-12-18,399006.SZ,20141218,1634.052
2014-12-19,399006.SZ,20141219,1596.811
2014-12-22,399006.SZ,20141222,1517.928
2014-12-23,399006.SZ,20141223,1496.534
2014-12-24,399006.SZ,20141224,1519.798
2014-12-25,399006.SZ,20141225,1529.468
2014-12-26,399006.SZ,20141226,1536.082
2014-12-29,399006.SZ,20141229,1499.4
2014-12-30,399006.SZ,20141230,1460.108
2014-12-31,399006.SZ,20141231,1471.764
2015-01-05,399006.SZ,20150105,1464.774
2015-01-06,399006.SZ,20150106,1539.828
2015-01-07,399006.SZ,20150107,1523.387
2015-01-08,399006.SZ,20150108,1541.887
2015-01-09,399006.SZ,20150109,1553.239
2015-01-12,399006.SZ,20150112,1586.124
2015-01-13,399006.SZ,20150113,1601.168
2015-01-14,399006.SZ,20150114,1588.007
2015-01-15,399006.SZ,20150115,1586.335
2015-01-16,399006.SZ,20150116,1639.555
2015-01-19,399006.SZ,20150119,1630.065
2015-01-20,399006.SZ,20150120,1700.852
2015-01-21,399006.SZ,20150121,1722.581
2015-01-22,399006.SZ,20150122,1744.037
2015-01-23,399006.SZ,20150123,1697.288
2015-01-26,399006.SZ,20150126,1739.79
2015-01-27,399006.SZ,20150127,1743.675
2015-01-28,399006.SZ,20150128,1731.413
2015-01-29,399006.SZ,20150129,1711.372
2015-01-30,399006.SZ,20150130,1680.58
2015-02-02,399006.SZ,20150202,1696.829
2015-02-03,399006.SZ,20150203,1750.906
2015-02-04,399006.SZ,20150204,1757.739
2015-02-05,399006.SZ,20150205,1774.312
2015-02-06,399006.SZ,20150206,1730.966
2015-02-09,399006.SZ,20150209,1708.845
2015-02-10,399006.SZ,20150210,1747.675
2015-02-11,399006.SZ,20150211,1772.845
2015-02-12,399006.SZ,20150212,1788.809
2015-02-13,399006.SZ,20150213,1825.488
2015-02-16,399006.SZ,20150216,1896.628
2015-02-17,399006.SZ,20150217,1894.306
2015-02-25,399006.SZ,20150225,1876.745
2015-02-26,399006.SZ,20150226,1880.388
2015-02-27,399006.SZ,20150227,1928.044
2015-03-02,399006.SZ,20150302,1986.986
2015-03-03,399006.SZ,20150303,1961.743
2015-03-04,399006.SZ,20150304,2009.827
2015-03-05,399006.SZ,20150305,2014.786
2015-03-06,399006.SZ,20150306,1951.398
2015-03-09,399006.SZ,20150309,1994.39
2015-03-10,399006.SZ,20150310,2045.322
2015-03-11,399006.SZ,20150311,2035.829
2015-03-12,399006.SZ,20150312,2018.132
2015-03-13,399006.SZ,20150313,2069.072
2015-03-16,399006.SZ,20150316,2142.672
2015-03-17,399006.SZ,20150317,2137.462
2015-03-18,399006.SZ,20150318,2182.919
2015-03-19,399006.SZ,20150319,2183.878
2015-03-20,399006.SZ,20150320,2213.766
2015-03-23,399006.SZ,20150323,2293.649
2015-03-24,399006.SZ,20150324,2357.969
2015-03-25,399006.SZ,20150325,2385.014
2015-03-26,399006.SZ,20150326,2291.789
2015-03-27,399006.SZ,20150327,2323.818
2015-03-30,399006.SZ,20150330,2290.476
2015-03-31,399006.SZ,20150331,2335.171
2015-04-01,399006.SZ,20150401,2404.909
2015-04-02,399006.SZ,20150402,2475.325
2015-04-03,399006.SZ,20150403,2510.16
2015-04-07,399006.SZ,20150407,2556.698
2015-04-08,399006.SZ,20150408,2488.158
2015-04-09,399006.SZ,20150409,2496.487
2015-04-10,399006.SZ,20150410,2552.829
2015-04-13,399006.SZ,20150413,2577.776
2015-04-14,399006.SZ,20150414,2558.848
2015-04-15,399006.SZ,20150415,2441.739
2015-04-16,399006.SZ,20150416,2484.33
2015-04-17,399006.SZ,20150417,2463.99
2015-04-20,399006.SZ,20150420,2424.848
2015-04-21,399006.SZ,20150421,2566.091
2015-04-22,399006.SZ,20150422,2634.931
2015-04-23,399006.SZ,20150423,2706.185
2015-04-24,399006.SZ,20150424,2734.75
2015-04-27,399006.SZ,20150427,2747.497
2015-04-28,399006.SZ,20150428,2687.974
2015-04-29,399006.SZ,20150429,2797.524
2015-04-30,399006.SZ,20150430,2857.89
2015-05-04,399006.SZ,20150504,2845.252
2015-05-05,399006.SZ,20150505,2783.443
2015-05-06,399006.SZ,20150506,2846.558
2015-05-07,399006.SZ,20150507,2806.047
2015-05-08,399006.SZ,20150508,2973.596
2015-05-11,399006.SZ,20150511,3146.83
2015-05-12,399006.SZ,20150512,3250.296
2015-05-13,399006.SZ,20150513,3192.147
2015-05-14,399006.SZ,20150514,3141.593
2015-05-15,399006.SZ,20150515,3145.335
2015-05-18,399006.SZ,20150518,3278.483
2015-05-19,399006.SZ,20150519,3322.774
2015-05-20,399006.SZ,20150520,3406.284
2015-05-21,399006.SZ,20150521,3527.413
2015-05-22,399006.SZ,20150522,3516.627
2015-05-25,399006.SZ,20150525,3467.916
2015-05-26,399006.SZ,20150526,3618.231
2015-05-27,399006.SZ,20150527,3628.673
2015-05-28,399006.SZ,20150528,3432.982
2015-05-29,399006.SZ,20150529,3542.844
2015-06-01,399006.SZ,20150601,3718.753
2015-06-02,399006.SZ,20150602,3901.543
2015-06-03,399006.SZ,20150603,3982.251
2015-06-04,399006.SZ,20150604,3943.467
2015-06-05,399006.SZ,20150605,3885.832
2015-06-08,399006.SZ,20150608,3704.553
2015-06-09,399006.SZ,20150609,3705.536
2015-06-10,399006.SZ,20150610,3834.699
2015-06-11,399006.SZ,20150611,3862.138
2015-06-12,399006.SZ,20150612,3899.705
2015-06-15,399006.SZ,20150615,3696.027
2015-06-16,399006.SZ,20150616,3590.669
2015-06-17,399006.SZ,20150617,3741.357
2015-06-18,399006.SZ,20150618,3504.554
2015-06-19,399006.SZ,20150619,3314.976
2015-06-23,399006.SZ,20150623,3393.94
2015-06-24,399006.SZ,20150624,3383.404
2015-06-25,399006.SZ,20150625,3206.381
2015-06-26,399006.SZ,20150626,2920.703
2015-06-29,399006.SZ,20150629,2689.76
2015-06-30,399006.SZ,20150630,2858.606
2015-07-01,399006.SZ,20150701,2759.408
2015-07-02,399006.SZ,20150702,2649.316
2015-07-03,399006.SZ,20150703,2605.276
2015-07-06,399006.SZ,20150706,2493.828
2015-07-07,399006.SZ,20150707,2352.01
2015-07-08,399006.SZ,20150708,2364.049
