日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值,成交笔数
2012-12-05,'000832,中证转债,271.87,271.932,270.046,270.186,270.197,1.673,0.6192,,2003594,2023372822.0,,,None
2012-12-04,'000832,中证转债,270.197,270.292,269.84,270.279,270.279,-0.082,-0.0303,,628105,621337570.0,,,None
2012-12-03,'000832,中证转债,270.279,270.845,270.238,270.658,270.66,-0.381,-0.1408,,548549,544581683.0,,,None
2012-11-30,'000832,中证转债,270.66,270.75,270.316,270.409,270.391,0.269,0.0995,,612646,610140490.0,,,None
2012-11-29,'000832,中证转债,270.391,270.48,269.972,269.997,270.033,0.358,0.1326,,831033,838353387.0,,,None
2012-11-28,'000832,中证转债,270.033,270.331,269.806,270.331,270.405,-0.372,-0.1376,,576310,581313530.0,,,None
2012-11-27,'000832,中证转债,270.405,270.493,270.152,270.482,270.473,-0.068,-0.0251,,675791,683114624.0,,,None
2012-11-26,'000832,中证转债,270.473,270.554,270.087,270.253,270.258,0.215,0.0796,,546889,562962802.0,,,None
2012-11-23,'000832,中证转债,270.258,270.288,269.582,269.657,269.638,0.62,0.2299,,915868,927768872.0,,,None
2012-11-22,'000832,中证转债,269.638,269.95,269.539,269.95,269.95,-0.312,-0.1156,,509302,516456362.0,,,None
2012-11-21,'000832,中证转债,269.95,269.999,269.541,269.679,269.697,0.253,0.0938,,524638,533671870.0,,,None
2012-11-20,'000832,中证转债,269.697,270.013,269.562,269.965,269.905,-0.208,-0.0771,,363014,364550385.0,,,None
2012-11-19,'000832,中证转债,269.905,269.981,269.458,269.743,269.74,0.165,0.0612,,467860,470976466.0,,,None
2012-11-16,'000832,中证转债,269.74,269.916,269.543,269.789,269.94,-0.2,-0.0741,,783558,785209708.0,,,None
2012-11-15,'000832,中证转债,269.94,270.529,269.856,270.527,270.562,-0.622,-0.2299,,560476,563510354.0,,,None
2012-11-14,'000832,中证转债,270.562,270.624,269.996,270.304,270.318,0.244,0.0903,,539129,548109617.0,,,None
2012-11-13,'000832,中证转债,270.318,271.207,270.27,271.199,271.222,-0.904,-0.3333,,612476,620275365.0,,,None
2012-11-12,'000832,中证转债,271.222,271.26,270.498,270.793,270.791,0.431,0.1592,,1140781,1148182041.0,,,None
2012-11-09,'000832,中证转债,270.791,270.939,270.302,270.395,270.503,0.288,0.1065,,856728,864457506.0,,,None
2012-11-08,'000832,中证转债,270.503,270.965,270.436,270.965,271.067,-0.564,-0.2081,,1028065,1031245665.0,,,None
2012-11-07,'000832,中证转债,271.067,271.156,270.64,270.939,270.924,0.143,0.0528,,1016083,1020803247.0,,,None
2012-11-06,'000832,中证转债,270.924,271.603,270.425,271.603,271.606,-0.682,-0.2511,,1133508,1136551445.0,,,None
2012-11-05,'000832,中证转债,271.606,272.379,271.434,272.074,272.129,-0.523,-0.1922,,1197571,1210631454.0,,,None
2012-11-02,'000832,中证转债,272.129,272.171,271.375,271.586,271.523,0.606,0.2232,,1127447,1129273839.0,,,None
2012-11-01,'000832,中证转债,271.523,271.812,270.557,270.557,270.534,0.989,0.3656,,1068795,1076904902.0,,,None
2012-10-31,'000832,中证转债,270.534,270.63,270.218,270.513,270.516,0.018,0.0067,,423882,429808260.0,,,None
2012-10-30,'000832,中证转债,270.516,270.751,270.226,270.377,270.375,0.141,0.0521,,411123,411994344.0,,,None
2012-10-29,'000832,中证转债,270.375,271.111,270.296,270.981,270.981,-0.606,-0.2236,,457611,462409105.0,,,None
2012-10-26,'000832,中证转债,270.981,272.157,270.618,271.991,271.982,-1.001,-0.368,,712340,708014175.0,,,None
2012-10-25,'000832,中证转债,271.982,272.725,271.802,272.433,272.397,-0.415,-0.1524,,705039,706176002.0,,,None
2012-10-24,'000832,中证转债,272.397,273.093,272.277,273.038,273.096,-0.699,-0.256,,816072,816530815.0,,,None
2012-10-23,'000832,中证转债,273.096,274.083,273.04,274.02,274.02,-0.924,-0.3372,,649547,657000104.0,,,None
2012-10-22,'000832,中证转债,274.02,274.044,273.254,273.968,274.031,-0.011,-0.004,,622420,633923056.0,,,None
2012-10-19,'000832,中证转债,274.031,274.066,273.566,273.566,273.566,0.465,0.17,,540042,544229860.0,,,None
2012-10-18,'000832,中证转债,273.566,273.811,272.451,272.533,272.439,1.127,0.4137,,975667,986684036.0,,,None
2012-10-17,'000832,中证转债,272.439,272.513,271.678,271.777,271.777,0.662,0.2436,,586725,590298467.0,,,None
2012-10-16,'000832,中证转债,271.777,272.12,271.612,271.931,271.931,-0.154,-0.0566,,324956,326718779.0,,,None
2012-10-15,'000832,中证转债,271.931,272.677,271.716,272.598,272.544,-0.613,-0.2249,,415028,421909465.0,,,None
2012-10-12,'000832,中证转债,272.544,273.17,272.225,272.225,272.216,0.328,0.1205,,674058,678583711.0,,,None
2012-10-11,'000832,中证转债,272.216,272.826,271.694,272.185,272.244,-0.028,-0.0103,,645459,648586834.0,,,None
2012-10-10,'000832,中证转债,272.244,272.376,271.545,271.919,271.914,0.33,0.1214,,781395,773299039.0,,,None
2012-10-09,'000832,中证转债,271.914,272.02,270.403,270.403,270.307,1.607,0.5945,,1333828,1328748457.0,,,None
2012-10-08,'000832,中证转债,270.307,270.945,270.263,270.745,270.723,-0.416,-0.1537,,423401,422543506.0,,,None
2012-09-28,'000832,中证转债,270.723,270.778,269.398,269.536,269.584,1.139,0.4225,,1351088,1352921680.0,,,None
2012-09-27,'000832,中证转债,269.584,270.448,268.38,268.38,268.353,1.231,0.4587,,839776,838962847.0,,,None
2012-09-26,'000832,中证转债,268.353,268.532,268.162,268.395,268.353,0.0,0.0,,452334,444084969.0,,,None
2012-09-25,'000832,中证转债,268.353,268.745,268.121,268.633,268.633,-0.28,-0.1042,,564390,560618222.0,,,None
2012-09-24,'000832,中证转债,268.633,269.102,268.562,269.092,269.077,-0.444,-0.165,,794708,791286461.0,,,None
2012-09-21,'000832,中证转债,269.077,269.379,268.924,269.2,269.2,-0.123,-0.0457,,916402,900462912.0,,,None
2012-09-20,'000832,中证转债,269.2,269.695,269.02,269.06,269.021,0.179,0.0665,,2244779,2200313323.0,,,None
2012-09-19,'000832,中证转债,269.021,269.833,268.785,269.752,269.752,-0.731,-0.271,,1182417,1160430491.0,,,None
2012-09-18,'000832,中证转债,269.752,270.986,269.615,270.461,270.452,-0.7,-0.2588,,438756,444855156.0,,,None
2012-09-17,'000832,中证转债,270.452,274.053,270.355,272.224,272.313,-1.861,-0.6834,,829677,845666600.0,,,None
2012-09-14,'000832,中证转债,272.313,272.412,271.646,272.188,271.846,0.467,0.1718,,607194,616228666.0,,,None
2012-09-13,'000832,中证转债,271.846,272.375,271.741,272.319,272.319,-0.473,-0.1737,,817954,833570013.0,,,None
2012-09-12,'000832,中证转债,272.319,273.205,271.772,272.906,272.522,-0.203,-0.0745,,572411,573245728.0,,,None
2012-09-11,'000832,中证转债,272.522,273.875,272.023,273.861,273.743,-1.221,-0.446,,706961,712818765.0,,,None
2012-09-10,'000832,中证转债,273.743,274.013,273.157,273.583,273.537,0.206,0.0753,,649369,656233631.0,,,None
2012-09-07,'000832,中证转债,273.537,274.114,271.921,271.921,271.82,1.717,0.6317,,1795736,1813518496.0,,,None
2012-09-06,'000832,中证转债,271.82,272.913,271.139,272.837,272.733,-0.913,-0.3348,,769485,771485745.0,,,None
2012-09-05,'000832,中证转债,272.733,274.145,272.725,274.145,274.166,-1.433,-0.5227,,788443,785422649.0,,,None
2012-09-04,'000832,中证转债,274.166,274.678,274.039,274.595,274.593,-0.427,-0.1555,,433117,436808447.0,,,None
2012-09-03,'000832,中证转债,274.593,274.725,274.326,274.551,274.533,0.06,0.0219,,340815,343812768.0,,,None
2012-08-31,'000832,中证转债,274.533,274.611,274.223,274.31,274.253,0.28,0.1021,,342525,352132330.0,,,None
2012-08-30,'000832,中证转债,274.253,274.399,274.064,274.153,274.147,0.106,0.0387,,270003,276362349.0,,,None
2012-08-29,'000832,中证转债,274.147,275.139,274.003,275.139,275.061,-0.914,-0.3323,,496057,511443077.0,,,None
2012-08-28,'000832,中证转债,275.061,275.236,274.13,274.257,274.307,0.754,0.2749,,854710,869573684.0,,,None
2012-08-27,'000832,中证转债,274.307,275.935,274.275,275.901,275.885,-1.578,-0.572,,730337,750475308.0,,,None
2012-08-24,'000832,中证转债,275.885,276.131,275.699,276.116,276.121,-0.236,-0.0855,,359182,370016100.0,,,None
2012-08-23,'000832,中证转债,276.121,277.047,275.977,276.931,276.924,-0.803,-0.29,,637140,654240772.0,,,None
2012-08-22,'000832,中证转债,276.924,277.615,276.896,277.615,277.615,-0.691,-0.2489,,457861,472628319.0,,,None
2012-08-21,'000832,中证转债,277.615,278.072,277.474,277.573,277.585,0.03,0.0108,,474150,488819099.0,,,None
2012-08-20,'000832,中证转债,277.585,278.602,277.179,278.602,278.722,-1.137,-0.4079,,641214,653747067.0,,,None
2012-08-17,'000832,中证转债,278.722,278.998,278.525,278.706,278.754,-0.032,-0.0115,,435940,452219829.0,,,None
2012-08-16,'000832,中证转债,278.754,279.058,278.657,278.941,278.941,-0.187,-0.067,,369916,386544516.0,,,None
2012-08-15,'000832,中证转债,278.941,279.36,278.816,279.36,279.419,-0.478,-0.1711,,506226,525737313.0,,,None
2012-08-14,'000832,中证转债,279.419,279.687,278.936,279.546,279.564,-0.145,-0.0519,,757244,780277098.0,,,None
2012-08-13,'000832,中证转债,279.564,279.975,279.467,279.975,279.584,-0.02,-0.0072,,1401264,1479907158.0,,,None
2012-08-10,'000832,中证转债,279.584,279.798,279.261,279.415,279.299,0.285,0.102,,646039,669127957.0,,,None
2012-08-09,'000832,中证转债,279.299,279.666,278.498,278.93,278.93,0.369,0.1323,,673004,690911639.0,,,None
2012-08-08,'000832,中证转债,278.93,279.061,278.049,278.049,278.053,0.877,0.3154,,614232,628907266.0,,,None
2012-08-07,'000832,中证转债,278.053,278.204,277.696,277.908,277.908,0.145,0.0522,,419705,433779980.0,,,None
2012-08-06,'000832,中证转债,277.908,277.908,277.032,277.279,277.268,0.64,0.2308,,775676,797389088.0,,,None
2012-08-03,'000832,中证转债,277.268,277.608,276.858,277.608,277.408,-0.14,-0.0505,,881617,905865139.0,,,None
2012-08-02,'000832,中证转债,277.408,277.688,277.181,277.664,277.664,-0.256,-0.0922,,528203,544459475.0,,,None
2012-08-01,'000832,中证转债,277.664,277.664,276.854,276.854,276.898,0.766,0.2766,,476095,492574434.0,,,None
2012-07-31,'000832,中证转债,276.898,277.081,276.629,276.723,276.723,0.175,0.0632,,602887,617329149.0,,,None
2012-07-30,'000832,中证转债,276.723,277.202,276.563,277.05,276.943,-0.22,-0.0794,,502264,514935682.0,,,None
2012-07-27,'000832,中证转债,276.943,277.296,276.69,277.294,276.957,-0.014,-0.0051,,653274,682387988.0,,,None
2012-07-26,'000832,中证转债,276.957,278.225,276.827,278.225,278.269,-1.312,-0.4715,,749741,772331874.0,,,None
2012-07-25,'000832,中证转债,278.269,278.45,278.092,278.45,278.453,-0.184,-0.0661,,403299,418035813.0,,,None
2012-07-24,'000832,中证转债,278.453,279.201,278.425,279.057,279.057,-0.604,-0.2164,,701629,730565681.0,,,None
2012-07-23,'000832,中证转债,279.057,279.75,278.944,279.75,279.75,-0.693,-0.2477,,499049,527944206.0,,,None
2012-07-20,'000832,中证转债,279.75,279.986,279.685,279.986,279.759,-0.009,-0.0032,,258181,268963825.0,,,None
2012-07-19,'000832,中证转债,279.759,280.155,279.179,279.525,279.422,0.337,0.1206,,1037093,1072409591.0,,,None
2012-07-18,'000832,中证转债,279.422,279.422,278.9,279.189,279.11,0.312,0.1118,,681781,716769666.0,,,None
2012-07-17,'000832,中证转债,279.11,279.393,278.942,279.262,279.263,-0.153,-0.0548,,597863,615334406.0,,,None
2012-07-16,'000832,中证转债,279.263,279.364,278.912,279.364,279.312,-0.049,-0.0175,,799191,822613249.0,,,None
2012-07-13,'000832,中证转债,279.312,279.505,278.641,278.728,278.832,0.48,0.1721,,729537,747897836.0,,,None
2012-07-12,'000832,中证转债,278.832,278.945,277.76,278.28,278.28,0.552,0.1984,,1607018,1666850292.0,,,None
2012-07-11,'000832,中证转债,278.28,278.558,277.939,278.092,278.092,0.188,0.0676,,449849,474933827.0,,,None
2012-07-10,'000832,中证转债,278.092,279.35,278.011,278.991,278.991,-0.899,-0.3222,,905622,948728437.0,,,None
2012-07-09,'000832,中证转债,278.991,279.946,278.823,279.708,279.722,-0.731,-0.2613,,742111,792043242.0,,,None
2012-07-06,'000832,中证转债,279.722,279.722,277.995,279.121,279.175,0.547,0.1959,,834200,878340573.0,,,None
2012-07-05,'000832,中证转债,279.175,280.178,278.869,280.178,280.115,-0.94,-0.3356,,617804,637409016.0,,,None
2012-07-04,'000832,中证转债,280.115,280.115,279.081,279.081,279.02,1.095,0.3924,,708612,739390670.0,,,None
2012-07-03,'000832,中证转债,279.02,279.491,278.937,279.384,279.384,-0.364,-0.1303,,865176,900972051.0,,,None
2012-07-02,'000832,中证转债,279.384,279.807,279.229,279.585,279.392,-0.008,-0.0029,,530929,544712239.0,,,None
2012-06-29,'000832,中证转债,279.392,279.42,278.698,278.973,279.038,0.354,0.1269,,658005,667611982.0,,,None
2012-06-28,'000832,中证转债,279.038,279.662,279.02,279.521,279.521,-0.483,-0.1728,,332301,342894118.0,,,None
2012-06-27,'000832,中证转债,279.521,279.894,279.329,279.421,279.421,0.1,0.0358,,494895,508789194.0,,,None
2012-06-26,'000832,中证转债,279.421,280.164,279.395,280.164,280.164,-0.743,-0.2652,,389409,402979330.0,,,None
2012-06-25,'000832,中证转债,280.164,280.914,280.055,280.914,280.914,-0.75,-0.267,,337195,349955714.0,,,None
2012-06-21,'000832,中证转债,280.914,281.646,280.532,281.646,281.646,-0.732,-0.2599,,433072,452551237.0,,,None
2012-06-20,'000832,中证转债,281.646,282.447,281.5,282.018,281.989,-0.343,-0.1216,,340014,357555043.0,,,None
2012-06-19,'000832,中证转债,281.989,282.519,281.765,282.519,282.529,-0.54,-0.1911,,436651,458615195.0,,,None
2012-06-18,'000832,中证转债,282.529,282.946,282.229,282.478,282.454,0.075,0.0266,,482275,518016622.0,,,None
2012-06-15,'000832,中证转债,282.454,282.65,281.555,281.818,281.634,0.82,0.2912,,875492,919422273.0,,,None
2012-06-14,'000832,中证转债,281.634,282.766,281.634,282.546,282.609,-0.975,-0.345,,1401027,1501875959.0,,,None
2012-06-13,'000832,中证转债,282.609,282.643,281.732,281.9,281.89,0.719,0.2551,,1157131,1229361877.0,,,None
2012-06-12,'000832,中证转债,281.89,282.315,281.517,282.315,282.43,-0.54,-0.1912,,687139,729950177.0,,,None
2012-06-11,'000832,中证转债,282.43,282.791,281.259,281.436,281.432,0.998,0.3546,,869953,912687025.0,,,None
2012-06-08,'000832,中证转债,281.432,282.488,280.718,282.488,282.076,-0.644,-0.2283,,1359911,1434923437.0,,,None
2012-06-07,'000832,中证转债,282.076,282.35,281.939,282.153,281.308,0.768,0.273,,642141,673374049.0,,,None
2012-06-06,'000832,中证转债,281.308,281.527,281.1,281.343,281.343,-0.035,-0.0124,,514473,540815004.0,,,None
2012-06-05,'000832,中证转债,281.343,281.476,280.867,281.071,281.092,0.251,0.0893,,558081,576491350.0,,,None
2012-06-04,'000832,中证转债,281.092,283.048,280.906,283.048,283.91,-2.818,-0.9926,,686015,714499954.0,,,None
2012-06-01,'000832,中证转债,283.91,284.572,283.285,284.318,284.398,-0.488,-0.1716,,446651,474293134.0,,,None
2012-05-31,'000832,中证转债,284.398,285.009,284.199,285.009,285.008,-0.61,-0.214,,505034,525676120.0,,,None
2012-05-30,'000832,中证转债,285.008,285.012,284.223,284.223,284.223,0.785,0.2762,,595192,637067890.0,,,None
2012-05-29,'000832,中证转债,284.223,284.539,282.959,283.143,283.143,1.08,0.3814,,777830,810296701.0,,,None
2012-05-28,'000832,中证转债,283.143,283.154,281.886,281.886,282.141,1.002,0.3551,,560211,587738885.0,,,None
2012-05-25,'000832,中证转债,282.141,282.69,281.945,282.344,282.341,-0.2,-0.0708,,748059,786574434.0,,,None
2012-05-24,'000832,中证转债,282.341,283.096,282.028,282.028,281.991,0.35,0.1241,,852776,876843114.0,,,None
2012-05-23,'000832,中证转债,281.991,282.351,281.701,281.771,281.861,0.13,0.0461,,789249,828098606.0,,,None
2012-05-22,'000832,中证转债,281.861,281.861,280.134,280.134,280.132,1.729,0.6172,,1061692,1098466095.0,,,None
2012-05-21,'000832,中证转债,280.132,280.481,279.421,279.421,279.341,0.791,0.2832,,920818,966508546.0,,,None
2012-05-18,'000832,中证转债,279.341,280.192,279.199,280.192,280.192,-0.851,-0.3037,,633743,652325765.0,,,None
2012-05-17,'000832,中证转债,280.192,280.492,279.084,279.084,279.084,1.108,0.397,,439624,449342691.0,,,None
2012-05-16,'000832,中证转债,279.084,279.86,278.928,279.596,279.527,-0.443,-0.1585,,773854,793295676.0,,,None
2012-05-15,'000832,中证转债,279.527,279.537,278.921,279.303,279.393,0.134,0.048,,453100,460763097.0,,,None
2012-05-14,'000832,中证转债,279.393,280.523,279.393,279.981,279.725,-0.332,-0.1187,,865012,901072153.0,,,None
2012-05-11,'000832,中证转债,279.725,280.153,279.702,280.107,280.098,-0.373,-0.1332,,503227,522379128.0,,,None
2012-05-10,'000832,中证转债,280.098,280.098,279.562,279.624,279.623,0.475,0.1699,,517175,533486764.0,,,None
2012-05-09,'000832,中证转债,279.623,280.707,279.587,280.707,280.707,-1.084,-0.3862,,413251,422809547.0,,,None
2012-05-08,'000832,中证转债,280.707,281.733,280.707,281.733,281.728,-1.021,-0.3624,,562905,578540439.0,,,None
2012-05-07,'000832,中证转债,281.728,282.735,281.527,282.396,282.397,-0.669,-0.2369,,917957,953417310.0,,,None
2012-05-04,'000832,中证转债,282.397,282.397,281.768,281.791,281.89,0.507,0.1799,,801152,821810850.0,,,None
2012-05-03,'000832,中证转债,281.89,282.046,281.333,282.027,282.027,-0.137,-0.0486,,542819,556814438.0,,,None
2012-05-02,'000832,中证转债,282.027,282.325,280.822,280.822,280.49,1.537,0.548,,1057753,1094255465.0,,,None
2012-04-27,'000832,中证转债,280.49,280.599,280.064,280.083,280.23,0.26,0.0928,,635030,647681587.0,,,None
2012-04-26,'000832,中证转债,280.23,280.438,279.761,280.175,280.03,0.2,0.0714,,565936,579993669.0,,,None
2012-04-25,'000832,中证转债,280.03,280.238,279.261,279.341,279.427,0.603,0.2158,,869671,883004725.0,,,None
2012-04-24,'000832,中证转债,279.427,280.805,278.634,279.843,279.836,-0.409,-0.1462,,1289366,1346732897.0,,,None
2012-04-23,'000832,中证转债,279.836,280.487,279.521,280.487,280.428,-0.592,-0.2111,,928618,945020992.0,,,None
2012-04-20,'000832,中证转债,280.428,280.43,279.881,279.929,279.937,0.491,0.1754,,689504,718903532.0,,,None
2012-04-19,'000832,中证转债,279.937,280.431,279.776,279.835,279.825,0.112,0.04,,672565,690406861.0,,,None
2012-04-18,'000832,中证转债,279.825,279.944,278.15,278.15,278.153,1.672,0.6011,,646408,673319453.0,,,None
2012-04-17,'000832,中证转债,278.153,279.46,278.153,279.447,279.447,-1.294,-0.4631,,633350,655815282.0,,,None
2012-04-16,'000832,中证转债,279.447,279.822,278.768,278.818,279.284,0.163,0.0584,,708250,724765865.0,,,None
2012-04-13,'000832,中证转债,279.284,279.717,277.889,277.889,277.889,1.395,0.502,,1234535,1263915828.0,,,None
2012-04-12,'000832,中证转债,277.889,277.902,275.109,275.229,275.229,2.66,0.9665,,1057507,1075678270.0,,,None
2012-04-11,'000832,中证转债,275.229,275.237,273.941,274.263,274.262,0.967,0.3526,,527584,527954327.0,,,None
2012-04-10,'000832,中证转债,274.262,274.271,273.885,274.023,274.014,0.248,0.0905,,386322,391527600.0,,,None
2012-04-09,'000832,中证转债,274.014,274.236,273.719,274.22,274.21,-0.196,-0.0715,,330175,338140290.0,,,None
2012-04-06,'000832,中证转债,274.21,274.426,274.017,274.188,274.172,0.038,0.0139,,363163,365572163.0,,,None
2012-04-05,'000832,中证转债,274.172,274.197,273.144,274.057,274.056,0.116,0.0423,,607243,613767096.0,,,None
2012-03-30,'000832,中证转债,274.056,274.08,273.418,273.418,273.435,0.621,0.2271,,653938,665430083.0,,,None
2012-03-29,'000832,中证转债,273.435,274.469,273.435,274.469,274.562,-1.127,-0.4105,,669801,680876397.0,,,None
2012-03-28,'000832,中证转债,274.562,276.013,274.527,276.013,276.007,-1.445,-0.5235,,789033,798256079.0,,,None
2012-03-27,'000832,中证转债,276.007,276.405,276.007,276.219,276.074,-0.067,-0.0243,,380361,387640440.0,,,None
2012-03-26,'000832,中证转债,276.074,276.491,276.043,276.363,276.402,-0.328,-0.1187,,406791,414510787.0,,,None
2012-03-23,'000832,中证转债,276.402,276.621,276.066,276.621,276.607,-0.205,-0.0741,,793626,805244311.0,,,None
2012-03-22,'000832,中证转债,276.607,276.79,276.387,276.536,276.532,0.075,0.0271,,650984,678435059.0,,,None
2012-03-21,'000832,中证转债,276.532,277.407,276.499,277.201,277.017,-0.485,-0.1751,,579412,598371652.0,,,None
2012-03-20,'000832,中证转债,277.017,277.943,276.997,277.943,277.692,-0.675,-0.2431,,928592,965246856.0,,,None
2012-03-19,'000832,中证转债,277.692,277.936,277.449,277.857,277.911,-0.219,-0.0788,,540164,557070216.0,,,None
2012-03-16,'000832,中证转债,277.911,277.954,276.881,276.881,276.756,1.155,0.4173,,646731,658808858.0,,,None
2012-03-15,'000832,中证转债,276.756,278.199,276.73,277.12,276.914,-0.158,-0.0571,,995915,1025661758.0,,,None
2012-03-14,'000832,中证转债,276.914,280.396,276.914,278.746,278.557,-1.643,-0.5898,,1354049,1393515498.0,,,None
2012-03-13,'000832,中证转债,278.557,278.596,277.942,277.994,278.014,0.543,0.1953,,540869,557341364.0,,,None
2012-03-12,'000832,中证转债,278.014,278.447,277.934,278.447,278.409,-0.395,-0.1419,,403445,418094166.0,,,None
2012-03-09,'000832,中证转债,278.409,278.541,277.599,277.599,277.597,0.812,0.2925,,922051,954913658.0,,,None
2012-03-08,'000832,中证转债,277.597,277.807,276.913,276.913,276.912,0.685,0.2474,,591058,602765816.0,,,None
2012-03-07,'000832,中证转债,276.912,277.328,276.912,277.187,277.225,-0.313,-0.1129,,754449,787601482.0,,,None
2012-03-06,'000832,中证转债,277.225,277.999,277.008,277.98,277.984,-0.759,-0.273,,958915,985599052.0,,,None
2012-03-05,'000832,中证转债,277.984,279.424,277.978,279.031,279.143,-1.159,-0.4152,,687233,707049642.0,,,None
2012-03-02,'000832,中证转债,279.143,279.322,277.426,277.426,277.423,1.72,0.62,,1144043,1174021286.0,,,None
2012-03-01,'000832,中证转债,277.423,277.701,277.271,277.483,277.505,-0.082,-0.0295,,542886,556567029.0,,,None
2012-02-29,'000832,中证转债,277.505,278.375,277.393,278.375,278.359,-0.854,-0.3068,,689463,709679116.0,,,None
2012-02-28,'000832,中证转债,278.359,278.901,278.022,278.048,278.094,0.265,0.0953,,1362123,1430402783.0,,,None
2012-02-27,'000832,中证转债,278.094,279.031,277.436,277.813,277.766,0.328,0.1181,,1791050,1860720626.0,,,None
2012-02-24,'000832,中证转债,277.766,278.039,277.103,278.039,278.038,-0.272,-0.0978,,1100340,1134885105.0,,,None
2012-02-23,'000832,中证转债,278.038,278.436,277.828,278.138,278.342,-0.304,-0.1092,,656240,666270240.0,,,None
2012-02-22,'000832,中证转债,278.342,279.034,276.686,279.034,278.935,-0.593,-0.2126,,1231591,1275604571.0,,,None
2012-02-21,'000832,中证转债,278.935,279.355,277.844,279.355,279.361,-0.426,-0.1525,,728380,764778425.0,,,None
2012-02-20,'000832,中证转债,279.361,280.181,279.328,279.892,278.823,0.538,0.193,,852696,895094378.0,,,None
2012-02-17,'000832,中证转债,278.823,279.604,278.477,279.603,279.176,-0.353,-0.1264,,482231,504238541.0,,,None
2012-02-16,'000832,中证转债,279.176,280.172,278.913,279.39,279.244,-0.068,-0.0244,,823238,867643121.0,,,None
2012-02-15,'000832,中证转债,279.244,279.647,278.265,278.314,278.286,0.958,0.3443,,834432,873726353.0,,,None
2012-02-14,'000832,中证转债,278.286,278.424,277.99,278.39,278.39,-0.104,-0.0374,,426082,443036814.0,,,None
2012-02-13,'000832,中证转债,278.39,279.441,278.355,279.441,279.738,-1.348,-0.4819,,929095,972035136.0,,,None
2012-02-10,'000832,中证转债,279.738,281.337,279.738,280.257,280.452,-0.714,-0.2546,,1618074,1677347305.0,,,None
2012-02-09,'000832,中证转债,280.452,280.819,279.501,280.558,280.459,-0.007,-0.0025,,1236889,1289084091.0,,,None
2012-02-08,'000832,中证转债,280.459,280.473,278.369,278.907,278.751,1.708,0.6127,,1345729,1409672729.0,,,None
2012-02-07,'000832,中证转债,278.751,281.316,278.522,281.316,281.408,-2.657,-0.9442,,790026,831041281.0,,,None
2012-02-06,'000832,中证转债,281.408,282.164,281.183,281.621,281.5,-0.092,-0.0327,,746292,795601732.0,,,None
2012-02-03,'000832,中证转债,281.5,281.705,280.605,280.89,281.026,0.474,0.1687,,1119106,1186876677.0,,,None
2012-02-02,'000832,中证转债,281.026,281.026,279.276,279.276,279.189,1.837,0.658,,1137725,1201250564.0,,,None
2012-02-01,'000832,中证转债,279.189,280.552,279.027,279.071,279.172,0.017,0.0061,,1045321,1110381508.0,,,None
2012-01-31,'000832,中证转债,279.172,279.887,278.797,279.57,279.506,-0.334,-0.1195,,411930,429854328.0,,,None
2012-01-30,'000832,中证转债,279.506,281.677,279.506,281.677,281.305,-1.799,-0.6395,,414932,438252295.0,,,None
2012-01-20,'000832,中证转债,281.305,281.461,278.956,279.006,279.016,2.289,0.8204,,996112,1037262257.0,,,None
2012-01-19,'000832,中证转债,279.016,279.105,276.154,276.154,276.007,3.009,1.0902,,974419,1007998129.0,,,None
2012-01-18,'000832,中证转债,276.007,278.277,276.007,277.812,277.775,-1.768,-0.6365,,905298,927608439.0,,,None
2012-01-17,'000832,中证转债,277.775,278.569,274.234,274.815,274.813,2.962,1.0778,,1506693,1558494214.0,,,None
2012-01-16,'000832,中证转债,274.813,276.713,274.813,276.08,276.378,-1.565,-0.5663,,710086,733149075.0,,,None
2012-01-13,'000832,中证转债,276.378,278.809,275.825,278.809,279.001,-2.623,-0.9401,,945467,971397106.0,,,None
2012-01-12,'000832,中证转债,279.001,280.374,278.363,279.017,279.009,-0.008,-0.0029,,695885,713474501.0,,,None
2012-01-11,'000832,中证转债,279.009,281.348,278.336,280.894,281.44,-2.431,-0.8638,,1095757,1137402320.0,,,None
2012-01-10,'000832,中证转债,281.44,281.52,277.774,277.774,277.679,3.761,1.3544,,2460323,2565510656.0,,,None
2012-01-09,'000832,中证转债,277.679,277.763,273.936,273.936,274.058,3.621,1.3213,,1356846,1392039284.0,,,None
2012-01-06,'000832,中证转债,274.058,274.801,273.468,273.468,273.133,0.925,0.3387,,1269043,1315506123.0,,,None
2012-01-05,'000832,中证转债,273.133,274.125,272.317,272.447,272.463,0.67,0.2459,,1197598,1213314057.0,,,None
2012-01-04,'000832,中证转债,272.463,272.93,271.928,271.928,271.35,1.113,0.4102,,1118786,1144912610.0,,,None
2011-12-30,'000832,中证转债,271.35,271.715,270.424,270.424,270.428,0.922,0.3409,,1286575,1287415368.0,,,None
2011-12-29,'000832,中证转债,270.428,270.428,268.86,269.127,269.103,1.325,0.4924,,764772,762703110.0,,,None
2011-12-28,'000832,中证转债,269.103,269.201,268.495,268.676,268.719,0.384,0.1429,,838084,824520840.0,,,None
2011-12-27,'000832,中证转债,268.719,268.762,268.312,268.708,268.716,0.003,0.0011,,805211,791207667.0,,,None
2011-12-26,'000832,中证转债,268.716,270.355,268.619,270.355,270.271,-1.555,-0.5753,,909363,909459338.0,,,None
