trade_date,ts_code,trade_date,close
2008-03-17,000300.SH,20080317,3965.279
2008-03-18,000300.SH,20080318,3763.948
2008-03-19,000300.SH,20080319,3888.861
2008-03-20,000300.SH,20080320,4001.832
2008-03-21,000300.SH,20080321,4037.83
2008-03-24,000300.SH,20080324,3857.091
2008-03-25,000300.SH,20080325,3905.774
2008-03-26,000300.SH,20080326,3914.37
2008-03-27,000300.SH,20080327,3748.92
2008-03-28,000300.SH,20080328,3918.156
2008-03-31,000300.SH,20080331,3790.53
2008-04-01,000300.SH,20080401,3582.855
2008-04-02,000300.SH,20080402,3547.977
2008-04-03,000300.SH,20080403,3650.698
2008-04-07,000300.SH,20080407,3845.822
2008-04-08,000300.SH,20080408,3891.059
2008-04-09,000300.SH,20080409,3688.125
2008-04-10,000300.SH,20080410,3754.715
2008-04-11,000300.SH,20080411,3783.728
2008-04-14,000300.SH,20080414,3536.327
2008-04-15,000300.SH,20080415,3583.299
2008-04-16,000300.SH,20080416,3494.016
2008-04-17,000300.SH,20080417,3386.63
2008-04-18,000300.SH,20080418,3272.499
2008-04-21,000300.SH,20080421,3267.554
2008-04-22,000300.SH,20080422,3296.277
2008-04-23,000300.SH,20080423,3453.727
2008-04-24,000300.SH,20080424,3774.504
2008-04-25,000300.SH,20080425,3803.07
2008-04-28,000300.SH,20080428,3729.154
2008-04-29,000300.SH,20080429,3776.943
2008-04-30,000300.SH,20080430,3959.119
2008-05-05,000300.SH,20080505,4055.779
2008-05-06,000300.SH,20080506,4010.888
2008-05-07,000300.SH,20080507,3821.319
2008-05-08,000300.SH,20080508,3925.041
2008-05-09,000300.SH,20080509,3878.924
2008-05-12,000300.SH,20080512,3904.92
2008-05-13,000300.SH,20080513,3851.687
2008-05-14,000300.SH,20080514,3975.782
2008-05-15,000300.SH,20080515,3948.088
2008-05-16,000300.SH,20080516,3936.121
2008-05-19,000300.SH,20080519,3914.072
2008-05-20,000300.SH,20080520,3710.818
2008-05-21,000300.SH,20080521,3783.049
2008-05-22,000300.SH,20080522,3711.444
2008-05-23,000300.SH,20080523,3675.147
2008-05-26,000300.SH,20080526,3559.217
2008-05-27,000300.SH,20080527,3576.197
2008-05-28,000300.SH,20080528,3676.23
2008-05-29,000300.SH,20080529,3580.868
2008-05-30,000300.SH,20080530,3611.33
2008-06-02,000300.SH,20080602,3625.826
2008-06-03,000300.SH,20080603,3614.111
2008-06-04,000300.SH,20080604,3546.916
2008-06-05,000300.SH,20080605,3512.138
2008-06-06,000300.SH,20080606,3489.502
2008-06-10,000300.SH,20080610,3206.562
2008-06-11,000300.SH,20080611,3140.299
2008-06-12,000300.SH,20080612,3084.633
2008-06-13,000300.SH,20080613,2979.117
2008-06-16,000300.SH,20080616,2952.242
2008-06-17,000300.SH,20080617,2842.676
2008-06-18,000300.SH,20080618,2991.273
2008-06-19,000300.SH,20080619,2773.076
2008-06-20,000300.SH,20080620,2849.668
2008-06-23,000300.SH,20080623,2789.941
2008-06-24,000300.SH,20080624,2851.915
2008-06-25,000300.SH,20080625,2969.537
2008-06-26,000300.SH,20080626,2980.907
2008-06-27,000300.SH,20080627,2816.021
2008-06-30,000300.SH,20080630,2791.819
2008-07-01,000300.SH,20080701,2698.347
2008-07-02,000300.SH,20080702,2699.597
2008-07-03,000300.SH,20080703,2760.612
2008-07-04,000300.SH,20080704,2741.852
2008-07-07,000300.SH,20080707,2882.763
2008-07-08,000300.SH,20080708,2901.841
2008-07-09,000300.SH,20080709,3015.126
2008-07-10,000300.SH,20080710,2973.728
2008-07-11,000300.SH,20080711,2953.498
2008-07-14,000300.SH,20080714,2975.874
2008-07-15,000300.SH,20080715,2852.979
2008-07-16,000300.SH,20080716,2745.596
2008-07-17,000300.SH,20080717,2718.068
2008-07-18,000300.SH,20080718,2815.462
2008-07-21,000300.SH,20080721,2911.051
2008-07-22,000300.SH,20080722,2904.743
2008-07-23,000300.SH,20080723,2883.32
2008-07-24,000300.SH,20080724,2977.362
2008-07-25,000300.SH,20080725,2939.202
2008-07-28,000300.SH,20080728,2960.851
2008-07-29,000300.SH,20080729,2905.63
2008-07-30,000300.SH,20080730,2884.384
2008-07-31,000300.SH,20080731,2805.21
2008-08-01,000300.SH,20080801,2840.788
2008-08-04,000300.SH,20080804,2773.15
2008-08-05,000300.SH,20080805,2703.079
2008-08-06,000300.SH,20080806,2721.693
2008-08-07,000300.SH,20080807,2720.442
2008-08-08,000300.SH,20080808,2591.462
2008-08-11,000300.SH,20080811,2456.811
2008-08-12,000300.SH,20080812,2444.155
2008-08-13,000300.SH,20080813,2444.672
2008-08-14,000300.SH,20080814,2443.512
2008-08-15,000300.SH,20080815,2447.615
2008-08-18,000300.SH,20080818,2313.402
2008-08-19,000300.SH,20080819,2348.472
2008-08-20,000300.SH,20080820,2532.94
2008-08-21,000300.SH,20080821,2443.979
2008-08-22,000300.SH,20080822,2404.928
2008-08-25,000300.SH,20080825,2400.548
2008-08-26,000300.SH,20080826,2331.532
2008-08-27,000300.SH,20080827,2325.292
2008-08-28,000300.SH,20080828,2335.865
2008-08-29,000300.SH,20080829,2391.64
2008-09-01,000300.SH,20080901,2309.171
2008-09-02,000300.SH,20080902,2285.411
2008-09-03,000300.SH,20080903,2245.964
2008-09-04,000300.SH,20080904,2251.146
2008-09-05,000300.SH,20080905,2183.432
2008-09-08,000300.SH,20080908,2126.518
2008-09-09,000300.SH,20080909,2139.145
2008-09-10,000300.SH,20080910,2143.176
2008-09-11,000300.SH,20080911,2072.126
2008-09-12,000300.SH,20080912,2077.846
2008-09-16,000300.SH,20080916,2000.651
2008-09-17,000300.SH,20080917,1929.135
2008-09-18,000300.SH,20080918,1895.99
2008-09-19,000300.SH,20080919,2073.113
2008-09-22,000300.SH,20080922,2207.614
2008-09-23,000300.SH,20080923,2123.478
2008-09-24,000300.SH,20080924,2138.853
2008-09-25,000300.SH,20080925,2223.532
2008-09-26,000300.SH,20080926,2243.657
2008-10-06,000300.SH,20081006,2128.696
2008-10-07,000300.SH,20081007,2102.448
2008-10-08,000300.SH,20081008,2022.881
2008-10-09,000300.SH,20081009,1995.297
2008-10-10,000300.SH,20081010,1906.96
2008-10-13,000300.SH,20081013,1985.486
2008-10-14,000300.SH,20081014,1934.619
2008-10-15,000300.SH,20081015,1914.356
2008-10-16,000300.SH,20081016,1820.903
2008-10-17,000300.SH,20081017,1833.262
2008-10-20,000300.SH,20081020,1896.733
2008-10-21,000300.SH,20081021,1881.406
2008-10-22,000300.SH,20081022,1833.323
2008-10-23,000300.SH,20081023,1834.78
2008-10-24,000300.SH,20081024,1781.598
2008-10-27,000300.SH,20081027,1654.671
2008-10-28,000300.SH,20081028,1705.82
2008-10-29,000300.SH,20081029,1658.223
2008-10-30,000300.SH,20081030,1697.656
2008-10-31,000300.SH,20081031,1663.66
2008-11-03,000300.SH,20081103,1653.542
2008-11-04,000300.SH,20081104,1627.759
2008-11-05,000300.SH,20081105,1691.42
2008-11-06,000300.SH,20081106,1649.776
2008-11-07,000300.SH,20081107,1677.827
2008-11-10,000300.SH,20081110,1801.665
2008-11-11,000300.SH,20081111,1781.361
2008-11-12,000300.SH,20081112,1801.823
2008-11-13,000300.SH,20081113,1874.082
2008-11-14,000300.SH,20081114,1943.654
2008-11-17,000300.SH,20081117,1987.225
2008-11-18,000300.SH,20081118,1839.819
2008-11-19,000300.SH,20081119,1953.163
2008-11-20,000300.SH,20081120,1932.428
2008-11-21,000300.SH,20081121,1920.735
2008-11-24,000300.SH,20081124,1837.642
2008-11-25,000300.SH,20081125,1834.294
2008-11-26,000300.SH,20081126,1843.495
2008-11-27,000300.SH,20081127,1870.473
2008-11-28,000300.SH,20081128,1829.924
2008-12-01,000300.SH,20081201,1864.205
2008-12-02,000300.SH,20081202,1868.631
2008-12-03,000300.SH,20081203,1952.668
2008-12-04,000300.SH,20081204,1982.928
2008-12-05,000300.SH,20081205,2013.175
2008-12-08,000300.SH,20081208,2095.036
2008-12-09,000300.SH,20081209,2040.847
2008-12-10,000300.SH,20081210,2096.393
2008-12-11,000300.SH,20081211,2046.337
2008-12-12,000300.SH,20081212,1960.38
2008-12-15,000300.SH,20081215,1975.034
2008-12-16,000300.SH,20081216,1994.45
2008-12-17,000300.SH,20081217,2001.42
2008-12-18,000300.SH,20081218,2045.102
2008-12-19,000300.SH,20081219,2052.114
2008-12-22,000300.SH,20081222,2017.549
2008-12-23,000300.SH,20081223,1918.955
2008-12-24,000300.SH,20081224,1887.075
2008-12-25,000300.SH,20081225,1870.765
2008-12-26,000300.SH,20081226,1862.096
2008-12-29,000300.SH,20081229,1854.757
2008-12-30,000300.SH,20081230,1833.435
2008-12-31,000300.SH,20081231,1817.722
2009-01-05,000300.SH,20090105,1882.959
2009-01-06,000300.SH,20090106,1942.795
2009-01-07,000300.SH,20090107,1931.178
2009-01-08,000300.SH,20090108,1887.991
2009-01-09,000300.SH,20090109,1918.365
2009-01-12,000300.SH,20090112,1920.687
2009-01-13,000300.SH,20090113,1876.185
2009-01-14,000300.SH,20090114,1955.244
2009-01-15,000300.SH,20090115,1954.874
2009-01-16,000300.SH,20090116,1990.214
2009-01-19,000300.SH,20090119,2012.465
2009-01-20,000300.SH,20090120,2025.19
2009-01-21,000300.SH,20090121,2021.71
2009-01-22,000300.SH,20090122,2044.551
2009-01-23,000300.SH,20090123,2032.682
2009-02-02,000300.SH,20090202,2057.063
2009-02-03,000300.SH,20090203,2108.91
2009-02-04,000300.SH,20090204,2166.414
2009-02-05,000300.SH,20090205,2150.971
2009-02-06,000300.SH,20090206,2237.28
2009-02-09,000300.SH,20090209,2296.672
2009-02-10,000300.SH,20090210,2326.755
2009-02-11,000300.SH,20090211,2331.138
2009-02-12,000300.SH,20090212,2318.343
2009-02-13,000300.SH,20090213,2399.065
2009-02-16,000300.SH,20090216,2462.245
2009-02-17,000300.SH,20090217,2385.293
2009-02-18,000300.SH,20090218,2275.843
2009-02-19,000300.SH,20090219,2298.412
2009-02-20,000300.SH,20090220,2344.32
2009-02-23,000300.SH,20090223,2410.481
2009-02-24,000300.SH,20090224,2301.849
2009-02-25,000300.SH,20090225,2304.251
2009-02-26,000300.SH,20090226,2190.185
2009-02-27,000300.SH,20090227,2140.489
2009-03-02,000300.SH,20090302,2164.666
2009-03-03,000300.SH,20090303,2142.154
2009-03-04,000300.SH,20090304,2285.149
2009-03-05,000300.SH,20090305,2304.919
2009-03-06,000300.SH,20090306,2286.576
2009-03-09,000300.SH,20090309,2202.527
2009-03-10,000300.SH,20090310,2240.782
2009-03-11,000300.SH,20090311,2220.38
2009-03-12,000300.SH,20090312,2215.7
2009-03-13,000300.SH,20090313,2205.422
2009-03-16,000300.SH,20090316,2241.614
2009-03-17,000300.SH,20090317,2322.403
2009-03-18,000300.SH,20090318,2332.652
2009-03-19,000300.SH,20090319,2382.564
2009-03-20,000300.SH,20090320,2379.838
2009-03-23,000300.SH,20090323,2439.395
2009-03-24,000300.SH,20090324,2451.783
2009-03-25,000300.SH,20090325,2401.327
2009-03-26,000300.SH,20090326,2479.789
2009-03-27,000300.SH,20090327,2498.931
2009-03-30,000300.SH,20090330,2484.487
2009-03-31,000300.SH,20090331,2507.789
2009-04-01,000300.SH,20090401,2548.222
2009-04-02,000300.SH,20090402,2576.4
2009-04-03,000300.SH,20090403,2570.503
2009-04-07,000300.SH,20090407,2576.95
2009-04-08,000300.SH,20090408,2479.348
2009-04-09,000300.SH,20090409,2517.669
2009-04-10,000300.SH,20090410,2595.53
2009-04-13,000300.SH,20090413,2656.518
2009-04-14,000300.SH,20090414,2676.872
2009-04-15,000300.SH,20090415,2686.99
2009-04-16,000300.SH,20090416,2687.106
2009-04-17,000300.SH,20090417,2650.691
2009-04-20,000300.SH,20090420,2707.667
2009-04-21,000300.SH,20090421,2675.442
2009-04-22,000300.SH,20090422,2576.281
2009-04-23,000300.SH,20090423,2593.564
2009-04-24,000300.SH,20090424,2572.888
2009-04-27,000300.SH,20090427,2513.292
2009-04-28,000300.SH,20090428,2518.531
2009-04-29,000300.SH,20090429,2605.37
2009-04-30,000300.SH,20090430,2622.926
2009-05-04,000300.SH,20090504,2714.301
2009-05-05,000300.SH,20090505,2727.014
2009-05-06,000300.SH,20090506,2764.979
2009-05-07,000300.SH,20090507,2767.076
2009-05-08,000300.SH,20090508,2789.219
2009-05-11,000300.SH,20090511,2725.316
2009-05-12,000300.SH,20090512,2788.562
2009-05-13,000300.SH,20090513,2814.005
2009-05-14,000300.SH,20090514,2792.597
2009-05-15,000300.SH,20090515,2796.116
2009-05-18,000300.SH,20090518,2810.573
2009-05-19,000300.SH,20090519,2840.084
2009-05-20,000300.SH,20090520,2812.865
2009-05-21,000300.SH,20090521,2750.01
2009-05-22,000300.SH,20090522,2740.677
2009-05-25,000300.SH,20090525,2752.716
2009-05-26,000300.SH,20090526,2719.764
2009-05-27,000300.SH,20090527,2759.712
2009-06-01,000300.SH,20090601,2858.342
2009-06-02,000300.SH,20090602,2865.099
2009-06-03,000300.SH,20090603,2939.387
2009-06-04,000300.SH,20090604,2953.751
2009-06-05,000300.SH,20090605,2939.306
2009-06-08,000300.SH,20090608,2948.478
2009-06-09,000300.SH,20090609,2960.556
2009-06-10,000300.SH,20090610,2989.595
2009-06-11,000300.SH,20090611,2961.629
2009-06-12,000300.SH,20090612,2906.286
2009-06-15,000300.SH,20090615,2966.192
2009-06-16,000300.SH,20090616,2961.22
2009-06-17,000300.SH,20090617,3010.588
2009-06-18,000300.SH,20090618,3057.428
2009-06-19,000300.SH,20090619,3080.001
2009-06-22,000300.SH,20090622,3082.563
2009-06-23,000300.SH,20090623,3083.895
2009-06-24,000300.SH,20090624,3120.73
2009-06-25,000300.SH,20090625,3117.921
2009-06-26,000300.SH,20090626,3128.421
2009-06-29,000300.SH,20090629,3179.972
2009-06-30,000300.SH,20090630,3166.474
2009-07-01,000300.SH,20090701,3237.903
2009-07-02,000300.SH,20090702,3282.359
2009-07-03,000300.SH,20090703,3327.135
2009-07-06,000300.SH,20090706,3374.753
2009-07-07,000300.SH,20090707,3340.493
2009-07-08,000300.SH,20090708,3352.269
2009-07-09,000300.SH,20090709,3396.304
2009-07-10,000300.SH,20090710,3398.31
2009-07-13,000300.SH,20090713,3361.011
2009-07-14,000300.SH,20090714,3454.753
2009-07-15,000300.SH,20090715,3493.305
2009-07-16,000300.SH,20090716,3501.24
2009-07-17,000300.SH,20090717,3519.809
2009-07-20,000300.SH,20090720,3591.123
2009-07-21,000300.SH,20090721,3539.832
2009-07-22,000300.SH,20090722,3606.924
2009-07-23,000300.SH,20090723,3651.969
2009-07-24,000300.SH,20090724,3667.556
2009-07-27,000300.SH,20090727,3743.626
2009-07-28,000300.SH,20090728,3755.818
2009-07-29,000300.SH,20090729,3558.508
2009-07-30,000300.SH,20090730,3634.818
2009-07-31,000300.SH,20090731,3734.622
2009-08-03,000300.SH,20090803,3787.033
2009-08-04,000300.SH,20090804,3786.615
2009-08-05,000300.SH,20090805,3740.936
2009-08-06,000300.SH,20090806,3663.12
2009-08-07,000300.SH,20090807,3555.095
2009-08-10,000300.SH,20090810,3544.539
2009-08-11,000300.SH,20090811,3556.375
2009-08-12,000300.SH,20090812,3397.4
2009-08-13,000300.SH,20090813,3440.82
2009-08-14,000300.SH,20090814,3344.462
2009-08-17,000300.SH,20090817,3140.271
2009-08-18,000300.SH,20090818,3171.986
2009-08-19,000300.SH,20090819,3014.568
2009-08-20,000300.SH,20090820,3144.39
2009-08-21,000300.SH,20090821,3203.624
2009-08-24,000300.SH,20090824,3229.6
2009-08-25,000300.SH,20090825,3109.83
2009-08-26,000300.SH,20090826,3172.386
2009-08-27,000300.SH,20090827,3156.301
2009-08-28,000300.SH,20090828,3046.781
2009-08-31,000300.SH,20090831,2830.271
2009-09-01,000300.SH,20090901,2843.7
2009-09-02,000300.SH,20090902,2890.926
2009-09-03,000300.SH,20090903,3051.964
2009-09-04,000300.SH,20090904,3077.142
2009-09-07,000300.SH,20090907,3104.208
2009-09-08,000300.SH,20090908,3170.967
2009-09-09,000300.SH,20090909,3194.909
2009-09-10,000300.SH,20090910,3162.914
2009-09-11,000300.SH,20090911,3238.133
2009-09-14,000300.SH,20090914,3293.394
2009-09-15,000300.SH,20090915,3302.642
2009-09-16,000300.SH,20090916,3258.236
2009-09-17,000300.SH,20090917,3320.096
2009-09-18,000300.SH,20090918,3199.689
2009-09-21,000300.SH,20090921,3208.604
2009-09-22,000300.SH,20090922,3131.026
2009-09-23,000300.SH,20090923,3060.069
2009-09-24,000300.SH,20090924,3080.926
2009-09-25,000300.SH,20090925,3058.528
2009-09-28,000300.SH,20090928,2972.643
2009-09-29,000300.SH,20090929,2972.286
2009-09-30,000300.SH,20090930,3004.805
2009-10-09,000300.SH,20091009,3163.708
2009-10-12,000300.SH,20091012,3151.632
2009-10-13,000300.SH,20091013,3198.517
2009-10-14,000300.SH,20091014,3227.399
2009-10-15,000300.SH,20091015,3239.643
2009-10-16,000300.SH,20091016,3241.709
2009-10-19,000300.SH,20091019,3329.158
2009-10-20,000300.SH,20091020,3377.574
2009-10-21,000300.SH,20091021,3369.285
2009-10-22,000300.SH,20091022,3347.32
2009-10-23,000300.SH,20091023,3413.252
2009-10-26,000300.SH,20091026,3414.239
2009-10-27,000300.SH,20091027,3314.722
2009-10-28,000300.SH,20091028,3329.327
2009-10-29,000300.SH,20091029,3247.051
2009-10-30,000300.SH,20091030,3280.372
2009-11-02,000300.SH,20091102,3392.803
2009-11-03,000300.SH,20091103,3435.425
2009-11-04,000300.SH,20091104,3453.888
2009-11-05,000300.SH,20091105,3464.318
2009-11-06,000300.SH,20091106,3483.021
2009-11-09,000300.SH,20091109,3495.788
2009-11-10,000300.SH,20091110,3503.776
2009-11-11,000300.SH,20091111,3495.674
2009-11-12,000300.SH,20091112,3499.992
2009-11-13,000300.SH,20091113,3518.722
2009-11-16,000300.SH,20091116,3625.798
2009-11-17,000300.SH,20091117,3628.354
2009-11-18,000300.SH,20091118,3630.229
2009-11-19,000300.SH,20091119,3642.437
2009-11-20,000300.SH,20091120,3631.013
2009-11-23,000300.SH,20091123,3665.509
2009-11-24,000300.SH,20091124,3548.08
2009-11-25,000300.SH,20091125,3629.629
2009-11-26,000300.SH,20091126,3485.773
2009-11-27,000300.SH,20091127,3382.51
2009-11-30,000300.SH,20091130,3511.669
2009-12-01,000300.SH,20091201,3560.831
2009-12-02,000300.SH,20091202,3597.329
2009-12-03,000300.SH,20091203,3590.876
2009-12-04,000300.SH,20091204,3643.491
2009-12-07,000300.SH,20091207,3668.832
2009-12-08,000300.SH,20091208,3624.019
2009-12-09,000300.SH,20091209,3554.478
2009-12-10,000300.SH,20091210,3577.237
2009-12-11,000300.SH,20091211,3575.02
2009-12-14,000300.SH,20091214,3612.753
2009-12-15,000300.SH,20091215,3583.341
2009-12-16,000300.SH,20091216,3560.723
2009-12-17,000300.SH,20091217,3480.153
2009-12-18,000300.SH,20091218,3391.735
2009-12-21,000300.SH,20091221,3396.622
2009-12-22,000300.SH,20091222,3305.543
2009-12-23,000300.SH,20091223,3336.48
2009-12-24,000300.SH,20091224,3438.817
2009-12-25,000300.SH,20091225,3424.783
2009-12-28,000300.SH,20091228,3478.433
2009-12-29,000300.SH,20091229,3500.737
2009-12-30,000300.SH,20091230,3558.857
2009-12-31,000300.SH,20091231,3575.684
2010-01-04,000300.SH,20100104,3535.229
2010-01-05,000300.SH,20100105,3564.038
2010-01-06,000300.SH,20100106,3541.727
2010-01-07,000300.SH,20100107,3471.456
2010-01-08,000300.SH,20100108,3480.13
2010-01-11,000300.SH,20100111,3482.052
2010-01-12,000300.SH,20100112,3534.916
2010-01-13,000300.SH,20100113,3421.144
2010-01-14,000300.SH,20100114,3469.051
2010-01-15,000300.SH,20100115,3482.738
2010-01-18,000300.SH,20100118,3500.684
2010-01-19,000300.SH,20100119,3507.482
2010-01-20,000300.SH,20100120,3394.434
2010-01-21,000300.SH,20100121,3408.574
2010-01-22,000300.SH,20100122,3366.197
2010-01-25,000300.SH,20100125,3328.014
2010-01-26,000300.SH,20100126,3242.797
2010-01-27,000300.SH,20100127,3198.566
2010-01-28,000300.SH,20100128,3206.57
2010-01-29,000300.SH,20100129,3204.155
2010-02-01,000300.SH,20100201,3152.707
2010-02-02,000300.SH,20100202,3146.189
2010-02-03,000300.SH,20100203,3230.715
2010-02-04,000300.SH,20100204,3218.802
2010-02-05,000300.SH,20100205,3153.087
2010-02-08,000300.SH,20100208,3150.988
2010-02-09,000300.SH,20100209,3169.19
2010-02-10,000300.SH,20100210,3214.13
2010-02-11,000300.SH,20100211,3220.398
2010-02-12,000300.SH,20100212,3251.278
2010-02-22,000300.SH,20100222,3233.345
2010-02-23,000300.SH,20100223,3198.634
2010-02-24,000300.SH,20100224,3244.483
2010-02-25,000300.SH,20100225,3292.128
2010-02-26,000300.SH,20100226,3281.666
2010-03-01,000300.SH,20100301,3324.423
2010-03-02,000300.SH,20100302,3311.236
2010-03-03,000300.SH,20100303,3335.081
2010-03-04,000300.SH,20100304,3250.573
2010-03-05,000300.SH,20100305,3259.764
2010-03-08,000300.SH,20100308,3286.178
2010-03-09,000300.SH,20100309,3305.863
2010-03-10,000300.SH,20100310,3279.694
2010-03-11,000300.SH,20100311,3276.705
2010-03-12,000300.SH,20100312,3233.126
2010-03-15,000300.SH,20100315,3183.183
2010-03-16,000300.SH,20100316,3203.971
2010-03-17,000300.SH,20100317,3273.916
2010-03-18,000300.SH,20100318,3267.555
2010-03-19,000300.SH,20100319,3293.871
2010-03-22,000300.SH,20100322,3302.628
2010-03-23,000300.SH,20100323,3275.573
2010-03-24,000300.SH,20100324,3276.669
2010-03-25,000300.SH,20100325,3229.128
2010-03-26,000300.SH,20100326,3275.002
2010-03-29,000300.SH,20100329,3358.54
2010-03-30,000300.SH,20100330,3366.708
2010-03-31,000300.SH,20100331,3345.607
2010-04-01,000300.SH,20100401,3391.935
2010-04-02,000300.SH,20100402,3407.346
2010-04-06,000300.SH,20100406,3405.145
