»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2020-02-04,'002194,Œ‰∫∫∑≤π»,15.26,15.5,14.83,14.83,16.48,-1.22,-7.4029,4.0624,22939289,347250565.53,8616859957.72,8616859957.72
2020-02-03,'002194,Œ‰∫∫∑≤π»,16.48,16.48,16.48,16.48,18.31,-1.83,-9.9945,0.1196,675500,11132240.0,9305757018.56,9305757018.56
2020-01-23,'002194,Œ‰∫∫∑≤π»,18.31,19.26,17.78,18.92,19.35,-1.04,-5.3747,2.2487,12697502,236229297.1,10339102609.8,10339102609.8
2020-01-22,'002194,Œ‰∫∫∑≤π»,19.35,19.49,18.4,19.18,19.56,-0.21,-1.0736,1.9291,10893022,207028425.68,10926359120.7,10926359120.7
2020-01-21,'002194,Œ‰∫∫∑≤π»,19.56,20.14,19.55,20.14,20.33,-0.77,-3.7875,1.9393,10950717,216657572.73,11044939762.3,11044939762.3
2020-01-20,'002194,Œ‰∫∫∑≤π»,20.33,20.45,20.11,20.21,20.14,0.19,0.9434,1.6767,9468004,192084903.04,11479735448.3,11479735448.3
2020-01-17,'002194,Œ‰∫∫∑≤π»,20.14,20.64,20.1,20.41,20.5,-0.36,-1.7561,1.5498,8751462,177660955.45,11372448201.1,11372448201.1
2020-01-16,'002194,Œ‰∫∫∑≤π»,20.5,20.97,20.31,20.9,20.98,-0.48,-2.2879,2.2607,12765739,262931610.64,11575729301.0,11575729301.0
2020-01-15,'002194,Œ‰∫∫∑≤π»,20.98,21.2,20.23,20.42,20.44,0.54,2.6419,3.3196,18744984,391698167.94,11846770767.6,11846770767.6
2020-01-14,'002194,Œ‰∫∫∑≤π»,20.44,21.09,20.27,20.67,20.92,-0.48,-2.2945,2.9143,16456021,339590924.79,11541849117.7,11541849117.7
2020-01-13,'002194,Œ‰∫∫∑≤π»,20.92,21.44,19.78,19.78,19.68,1.24,6.3008,4.1474,23419120,484892384.87,11812890584.2,11812890584.2
2020-01-10,'002194,Œ‰∫∫∑≤π»,19.68,19.92,19.48,19.8,19.67,0.01,0.0508,1.7576,9924619,195289651.78,11112700129.0,11112700129.0
2020-01-09,'002194,Œ‰∫∫∑≤π»,19.67,19.72,19.07,19.23,18.87,0.8,4.2395,2.661,15026024,293286038.18,11107053431.7,11107053431.7
2020-01-08,'002194,Œ‰∫∫∑≤π»,18.87,19.55,18.78,19.55,19.53,-0.66,-3.3794,1.7526,9896197,189259129.09,10655317654.1,10655317654.1
2020-01-07,'002194,Œ‰∫∫∑≤π»,19.53,19.63,19.33,19.49,19.46,0.07,0.3597,1.3636,7699601,149790020.35,11027999670.7,11027999670.7
2020-01-06,'002194,Œ‰∫∫∑≤π»,19.46,19.67,19.01,19.26,19.49,-0.03,-0.1539,1.7145,9681021,187717426.91,10988472790.1,10988472790.1
2020-01-03,'002194,Œ‰∫∫∑≤π»,19.49,19.85,19.35,19.65,19.56,-0.07,-0.3579,1.7276,9755403,190794376.05,11005412881.8,11005412881.8
