»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2020-02-04,'300595,≈∑∆’øµ ”,50.79,51.38,47.99,48.95,47.75,3.04,6.3665,1.2256,4911735,245067088.28,20551598557.2,20354370422.9
2020-02-03,'300595,≈∑∆’øµ ”,47.75,49.83,46.96,46.96,52.18,-4.43,-8.4898,1.5686,6286270,302859512.83,19321496970.0,19136073788.0
2020-01-23,'300595,≈∑∆’øµ ”,52.18,55.96,51.62,54.7,54.19,-2.01,-3.7092,1.2894,5167420,275791855.65,21114046322.4,20911420529.0
2020-01-22,'300595,≈∑∆’øµ ”,54.19,54.59,53.21,54.19,53.9,0.29,0.538,0.7088,2840554,153219436.19,21927370069.2,21716939027.7
2020-01-21,'300595,≈∑∆’øµ ”,53.9,54.95,52.81,54.47,54.4,-0.5,-0.9191,0.8112,3250800,175069670.61,21810024852.0,21600719940.8
2020-01-20,'300595,≈∑∆’øµ ”,54.4,54.6,52.69,53.88,53.48,0.92,1.7203,0.9276,3717446,200404237.15,22012344192.0,21801097676.8
2020-01-17,'300595,≈∑∆’øµ ”,53.48,53.75,52.9,53.16,52.86,0.62,1.1729,0.8421,3374785,180028883.61,21640076606.4,21432402642.6
2020-01-16,'300595,≈∑∆’øµ ”,52.86,53.55,51.99,52.35,52.7,0.16,0.3036,1.8789,4705195,249143211.92,21389200624.8,13237548384.5
2020-01-15,'300595,≈∑∆’øµ ”,52.7,53.0,50.1,50.1,49.46,3.24,6.5507,3.2284,8084820,420866906.21,21324458436.0,13197480133.6
2020-01-14,'300595,≈∑∆’øµ ”,49.46,50.54,48.66,49.8,50.03,-0.57,-1.1393,1.5621,3911867,192968860.92,20013429112.8,12386098053.3
2020-01-13,'300595,≈∑∆’øµ ”,50.03,50.94,49.55,49.99,50.11,-0.08,-0.1596,1.4101,3531195,176658477.66,20244073160.4,12528841197.0
2020-01-10,'300595,≈∑∆’øµ ”,50.11,51.5,50.0,50.2,50.0,0.11,0.22,1.2638,3164827,160303300.82,20276444254.8,12548875322.5
2020-01-09,'300595,≈∑∆’øµ ”,50.0,50.8,48.83,48.9,48.55,1.45,2.9866,1.7427,4364111,218268700.42,20231934000.0,12521328400.0
2020-01-08,'300595,≈∑∆’øµ ”,48.55,49.15,48.22,49.0,49.4,-0.85,-1.7206,1.5061,3771739,183308796.94,19645207914.0,12158209876.4
2020-01-07,'300595,≈∑∆’øµ ”,49.4,49.74,46.21,46.69,46.55,2.85,6.1224,3.1803,7964376,383744580.58,19989150792.0,12371072459.2
2020-01-06,'300595,≈∑∆’øµ ”,46.55,47.25,45.88,46.5,46.88,-0.33,-0.7039,1.3813,3459161,161259295.12,18835930554.0,11657356740.4
2020-01-03,'300595,≈∑∆’øµ ”,46.88,47.42,46.55,47.4,47.4,-0.52,-1.097,1.0389,2601686,121938347.54,18969461318.4,11739997507.8
